	-2500:-2401	-2400:-2301	-2300:-2201	-2200:-2101	-2100:-2001	-2000:-1901	-1900:-1801	-1800:-1701	-1700:-1601	-1600:-1501	-1500:-1401	-1400:-1301	-1300:-1201	-1200:-1101	-1100:-1001	-1000:-901	-900:-801	-800:-701	-700:-601	-600:-501	-500:-401	-400:-301	-300:-201	-200:-101	-100:-1	0:99	100:199	200:299	300:399	400:499	500:599	600:699	700:799	800:899	900:999	1000:1099	1100:1199	1200:1299	1300:1399	1400:1499	1500:1599	1600:1699	1700:1799	1800:1899	1900:1999	2000:2099	2100:2199	2200:2299	2300:2399	2400:2499
TSS_00036	76.76	146.24	275.24	153.76	127.08	269.92	194.92	168.08	200	83.16	196.84	200	264.44	610.4	697.4	984.32	1214.76	1086.16	1224	1571.52	1704.04	1775.28	2405	1854.68	645.16	325.48	152.04	227.32	296.32	230.68	191	638.88	1159.12	1023.08	1279.8	1398.56	917.2	1840.48	3103.76	2757.76	1905.96	1005.16	341.24	480.96	701.04	368.12	0.88	176.04	360.16	564.48
TSS_00038	92	82	100	18	0	57	316	404	260	293	224	46	67	110.24	167.76	387.76	696.24	661.8	625.96	700.08	715.8	1226.84	1310.36	1363.2	1466.08	1125.32	1349.04	1636.92	971.76	187.84	146	200	217.16	604.72	951.96	697.2	391.96	306.4	218.6	91.68	44.84	474.6	1002.36	715.4	309.12	335	313.68	407.32	512.32	435.68
TSS_00040	972.2	573.6	67	0	0	36	218	264	112	110.4	255.6	226.6	114.4	71	226.8	537.2	438.2	189.8	243.8	462.2	588.2	544.2	488.6	296.6	123.6	283.8	549.2	808.8	842.2	751.4	622.8	557.4	588	592.4	953.6	1042.2	677.6	798.6	1373.6	1470.4	1137.4	1467.4	1524	2068.6	2249.4	1275.4	821.4	894.6	847.6	501
TSS_00041	367.76	409.24	300	92	100	120	100	77	218	244	100.48	99.52	139.28	406.8	827.36	800.48	645.84	1386.52	2626.8	3077.6	3175.44	2381.6	863.12	368.28	1077.04	1159.04	615.12	717.96	873.52	1153.24	1489.44	2012.2	2904.4	3547.92	2133.16	1050.4	1665.12	1403.04	858.04	555.88	448.08	379.36	148.16	181.76	191.6	18.4	0	98	200	153
TSS_00042	1843.84	817.96	377.24	775.8	1592.32	2629.96	2740.8	2222.24	1906.64	1308.36	893.96	990.8	895.16	874.36	1723.64	2010.68	1685.48	1533.92	1116.96	930.68	623.96	199.28	280.44	604.16	487.96	295.84	275.64	640.96	777	798.24	1450	1736.24	2119.68	2636.44	2657.96	1742.4	640.04	250.76	159.24	167.96	434.88	513.12	358.28	758.92	907.76	518.04	353.36	371.6	306.76	165.32
TSS_00044	36	189.64	346.36	229.68	117.32	149.68	292.32	432.08	379.92	216.56	127.44	82.36	11.56	265.08	289.08	314	629.92	902.28	1414.8	1736.76	2007.92	1813	1352.04	864.24	222.32	481.44	965.2	1055.28	1222.72	1017.24	738.44	846.92	1263.08	2110.36	2832.76	2785.88	2689.16	3664.6	4108.36	3328.68	2721.72	1970.96	1236.48	1022.08	1383.92	1708.92	1465.44	1295.8	1038.92	785.48
TSS_00051	120	126	100	239	378	190	22	20	180	180	128	200	341	563.2	664.2	757.4	862.8	852.2	1444	2614.2	3063.2	2882.8	2440	1465.2	484	159.8	321.6	554.4	526.2	330.4	421.4	420.4	132.6	99.6	711.2	1369.6	993.8	412.8	261	288	483	747.2	1078.4	1530.6	1970.6	1876.2	1836.6	2171.8	1954.4	1171.4
TSS_00053	100	71	0	0	0	0	67	166	133	34	0	0	0	60	101.84	191.16	199.44	411.04	1268.44	2096.08	2838.16	2134.36	492.12	7.36	0	0	1.84	158.16	198.16	180.64	497.72	746.68	602.28	214.76	79.76	99.76	71.24	149	254	302	232	182.32	424.68	566.68	279.32	242.16	755.92	842.76	821.8	1068.8
TSS_00060	0	2.16	93.84	101.84	106.16	121.08	185.92	174.92	16.96	99.12	132.12	141.92	301.96	321.6	260.4	137.36	152.64	418.6	565.4	599.52	1125.56	1457.48	1767.16	2093.56	2499.92	2562.64	1570.04	996.52	701.72	538.68	520.2	233	25	100	133	100	42	0	0	0	55	170.44	488.8	675.64	798.48	837.8	579.4	761.72	981.36	958.6
TSS_00061	146	160	154.48	151.52	99.52	26.48	374.84	729.48	524.52	251.84	404.6	774.92	647.84	379.96	549.72	564.08	298.48	271.4	395.32	243.32	146.68	232.32	973.68	1421	919.64	990.04	865.16	510.96	691.72	424.84	103.64	91.84	7.04	90.12	97.12	81.88	100	28	0	0	0	0	4.8	108.52	364.88	573.48	511.32	287	152	198
TSS_00064	1104	1521	1315	1315	1063	1216	1305	1252	1305	1237	1371	1846	2921	3094	1752	615	64	71	300	244	100	143	259	496	601	600	636	754	1163	1836	2371	1960	1191	939	1116	1488	1601	1386	1683	1470	674	519	408	441	461	454	411	638	824	461
TSS_00067	1173.52	1505.44	1271.72	833.2	794.68	935	487.08	166.96	158	221	556	603.8	374.2	415.2	486.16	1169.8	2853.36	3185.68	2531.56	2356	1716.6	918.52	337.12	101.28	193.72	379.72	364.28	344	387	175	49	100	51	44	320	565	381.6	298.4	311.8	293.2	525.88	925.12	791.72	274.28	88.68	232.32	370.32	635.68	1145.36	1543.76
TSS_00069	0	90	290	210	10	0	0	96.4	442.6	428.6	208.4	316	348	159	14.6	153.4	186.4	105.8	268	420.8	870.2	1516.2	1669.2	1003.8	401.2	899	1015.2	897.2	1014.4	933.4	939.4	912	1329.4	1780.6	1803.6	1540.4	732	234.8	312.4	403	612.6	447.6	519	748.4	313.4	3.6	0	0	0	52
TSS_00070	538.68	553.32	517.32	227.68	113	309.92	593.08	550.08	321.92	304	217	314.76	577.28	1016.92	1764.68	2162.84	1758.96	1654.08	1989.36	1200.84	328.28	262.56	176.36	223.08	243.96	442.04	417.12	127.88	168	131	32	59	288	437	427	304	353.68	728.96	752.88	783.12	932.16	1108.92	1226.28	1355.08	2114.4	2211.44	1496.8	1245.68	1427.12	1299.36
TSS_00072	108.64	88	100	165	200	188	306	421	491	687.2	929.88	792.48	547.36	619.24	1031.84	998	967	982.12	1032.24	1235.16	964.12	668.8	230.56	3.12	174.88	365.88	329.12	231	171.88	385.12	359.12	115.92	414.28	822.28	883.72	1315.36	1752.72	1423.28	764.28	480.04	537	685.84	864.16	584.12	320.88	464.72	697.08	707	613.4	416.32
TSS_00073	172	310	312	148	38	123	178	77	34	268	354	232	199	100	53	100	195.16	425.96	673.48	834.44	949.32	1597.08	1654.72	981.24	885.32	940.28	980.44	958.56	521.56	124.44	100	65	105.6	258.4	294.4	153.6	100	61	76	100	46	100	78	0	60	196.64	562.36	603.36	177.64	0
TSS_00076	771	936	1116	1034	1110	1269	1281	1084	1336	1693	1278	720	850	638	361	543	398	99	200	225	100	33	0	0	241	503	451	654	647	494	1241	1756	2015	2163	1770	1106	789	725	408	581	839	701	422	897	1078	623	399	213	315	652
TSS_00077	968.68	789.88	1330.44	2614.64	3315.24	2394.6	1631.32	2277.6	3619.96	4231	3765.52	2637.28	2133.6	2315.08	1671.48	1197.64	1499.56	1375.88	1010.08	692.16	363.36	108.2	139.8	189.8	212.2	241	148	63.08	196.92	335.92	284.08	248	246	289	173	23	102	254.16	469.36	647.32	701.88	699.68	618.52	878.4	1183	1309.12	1231.08	876.32	606.16	753.44
TSS_00078	4140.72	5055.44	4273.08	3216.56	2775.4	3037.28	3900.28	3716.88	3456.4	4717	6320.68	6094.04	5107.64	3097.96	1265.76	1308.88	1730.28	2381.48	2324.84	1211.56	334.84	119	100	73	18	186	430	403	223	252	255	183	174	76	112	285	589.08	1160.16	1101.44	850.84	2205.56	4300.16	4467.56	3877.6	4293.56	5113.24	4818.28	3995.12	4099.4	4171.24
TSS_00083	82.4	193.2	214	106.8	15.2	591.8	1220.8	1157.4	728.6	996.8	1616.4	1332	1173.6	1347	1330.6	1053	795.2	935.2	985.2	585.8	238	171	100	138	200	291.4	515.6	542.4	540.6	692.4	807.6	850.8	1186.4	1531.8	1313.4	1057.2	1420.4	1727.4	1529.6	1180.2	659.6	1258.4	1500.4	460	187.4	452	407	148	32	0
TSS_00084	105	0	100	224	209.6	263.4	289.4	369.6	507.04	849.96	1240.96	1445	2075.48	2226.28	1756.8	1640.8	1257.36	1193.92	1245.16	857.64	418.2	33.24	136.16	196.16	63.84	47	181.68	713.32	786.32	353.68	232	210	275	209	125	67	84	159.52	410.48	567.52	508.8	440.48	472.88	372.04	406.28	598.44	361.64	477.92	636.84	592.16
TSS_00086	280.4	286.4	85.6	165	134	35	0	10.2	112.44	231.16	213.56	158.64	77.4	249.24	811.88	1400.56	1477.88	1083.96	947.2	779.48	1116.2	1940.16	1649.24	758.84	487.96	487.76	262.24	200	229	200	250	518.12	1043.92	1246.52	1232.44	1263.32	1195.64	730.04	193	158	534.08	926.88	1625.12	2492.12	2594.92	2280.48	2038.6	1870.04	1474.2	1052.68
TSS_00089	0	0	0	0	18.64	434.36	613.36	412.96	452.16	660.68	1196.04	2172.84	2340.4	1692.24	1523.2	1028.92	368.2	198	155	147.88	326.52	609.72	543.2	402.68	576.68	748.04	730.12	1137.36	1624.44	2300.56	2653.92	2259.36	2323.52	1999.56	1168.44	886.68	1059.84	1334.68	2237.28	2736.64	3403.36	3100.8	1722.88	1580.4	1372.8	818.2	903.64	1729.52	3051.48	3123.44
TSS_00097	2642.4	2297.8	1933.6	904.6	317.4	620.6	1722.8	2751.6	2221.4	1370.4	1012.8	942.2	1549	1631.2	989.4	779.2	693.2	802.6	1147.2	1072.8	928	646.2	430.2	255	15	0	149.2	1130.4	2295.6	2078.2	1321.2	1503.4	1414	867	1296	1022.6	315	362.6	854.2	1240.8	654.8	154	184	340.6	510.4	494.4	205.6	72	299	354
TSS_00101	24	100	76	0	0	220.92	734.48	1143.64	1528.56	1353.36	1488.04	1442.08	593.24	657.68	623.8	263.24	227.72	478.24	790.12	588.84	214.04	98	100	146	358.28	574.56	559.88	396.4	598.92	904.08	924.52	917.44	757	1062.6	1474.56	1214.92	724.8	1001.32	1025.76	384.92	409.04	677.64	1095.76	1259.44	962	638.04	609.88	576.64	233.6	394.68
TSS_00103	634	490.6	359.4	278.4	185.6	206	239	348	214	108	192	338	236.8	668.2	1021.2	1282.2	2186.6	1972.6	1409	1971.2	2401.6	1477.8	452.8	128	0	0	0	192.6	563.4	407.4	71.8	257.8	504.8	469.2	523.6	793.4	716.6	775.8	1087.4	767.6	679.6	1350.2	1378.4	958.4	747.8	704.2	713	1569.6	2562	2446.4
TSS_00107	0	0	0	0	0	77	100	23	80	100	20	0	74	225.6	370.4	437.2	904.2	1298.4	1160.8	1121.2	1582.2	1332	473	382.6	304	290.4	231.4	62.6	184	250	216	392	341.8	251.2	258.2	56.8	0	223	545.2	691.2	582.4	302.6	505.6	677.2	424.6	426	760.2	733.8	378.4	196.2
TSS_00111	222.96	296.96	224.04	245	518	637	412	351	633.44	1207.56	1707.56	1816.72	1516.76	1231.68	1340.2	1694.52	2012.68	1550	1158.8	1072.52	690.56	469	263	92	0	0	1.36	208.12	593.16	712.4	620.36	1187.08	1637.04	1104.32	1253.36	1766.24	1698.92	2006.04	1795.32	806.6	218.48	209.2	296	300	239.64	220.36	246.44	158.36	186.12	121.28
TSS_00117	97	0	0	0	0	55	200	221.88	187.12	128.12	154.88	195	58	75	152.88	311.12	360.88	690.68	1051.48	1058.4	1372.28	1906.96	2314.92	2007.72	1047.56	339.12	300	249	179	407	660	555	286	301.44	357.56	326.2	485.8	571.36	331.64	143	101.28	344.44	938.36	1437.32	1958.76	1995.8	1179.52	447.44	403.08	457
TSS_00120	536.92	728.8	487.4	693.24	1165.2	1520.92	2055	2486.76	2853.6	2975.48	2896.88	2255	1514.32	1129	702.52	884.8	972.16	905.2	623	320.32	262.32	164.68	36	0	9	100.24	217.72	483.8	373.52	100.6	275.2	314.36	330.44	722.64	1214.28	1224	848.2	697.36	677.12	974.2	1517.84	1413.8	1478.44	1481.24	761.36	389.64	483.88	500.76	302.36	97.36
TSS_00122	430.2	368.8	287.6	99.4	177	325	313	113	99	322	611	825	798	685	743.8	1338.2	1604	2088	2614.8	2272.8	1787.8	1588	2005.6	1787	1000	662	362.8	131.2	101.6	262.4	377.6	138.4	86	100	18	190	438	343.6	586.8	993.6	1389	1817.6	2077.6	1729.4	1357.8	1688.4	1467	946.2	872.2	1444
TSS_00125	10.92	307.08	389.92	234.08	317.12	841.88	1576.04	1439.64	1094.44	1530.88	2807.72	2969.44	2436.92	2379.6	1735.12	2314	4700	5847.92	5183.72	4012.52	2376.64	1502.4	871.44	164.6	176.96	156.76	223.4	810.04	835.64	356.16	254	380.12	581.88	482.88	401.36	726.4	1009.52	1396.16	2493.12	3168.96	3246.4	3384.28	3459.28	3363.92	2434.96	2327.12	3386.56	3158.32	3547	4921.08
TSS_00126	134	242.2	386.8	558.24	590.92	743.2	873.08	667.96	705.76	1325.08	1373.6	1457.48	1671.04	1315.08	1033.52	718.04	522.52	534.48	474.56	403.44	482	434	157	67	100	33	103.6	516.52	611.52	504.84	614.28	448.64	419.48	789.2	1233.16	1052.68	901.96	1135.52	1792.6	2343.6	1546.4	868	927.24	1183.08	1446.44	1176.92	648.8	744.96	893.28	1088.68
TSS_00133	0	75	544	775	819	636	285	214	52	0	0	79	100	93	100	120	653	978	944	1807	1848	1299	1621	1209	439	229	233	186	250	550	606	643	406	31	253	362	364	718	1010	872	1249	2212	2447	1794	1678	1645	1437	1630	1406	1423
TSS_00144	187.44	0	0	0	0	14.92	189.08	187	181.12	731.96	835.04	466.6	530.04	838.52	826.68	773.52	1441.16	1808.64	2467.16	2914.16	2511.36	2414.68	1617.52	832.84	400.84	125.44	344.72	503.72	455.28	223	207	536.88	672.84	614.12	684.04	1175.32	1297.72	738.16	310.4	289.68	735.4	1709.84	2095.76	1967.4	2498.8	2969.8	2785.24	1877.32	761.8	548
TSS_00154	2390.32	2577.2	2998.52	2461.44	2652.28	3520.4	3755.28	3587.48	3224.52	3250.04	2641.8	3158.52	4624.12	4124.6	3405.76	3155.12	2801	3173.76	3585.4	2770.72	1517	1023.64	712.76	345.24	257.48	357.52	508.24	322.76	117	79	360.48	1367.52	1708.48	1512.56	1645.28	1759.88	1647.64	1643	3413.64	3908.8	2620.52	1858.48	1099.32	606.76	341.6	481.84	549.24	440.76	601.92	856.2
TSS_00157	290	105	3.2	95.8	96.8	215.4	543.8	488.4	355.6	475.4	504.6	369.8	511	550.4	330	538.8	1008	1024	575	528	594.4	409.6	238.6	104.4	50.2	97.8	88.8	155.2	200	80	187	167	13	158	406.6	558.8	744	583.2	294	391.4	501.4	574.4	566.2	471.2	446.2	535.6	341.6	437.8	698.6	311.6
TSS_00168	453.04	456.84	505.2	442.04	141.76	1.12	0	0	0	147	386	586.76	790.24	1041.16	977.84	490.08	224.92	384	733	1107.88	1737.84	2328.6	1748.44	930.96	811.8	751.56	474.92	142.56	237.44	389.44	350.2	589.4	866.32	800.56	732.56	790.88	1207.64	1643.88	1878.48	1544.48	1458.36	1538.12	1032.64	771.68	525.36	348	354	316	285	284
TSS_00169	1459.88	650.84	321.16	533.56	982.44	1255.52	1493.6	1410.08	1173.24	1227.44	744.56	326.8	1146.76	1248.12	835.88	940.72	745.28	669.32	706.68	386.16	115.2	228.08	196.2	67.36	76	271	224	142.12	547.2	768.64	729.04	636.48	543.2	746.48	1299.28	2076.68	2180.2	1677.84	1166.36	765.2	907.84	959.52	898.08	903.92	1005.92	681.76	896.48	1696.12	1287.64	964.12
TSS_00170	298.6	135.4	223	700	1228	1248	1226.8	1219.2	815.2	649.8	615	671	881.8	1367.6	1999.4	2614.2	1998	825.2	864.2	846.6	639.2	679.2	768.4	574.4	403.2	548.6	747.4	969.6	808.2	773.8	1048.6	882.2	610.6	572.4	1032.2	1340.2	1248	1230.8	1117	1355.8	1548.4	1286	1033.4	531.4	312	789	776.8	731.2	1062.2	1354.4
TSS_00182	277	435.36	602.6	534.68	627	1133.84	1923.92	1819.12	1179.52	1659.04	2159.36	1612.28	1295.56	1312.72	1802.48	2232.72	1482.16	1169.2	1397.44	1092.44	587.92	590.64	768.04	503.96	255	141	100	63	0	0	0	0.36	235.64	419.68	444.56	562.6	786.88	1092.4	744.72	751.96	1030.8	854.6	713.4	462.4	321	298	483	1071	1088.12	831
TSS_00187	69	143	276.96	414.04	301.04	42.96	16	140	184	114	182	316	446	330	140	178	316.84	648.16	1026.68	1305.16	984.64	338.68	186.84	130	17	0	65.24	261.76	331.8	893.2	1072.16	708.84	561.8	679.64	1620.56	1667.56	1432.92	1526.04	1083	839.48	966.36	1064.04	1156.24	907.44	409.92	226	257.64	409.36	254.36	148.64
TSS_00194	0	0	28	101.76	248.16	386.64	404.52	351.6	220.28	376.04	937.96	1459.68	1600.4	2142.28	2531.24	2745.96	3216.84	3364.36	2448.64	951.44	320.52	322.92	554.44	763.24	2559.84	3545.32	4346.28	4868.52	2987.88	1407.2	1112.6	2015.56	2595.2	2249.28	1962.4	2037.04	2309.36	2614.16	1835	1072.04	804.44	329.12	256.2	365.48	219.8	30.36	0	0	48	221
TSS_00217	7.92	128	212.16	209.84	421.84	1077.24	1637.36	1336.96	1232.16	1055	870.44	894.2	870.36	1487.32	1673.24	1341.96	873.36	752.36	914.76	1026.8	870.32	389.96	124	0.36	55	326	373	174	72	37	100	105	121.12	360.88	674.88	617.12	346.08	458.92	827.92	1219.04	1922	2714.68	3102.4	2469	1503.28	2274.04	3097.64	2729.56	2410.6	2431.8
TSS_00218	0	3.84	164.16	272.16	478.84	614.32	609.8	856.6	1524.64	1869.12	1368.44	1752.2	2140.48	1718.36	2571.44	3339	3377.28	3440.24	2541.6	1992.56	1555.64	931.64	784.32	409.96	83.36	140	384	448.2	716.4	964	1048.8	1002.12	992.48	1009.68	681.52	1010.92	1807.56	2011.64	2066.2	1882.04	1215.04	969.12	985.28	668.68	313.16	284.76	274.76	233.64	214.8	75.2
TSS_00229	109	59	8.32	95.68	91.68	92.32	100	12	71	100	29	125.64	394.36	474.36	215.88	256.76	617.8	937.2	1035.28	1406.2	1545.48	1133.56	772.16	462.32	219.04	37.96	211.52	428.48	454.36	711.64	634.12	203.88	100	74	290.76	624.88	1027.6	1257.12	1037.64	495	417.68	803.52	1315.04	1527.92	1176.44	865.04	434.84	171.96	334.56	402.56
TSS_00231	735.88	626.16	983.72	998.6	1049.56	1165.84	1180.96	1079.2	1299.8	1601.08	1759.28	1804.84	1406.68	1138.6	1357.88	1248.84	1116.68	1545.04	1979.08	1501.16	500.8	307.68	332.56	219.88	58	0	0	39	488.12	1054.88	781.88	364.6	501.52	606.52	640.04	1399.72	2128.04	2662.32	3393.92	2779.8	1777.2	1368.16	1097.28	823	475	202	22.76	141.24	203.84	196.16
TSS_00233	332.8	598.8	382.2	100	75	43	200	158	100	99	0	0	0	45	100	55	3.92	387.52	699.68	794.44	819.28	819.76	908.52	498.28	110.6	431	608	331.12	395.72	508.76	746.52	1182.28	1358.24	1547.52	1957.24	2147	2141.28	1698.72	1197.64	931.88	559.36	683.08	754.88	1040.4	1066.92	493.88	431.32	688.8	574.88	221.56
TSS_00246	0	0	0	37	127	163	73	0	0	43	203	387.48	847.52	1304.44	1418.24	1289.2	903.88	580.04	753.92	924.76	760.48	719.96	545.96	251.12	67	66.92	240.48	410.68	457.52	555.32	680.92	925.24	905.08	692.92	1334.72	1631.68	2048.36	2454.6	1700.44	1507.12	1147.92	518.08	534.56	438.88	236.56	319.56	460.64	379.4	386.2	456.6
TSS_00249	470.76	459	568.12	1836.32	3428.48	3115.12	2065.4	2094.96	3334.56	3277.08	1549.4	712.44	1151.2	1752.44	1506.4	797.64	677.4	805.32	935.16	1884	3083.88	3551.28	3299.36	2138.6	1295.96	1283.2	1019.12	600.04	314.96	258	444.28	611.72	321.72	192.48	369.8	418.28	668.96	973.48	1389.56	2122.72	2388.4	1559.28	1609.6	1974.84	911.68	252.2	192	304	400.96	756.84
TSS_00251	107.92	315.88	497.64	385.32	289.88	408.8	440.56	518	872.36	2601.64	3530.76	2652.04	1954.96	2453.4	3653.96	2634.44	978.44	836.28	1438.72	1748.52	1185.48	671.28	742.56	830.44	1221.84	2493.4	3223.84	3575.24	3029.08	1557	1242.32	1261.28	869.72	438.08	269.92	262.92	587.08	556.04	189.96	256	380.64	517.16	792.04	1135.4	1652.96	2357.76	2096.12	1322.24	1941.04	1722.32
TSS_00258	35.88	0	206	324	194	138	236	284	164	302	520	400	591.52	1103.88	1490.08	1182.56	780.16	2687.56	5368.2	7104.96	6873.12	4520.36	2295.04	1824.28	2515.92	2845.48	2196.6	1409.12	1434.92	2359.36	3044.72	2386.96	1651.36	2204.48	2714.12	2611.48	1892.24	830.36	763.68	785.64	674.52	576.32	315.8	119.2	79.68	269.32	466.32	230.68	32	72
TSS_00259	72	100	28	0	1.76	120.24	293.24	239.76	128	463.04	926	2034.28	3094.56	2992.92	2204.28	1212.04	668.36	337.24	183.12	354.16	300.68	46.32	88	100	12	0	0	8.8	98.2	91.2	1.8	0	130	222.88	747	1173.8	1140.44	1120.32	1010.56	635	356.52	745.52	818.72	586.2	424.76	684.36	1304.92	1255.92	1001.08	783
TSS_00261	0	0	0	0	27.4	406.6	651.2	565.4	1023.8	1476.4	1668.2	1634	1327.2	1359.4	1284.8	1478.6	1123.4	405.6	394	174	11	242.6	371.4	157.4	33.6	146	241	381.8	445.4	428.4	1217.4	1870.8	1760.4	1155.8	951	2215.6	2626	2550.6	3312.4	4233	4713.8	3522	1789.8	821	506.4	741.4	770.4	663.4	806	527.2
TSS_00268	33	103.6	170.4	249.4	196.6	47	51	100	49	2.88	90.12	97.12	12.28	204.6	484.56	560.44	331.04	134.96	153	100	29	36.32	356.68	470.16	355.36	701.88	897.72	1090	988.24	764.04	776.64	434.56	230.24	293.16	195.12	9.88	0	0	0	0	0	11	100	92.84	97.24	190.08	102.76	63.08	114	154
TSS_00269	107	64	100	57.12	152.8	678.32	940.12	965.32	2126.68	2554.52	1784.84	2093.32	2124.04	1160.96	497.52	295.44	194.24	345.76	402.76	185.24	77	40	100	60	53	229.88	539.64	601.36	1218.6	1222.76	603.48	1346.96	2981.48	3967.12	2943.44	2392.04	2820.16	2316.44	1758.16	2172.68	2320.96	1891.64	1160	431.24	667.8	789.04	434.28	470.84	441	168
TSS_00270	443.08	802.44	645.8	441.64	1210	1931.04	2317.56	2140.48	1771.76	2363.84	2798.76	2400.44	2985.84	3952.32	2932.28	1273.56	609.28	1247.36	1194.6	581.96	529.04	219.68	48	65	100	35	82	200.64	402.36	335.36	199.64	302.84	506.72	1227.56	2137.44	2060.52	1826.24	2558.72	2069.48	947.52	930.32	650.52	145.8	57.32	100	59	117	247	320	353
TSS_00278	240.56	113.56	1.44	15	100	146.04	256.96	276.2	423.08	494.48	219.96	68.28	289.56	1661.24	2522.12	2222	2177.52	2044.84	1333.8	471.92	97.8	195.2	179.2	4.8	0	0	0	0	70	427	807.32	1347.92	1735.44	1822.24	1939.2	2873.64	3087.24	2237.04	2015.28	1792.36	1744.96	1419.72	911.56	907.08	793	422	398	524	486.08	616.92
