	-2500:-2401	-2400:-2301	-2300:-2201	-2200:-2101	-2100:-2001	-2000:-1901	-1900:-1801	-1800:-1701	-1700:-1601	-1600:-1501	-1500:-1401	-1400:-1301	-1300:-1201	-1200:-1101	-1100:-1001	-1000:-901	-900:-801	-800:-701	-700:-601	-600:-501	-500:-401	-400:-301	-300:-201	-200:-101	-100:-1	0:99	100:199	200:299	300:399	400:499	500:599	600:699	700:799	800:899	900:999	1000:1099	1100:1199	1200:1299	1300:1399	1400:1499	1500:1599	1600:1699	1700:1799	1800:1899	1900:1999	2000:2099	2100:2199	2200:2299	2300:2399	2400:2499
TSS_00003	0	27	139.6	411.8	537	461.2	223.4	31	146	169	54	0	0	137.4	506.6	736.6	505.2	495.4	719	704	1657.6	3218.6	4572.4	3839.4	3945.4	5952.6	5912.2	5456	4100	1820	566.6	343.6	634.4	732.4	573.4	710.2	744.8	629.4	587.2	399.4	223.2	190.2	324.8	344.8	427.2	490	240	100	60	66
TSS_00004	33	7.6	380.4	492.4	302.6	401	336	497	681	302	0	0	0	43.44	491.56	686.56	308.44	375.08	942.48	3793	8006.52	12079.9	11746.4	5810.56	3970.6	8275.96	10456.2	8340.6	6421.44	5204.52	4904.36	5419.28	3905.48	1525.16	922.52	645.96	124	94	100	18.92	98.08	233.08	201.92	54	0	30	100	138	100	32
TSS_00006	112.96	501.44	635.2	739.64	719.6	387.52	771.96	2334.76	3383.92	2707	2249.68	2130.48	1954.32	1542.52	939.52	525.24	144.04	256	2039.84	3398.44	2243.84	872.6	216.32	91.6	764.72	1806.64	2151.64	1279.96	930.2	1265	1013.44	1550.28	2427.44	1754.48	789	802.56	1181.6	1241.84	877.52	849.92	1111.12	758.68	362.32	375.04	283.96	124.96	7.04	0	0	0
TSS_00011	44	0	0	0	65	332.64	426.36	239.24	341.76	428.12	166.88	197	632.28	632.72	564.72	1203.36	1742.64	2238.16	2543.08	2902.16	4426.6	7404.32	7784.52	4343.96	3179.6	9595.76	15962.9	15870.8	12802.1	8816.56	6519.28	5540.16	4322.52	2523.6	1617.12	1160.44	606.64	728.04	563.04	142.96	33	0	0	0	0	0	3.64	91.36	96.36	66.64
TSS_00014	211.2	39.8	100	65	55	100	45	34	100	87	104.4	216.6	295.6	162.4	184.6	679.4	1156.6	1303.2	1973.6	3530.2	6146.2	7742.6	5029.2	1844.6	4069.2	8873.4	7969.2	4236.4	5712	7132.6	4984	3318.6	3220.8	4686.6	5039	3694	2878.2	2321.4	1550	1010.6	1185.4	1211.8	1056.4	1004.2	555.2	209.8	90.8	86.2	124.6	133.2
TSS_00016	4808.72	3833.64	3654.84	5958.92	8805.4	8949.08	8012.36	6436.84	4096.76	3828.56	2542.36	1195.6	1133.96	1002.68	598.56	795.16	2240.4	3383.24	3502.08	4025.8	4272.36	2697.24	1103.68	1390.36	7330.4	16205.4	21250.8	17382.4	10555.2	7462.96	5487.56	4455.96	4359	4142.32	2864.88	1681.24	778	642.96	548.04	152	2.24	89.16	260.44	671.76	737.32	239.08	0	0	0	40
TSS_00020	0	156	434.2	539.72	547.88	866.72	2075.88	2941.84	2701.84	2105.4	1446.64	1915.68	2634.6	2919.76	3096.84	3342.68	5518.16	8556	10573	11112.9	9186.04	6299.92	4062.88	3060.4	3180.44	8140.56	13407.8	11348.9	7421.32	5455.88	5702.64	6534.96	6412.36	3995.32	906.76	481.12	847.76	646.4	342.84	79.84	0.16	0	0	48	100	52	87	100	13	0
TSS_00022	153.52	170.48	324	328	200.52	286.48	278.48	132.52	43	0	0	0	190	716.44	1203.24	1699.88	2873.4	4956.88	6684.68	8117.72	8116.44	4302.24	732.24	255.88	2014.16	3956.16	3827.68	2651.64	2982.12	3520.28	2851.08	1813.08	961.96	888.4	726	577.4	574	416	244.04	360.96	354.96	167.04	64	74	100	26	0	0	33	100
TSS_00025	100	48	0	0	0	0	0	0	64	127	339.48	830.6	1357.88	1257.44	1018	1395.12	2021.56	2518.88	3234.64	4113.8	4407.88	3653.68	2316.36	1606.76	1687.76	3827.76	4221.44	1569.2	310.76	244.76	220.24	415	1468	1440	355	202	958.48	2193.76	2717.84	2607.8	2206.08	1562.92	1024.6	585.52	439.04	450.96	431.6	351.4	332.84	539.16
TSS_00028	279.6	502.4	649.2	529.8	351.2	195.8	95	33	100	67	1.4	86.4	215.8	213.6	82.8	66	356.8	540.4	562.6	833	2081.6	2208.6	720	687.6	2719.8	3995.2	2678.6	2210	3357.8	3044.6	1630.2	1227.8	1573	1599	2263.4	2554.8	1617.2	868	439	262	314	303	86	0	0	68	200	132	6	100
TSS_00036	393	266	86.76	52.24	151	243	220	105	29	54	220	249.68	179.24	387.04	500.12	367.28	576.88	1059.68	1514.64	1789.84	2030.8	1814.16	2317.88	2355.56	2716.8	5073.72	5691.04	7009.56	6989.4	3208.96	1446.8	3066.28	4896.36	5795.32	6188.52	4876.48	2223.4	1769.4	2315.84	1199.44	561.88	323.6	30.4	0	0	0	0	0	5.52	183.8
TSS_00038	354.36	372.2	213.84	166.48	200	128.52	97.48	88.48	2.52	0	0	0	22	301	676.52	1015.48	1041.48	787.76	868.2	1872.24	2578.56	2897.52	3804.08	3333.24	1996.04	4336.76	9596.96	10425.2	5268.84	1302.92	2273.6	4794.12	6241.16	7275.6	7047.28	5036.64	3776.04	3029.48	3050.76	4092.36	4002.6	4175.08	3907.8	2039	1288.2	1190.6	696.88	295	114	100
TSS_00040	1948.6	2020.8	1280.4	380	95.2	95.4	391.2	585.6	305.6	19	0	0	64	100	36	0	56	124	150.8	612.6	2852	6335.8	5398.6	1652.8	3706.6	12444	16222.4	13433.2	10604.6	7136.6	5423.2	5125.4	4451.2	2924.8	1595.2	710.8	39.4	10.8	186.2	241.2	121.4	216.4	196	186	196.4	45.6	130	300	170	4.4
TSS_00041	88.24	1.76	0	0	0	0	0	0	0	65	100	35	3.36	223.28	863.96	1314.4	1608.04	2412.28	5221.36	6506.2	5526.88	4390.4	2154.12	1956.96	3900.48	4059.52	3576.48	5666.64	7353.24	6849.64	5935.52	5192.48	4455.92	3477.52	1614.92	249.4	114.28	198.72	215.44	102.56	56	0	8.4	97.6	91.6	2.4	0	13.44	101.08	183.04
TSS_00042	1664.92	492.92	87	100.56	341.92	1321.88	1902.68	1868.28	2004.16	1043.28	354.24	950	1225.64	1403.56	1466.24	1816.24	2759.28	3618.88	5922.04	8805.12	6958.88	6134.48	10382.8	10855	8124.52	6151.88	4416	4804.48	6342.2	7901.32	8071.92	4866.92	2551.96	2374.84	1855.52	783.28	132	128	149	121	144	308	517.88	598.68	528.28	343.6	205.84	300.72	204	0
TSS_00044	235	572	616.88	552.12	348.12	50.8	200.32	468.56	682.96	420.52	19.24	96.48	198.88	374.12	317.08	343.92	745.64	1147.36	1313.88	2912.52	6969.88	10320.9	7888.44	3063.04	2138.4	4978.8	6338.36	4132.6	2712.44	3468.92	3275.84	1876.96	1743.68	1365.4	603.28	575.84	565.8	313.88	260.88	470.28	484	206	141	123	211.76	228.24	115.24	101.76	237	300
TSS_00051	170	191	200	63.2	188.8	234.8	201.2	284	387	356.2	788.4	1371.2	945.4	596.8	773.4	1575.6	3002.8	4796.8	4675.4	4428.8	4938.8	4838	4577.4	3172.2	2190	2680.2	2887.8	1558.8	1272.6	2825.4	4242.8	3218.6	928.2	418	2600.8	4827.4	4269.6	2757.6	2503.4	2289	1562.6	2122.6	2208.2	1011.8	658.4	1130	1291	1000.8	770	591.4
TSS_00053	400.44	285.92	363.56	372.52	147.48	69	69	100	31	0	0	0	0	0	0	72	111	387.68	1784.08	5523.08	9020.6	7867.96	3584.84	887.68	2044.28	5198.96	4714.24	2038.36	2081.8	2583.68	1967.16	1445.6	1315	695	205	300	229	100	43	0	1.12	91.8	236.96	208.2	61.92	43	200	157	0	0
TSS_00060	113	200	116	190	351.96	408.64	495.44	401.36	124.68	85.92	98.92	14.08	40	116.6	257.4	291.44	295.56	198.96	160	302.76	530.32	432.96	1139.4	3477.6	5089.36	6422.88	7581.64	7184.4	6625.96	7918.68	8535.32	5187.44	1546.52	635.4	1918.04	5661.12	8131.12	7168.52	5341.16	3060.68	1776.36	1704.64	1289.4	733.4	321.32	174.52	265.12	270.64	253.36	157.36
TSS_00061	45.24	105	200	95	0	0	34	100	135	100	31	61	108.64	170.36	191.36	68.64	0	0	0	77	265	443.36	698.24	1257.36	2981.76	4517.24	6048.6	5802.56	2742	771.48	810.96	3035.52	3550.52	1944.2	1380.16	1501	1279.16	774.84	1254.68	2058.56	1293.72	298.48	535.8	518.4	159.4	39	100	61	16	100
TSS_00064	780	1332	1400	873	397	584	817	1116	1253	1200	1167	2844	5506	5230	2471	1039	1212	1215	1225	733	228	407	1005	2068	3520	4147	4494	4009	2112	1289	1117	1027	837	295	342	398	242	160	111	264	515	536	403	400	233	100	103	100	51	68
TSS_00067	68	258	267	202.76	384.24	496.24	794.36	1624.52	2569.16	3053.4	2940.84	5505.6	14777	15232	6083.88	5610.56	7733.36	5816.4	3956.12	4186.52	5529.2	6401.76	4195.48	1159.72	1047.72	3043.32	5669.8	6440.6	4131.88	1521.68	3176.6	8152.88	9717.48	8439.2	6127.88	3879.92	3437.04	2649.32	1927.04	2496.68	2564.76	1172.32	430.84	360.64	270.36	98.24	149.76	240.32	385.88	732.24
TSS_00069	4.8	96.2	185.2	207.6	206.2	96.2	109.8	319	430	381	293	262	327	315	144	23.8	163.2	209.6	256.6	1007	2925.2	7214.4	11560.6	8004.2	3123.4	6707	11704.4	11975.6	10722.4	10851.6	10245.4	8883	8186.6	7012	4501.8	1992.4	606.8	171.4	314.6	500.6	479.4	401.2	306.8	169.2	2.8	0	0	0	0	0
TSS_00070	1098.16	985.12	357.84	1.36	0	0	42.56	491.44	861.28	843.64	1099.68	1267.28	1038.52	2159.6	5155.6	7288.72	6326.64	6240.72	9649.08	9795.48	7114.52	6294.8	8667.68	9292.16	5090.8	5559.52	8475.28	9146.2	7690.48	4688.28	3697.44	4702.16	5275.72	4914.6	4013.32	2580.48	1762.48	1431.84	1384.92	916.52	440.56	376.56	313.44	330.16	399.84	179.84	69.8	299.36	374.36	324.12
TSS_00072	296.04	244.12	170.08	314.4	327.28	182.72	136.12	277.88	262.32	365.72	1125.24	1289.24	980.48	638.44	191.68	160.24	1343.44	4564.24	7150.84	8210	6911.52	3093.28	1130.64	2152.12	4871.76	5082.28	3502.8	4695.24	7293.76	8946.84	8076.6	5281.76	2733.52	1455.76	994.24	786.72	698.08	563.72	289.68	41.8	0	151	200	49	0	0	46	100	54	46
TSS_00073	665.88	435.56	310	518.08	389.08	232.92	217	105	236	412.08	419.92	342.92	187.08	245	257	176.4	195.6	296.48	724.52	692.08	683.08	1075.88	1254.4	1951.56	2527.32	3289.32	4106.08	3686.64	1809	213.64	0	0	23	161.16	370.84	304.12	239.36	353.24	389.8	504.48	545.96	373.04	131.04	3.96	0	49	100	51	0	80
TSS_00076	580	211	138	395	1159	1930	1924	2796	4789	5097	4538	5242	5913	6736	8542	10554	11728	13429	15806	11408	5259	3942	2355	1222	4691	12287	16049	13592	8889	5616	4660	4103	3956	3577	2580	1601	1009	668	427	205	89	100	111	284	557	478	205	300	438	438
TSS_00077	2340	1562.32	1773.56	3412.84	5456.64	4936.24	2374.52	1570.12	2177.48	2081.56	827.8	338.52	825.2	2209.2	3622.52	4865.44	4785.4	5309.28	6211.12	4756.72	2790	1417	1421	2767.92	3873.12	4955.8	4122.76	2104	2452.96	3251.08	3901.88	4110.8	3282.2	2768	3446.76	3695.96	3093.28	3150	2636.92	2136.96	2043.6	1417.92	786.16	562.64	1182.92	1428.28	1130.2	1004.76	492	67
TSS_00078	3408.8	1798.44	1065.72	286.88	721.48	1569.52	1564.88	1728.68	1976.16	1691.8	1558.48	1848.6	1850.32	1005.4	838.36	2359.04	6253.04	8966.8	9565.92	8487.16	4154.96	964.48	216.4	98.32	542.48	2276.56	3904.04	4087.04	3513.88	2918.88	2237.52	1970.8	2003.64	1586.12	1025.12	749.16	601.28	319.64	172.04	266	567	799.28	810.16	558.28	446.24	696.48	717.16	368.96	226.44	422
TSS_00083	194.8	300	116	4	207	477	587.2	511.8	396	724.2	850.6	437	588.2	1336.8	1746	1172.4	1417.8	5050.6	9295.8	12372.6	16522.6	12648.8	5384.2	7670	9070	6489.6	8218.2	10629	11331.6	11304	9150	5760.4	3137.2	2143.8	1097.6	268	333	709.2	817	745.2	500.6	617.4	650.6	324.6	307.2	303.6	91.6	0	0	33
TSS_00084	381.2	208.04	217.08	98.08	7.92	81	143.76	213.24	156.24	5.76	3.2	114.28	826.24	2511.04	3567.8	3988.2	4290.36	4334.08	6721.16	8351.64	4831.32	1631	1595.4	1362.16	1120.12	1881.48	5072.52	9048.68	9559.8	7870.84	6079	5452.4	4689.48	3535.32	3002.96	2507.28	2103.72	1640.72	1695.76	1503.84	1275.2	1627.16	1378.2	744.24	579.12	425.8	367.48	369.84	220.16	100
TSS_00086	4.68	360.84	738.36	439.16	69.12	152.16	473.08	347.84	16.04	84	285	216	20.44	366.68	1496.44	1954.96	1687.48	1405.6	1923.24	4293.44	7339.44	8975.76	6481.56	3539.24	3944.8	5313.36	4183.28	2610.56	4032.96	5353.68	4780.36	4429.2	4714.36	5025.32	5760.28	6623	7455	7729.2	8364.68	8610.12	6233.8	3701.08	3484.84	3889.76	3581.32	2628.56	1937.6	1192.48	293.12	58
TSS_00089	189.68	186	86	127	373.24	452.76	464.76	675.24	1176.08	2417.6	4399.92	7663.6	9639.08	8774.32	8218.24	10849.4	11687.2	6391.8	1987.08	2345.32	3588.92	2308.32	1340.8	1611.84	1163.72	933.32	1478.08	2219.28	2377.96	1994.84	2506.88	3931.2	4370.4	2773.16	862.2	325.48	256.8	493.2	795.52	1562.24	3323.64	4192.4	3928.36	3415.08	2835.52	2104.44	1323.8	2235.96	4275.92	5565.12
TSS_00097	2913.2	3738.6	4310.6	2822.4	1329.6	2264.6	4594.4	6040.2	6120.4	4394.4	2804	4821.4	7188.6	7725.8	7448.2	6184	8003.6	12675.8	13078.4	10355.8	8677.4	4672.6	686.4	230.6	704.8	944.6	670.2	1281	5190	8996.4	8832.2	6971.2	4610.2	2819.2	1722.6	857.8	667.2	866	1280.4	2018.4	1833.8	719	232.6	425.6	418	77	0	0	45	255.8
TSS_00101	100	89	0	18	100	84.04	190.48	401.44	425.52	656.84	784.24	595.12	319.76	144.56	122	100	216.52	1253.28	3288.88	5458.52	4569.6	1566.56	1437.4	2485.28	5258.64	14627.7	20325.1	19098.8	13605.4	4978.36	1983.64	3902.24	4897.2	3957.44	3266.2	2020.8	641.48	151	68	4	202	467	620.88	807.32	563.92	174.76	349.12	346.92	74.08	101.44
TSS_00103	452.4	572.6	835.6	752.4	464.8	131.2	157	201	162	71	125	381.4	651.6	872.2	1156.6	1493.8	2865.8	4645.8	6025.6	7169.6	8169.6	10428	8250	2803	2181	5571	7848.2	8036.4	6981.4	5154	5649.8	8100.6	8547	7194.8	5968.8	5226.2	5895	6164.8	5209.4	2558.4	635.2	1307	1140	193	0	8.4	130.2	441	569.8	295.4
TSS_00107	0	0	0	0	0	0	39	179	161	21	0	0	0	0	400	1028.6	1724	2614.2	3465.4	4767.4	6086.2	4022	1263	1200	1224	1326.6	1400.6	1956.4	2168.4	1665.6	1848.4	1780.4	906	311.8	439	496	275	31	61.2	416.2	722.4	483.8	196.4	100	20	21	110.4	176.6	222.6	322.4
TSS_00111	433.56	452.04	406.04	409.76	400.2	408.2	281.8	77	0	65.16	693.84	1187.32	888.68	497.92	811.16	1537.48	1578.04	2456.92	5788.88	7043.56	6810.72	6416.84	4923.64	2595.08	1104.64	2949.28	3571.72	3300.96	6550.64	9518.44	9374.96	9151.24	8765.6	6609.28	3841	2225.52	1658.84	1949.88	1537.64	395.12	0	0.88	87.12	99.12	12.88	0	0	16	100	84
TSS_00117	97	0	0	1.36	169.64	198.64	30.36	0	0	176	700.96	612.04	150.12	245.8	559.44	964	1395.8	1568.24	2754.8	5681.24	8715.76	15716.8	20708.8	15646.3	7722.96	4306.32	5699.44	6381.04	5004.76	4805	5151.28	5717.84	5041.16	1999.16	747.6	1723.44	2443.28	1457.04	525.6	499.76	535.84	1511.52	2505.08	2303.16	2229.56	1902.6	833.76	282.72	74	0
TSS_00120	409.16	115.28	183.44	1485.76	3947.04	4705.2	5064.36	5966.16	6253.64	5259.6	3227.4	1604.96	601.32	613.44	1263.04	1586.44	1301.76	1676.32	2638.36	3651.72	3561.12	2977.76	1941.52	805.28	2186.96	7187.04	12187.8	9961.12	4269.8	2972.28	3741.4	2807.16	1270	438.32	184	400	285	100	92	0	0	26	100	74	0	0	37	100	63	0
TSS_00122	88	2	70	100	30	51	100	49	31	100	69	0	19.2	227.8	393.6	341.4	393	1244	1962.4	3132.8	4731.2	6029.4	6843.8	4666.4	3159.2	4726.2	4003.2	1885.6	2376.2	3108	2118.8	1920.6	1748.6	1032.2	1202.4	1358.8	1616.6	1798	1495.4	829.6	570.4	840.2	736.8	867.8	2137.6	1804.8	533.6	679	930.2	960
TSS_00125	571	735.44	1456.08	1668.28	1460.92	1851	2212.88	1655.04	1380.96	1946.76	2112.64	2323.04	1815.92	692.04	160.24	826.2	4961.08	12601	21696.8	25387.9	19811.1	11704.8	4839.24	2624.4	6500.68	10276.4	8321.08	6029.8	5980.76	7290.28	8400.92	8075.56	8534.84	7556.64	4922.8	2399.44	1773.08	1214.24	467.04	775.84	970.68	1301.76	1392.36	1044.76	556.36	91.08	38	132.4	496.68	998.6
TSS_00126	295	160	139	84	0	0	0	0	0.56	89.44	100.2	129.8	503.24	1236.68	2159.92	3390.36	4430.72	8002.96	10495.7	12128.2	13432.4	13983.8	14328.2	7743.92	2253.12	4122.56	10947.4	16670.4	17396.9	12752.1	6354.96	4113.96	4380.32	3903.36	3028.52	2061.84	708.8	320.88	360.96	329.6	193.32	296.92	492.76	481.24	232	42.92	134.08	299.08	165.92	0
TSS_00133	739	681	466	729	849	471	329	326	409	744	1485	1548	892	591	378	299	383	579	1498	3166	4980	8763	11735	7415	4059	8002	8643	6377	7392	9121	6445	2223	3104	4096	2604	1622	1669	1943	1166	281	236	739	617	61	0	0	0	0	151	300
TSS_00144	0	0	0	0.48	150.52	264.88	257.12	321.64	355.36	213	37	0	31.36	190.64	228.64	137.8	502.56	615.4	1735.72	4479.44	7981.44	9186.28	5310.88	1637.16	907.76	2031.68	3229.48	3767.48	3268.88	2493.12	3840.92	3789.76	1744.2	1026.36	1002.6	581.88	215.56	63	5.28	92.72	105.76	190.24	188.96	17.04	0	27	100	73	0	0
TSS_00154	1875.96	2957.28	3624.76	3205.44	3050.92	2815.68	2355.08	2132.16	1914.88	1966.68	1543.04	1030.84	1166.4	1516.48	1529.16	1666.88	1804.52	2149.72	3711.44	4811	4597.88	7868.88	9522.36	4451.2	1195.92	3177.8	4488.88	2800.52	3234.88	4622.76	3635.6	3103.64	3350.48	2235.36	917.12	659.12	537	273	116	87	100	34	0	0	2.16	93.84	186.08	416.92	527.6	288.4
TSS_00157	339	228.2	145.8	148.4	198.6	175.8	288.2	430.6	366.4	226	167	572.4	1072.6	1088.6	1001.4	1055.2	901.8	514.8	1172.6	4306.2	5655	2562.8	218.2	302.2	1284.6	1839	1227.6	1082.8	1191	1064	1751.6	2400.8	1805	2971.4	4983	5821	5652.4	3229.8	1223.6	1036.4	1433.8	1719.2	2036.4	2191.4	2527	3584.2	2979.6	1684.8	1465	1741.4
TSS_00168	336.8	417.04	318.96	190.76	44.24	0	152	407	446.04	924.96	1741.96	1585.76	1618	1847.24	1140.32	335.04	6.96	99.32	662.76	2791.48	5515.72	7416.68	6862.36	4816.76	5069.32	6064.68	5454.36	3814.16	3334.92	3223.92	1586.96	371.32	180.32	197.68	420.64	804.36	943.04	1403.04	2401.24	2210.64	1438.04	1247.24	817.76	289.48	195.52	149.24	11.76	0	0	0
TSS_00169	474.64	481.36	881	2504.64	3019.48	1877.8	1787.56	1890.2	2704.68	5603.84	7054.64	6390.72	5918.68	5239.24	4990.84	6640.48	7145	5650.16	7756.6	8059.32	5821.48	8284.52	6582.68	1719.84	2011.36	4962.52	7505.52	7621.28	6389.88	5392.68	4253.16	3324.8	2246.6	1153.8	1187.44	1064.56	477.48	12.36	96.16	93.16	3.84	73	100	27	0	7.6	223.96	387.84	176.04	94.56
TSS_00170	107.2	41	11.2	295.8	658.8	844.2	1006.4	737.6	361.6	222.4	62	34	627.2	2711.8	4589	6687.6	8037.4	6263.2	6806.4	9564	7827	4979.6	7167	7660.6	7735.4	12265	14670	12620.2	8487.8	5931.8	3519.8	1220.2	633	169	167	293	133	1.6	86.4	98.4	13.6	0	69	100	40	100	91	0	0	316.2
TSS_00182	35	170	318	351	293.6	622.84	1236.96	1034.16	482.04	312.4	158.4	147.6	276	235.24	677.64	976.88	792.88	2867.08	6768.28	8157.32	7353.96	7440.08	6202.12	2969.44	2387.56	3324.36	4166.28	4807.64	4723.2	4246.84	2568	2792.96	5030.8	5429.56	3895.6	2537.72	1594.16	1238.28	1240.68	1473.48	1922.2	2888.52	4411.96	6099.4	5609.44	2616	2566.84	4470.84	3868.08	2150.84
TSS_00187	0	0	0	0	0	0	0	9.36	286.64	630.64	656.36	545.36	441.64	214.64	145.36	333	465	652	708.88	1081.6	1707.64	1534.16	1055.24	1059.56	3043.4	9265.44	12492	10290.1	8692.44	8204.8	7459.28	5429.96	3540.48	2589.4	1878.6	1078.84	763.16	832.16	598.84	381.84	361.16	167.16	3.84	42	100	58	0	0	0	79
TSS_00194	0	0	0	0	62	192	238	111	100.64	226.36	440.96	1727.4	3874.2	4295.68	3332.4	4492.08	10087.3	12417.4	7392.32	3780.64	5053.76	9284.6	8313.56	4516.8	6145.48	8284.72	8313.2	6137.4	2988.16	1157.32	693.64	837.6	777.64	738.76	812.24	775.76	524.52	324.48	150.32	104.68	253.68	195.32	134	202.72	351.28	430.28	260.72	226	400	271
TSS_00217	0	0	0	31	100	69	26	159	174	280	400	188	160.16	647.64	859.6	1034.12	1491.92	1841.8	2855.08	4403.04	4247.68	1846.04	252	298.92	381.68	1176.12	2498.16	3459.68	3690.24	2994.24	2441.92	1497.92	639.32	631.16	578.28	250	195.4	545.2	668.76	743.56	886.32	601.4	207.48	102.16	46	28	100	72	75	100
TSS_00218	70.88	100	86.32	195.68	438.68	709.32	1031.04	1216.4	1580.12	1782	1628.28	1373.2	1087.72	1614.92	2569.36	3917.48	6406.04	8982.32	10205.9	10220.3	10108.4	12113.8	10301.8	4296.92	2971.76	6803.44	8820.36	7465.32	8036.96	7489.08	4479.88	2404.76	1295.8	905.48	513.48	139.52	234.36	434.64	343.64	46.36	100	89	0	0	0	23.44	324.56	376.56	75.44	0
TSS_00229	0	0	0	205.32	604.28	683.52	563.28	411.16	135.64	92.8	124.8	147.2	260.88	538.12	430.32	393.92	1349.84	2785.76	4720.2	7145.2	7357.88	8637.52	7783.28	2874.84	1924.4	4774.36	7881.44	9291.52	10234.4	9781.04	7865.4	7228.4	5661.08	3316.84	3598.4	3932.16	2934.32	2045.48	970.2	114.84	0	50.08	229.92	318.92	330.6	505.48	339.48	25.52	34	100
TSS_00231	469.08	411.08	120.36	219.56	347.56	280.44	282	596	766.68	1573.16	2387.08	2550.04	4005.68	5065.84	5170.36	4688.56	4271.56	6029.72	6503.48	3606.68	1885.12	2371.92	2794.48	2807.16	2315.12	2145.44	2829.2	5423.2	6550.48	5152.04	4297.68	3607.36	3021.16	2768.52	2545.64	2650	2162.72	1252.64	874.56	311.72	67.48	224.52	357.52	363.48	204	112	123.64	191.36	147.36	20.16
TSS_00233	110.56	99.56	85.76	183.68	191.96	412.68	656.08	944.36	1072.92	552.28	253.72	281	198	171	231.2	436.52	621.08	893	1659.12	3491.08	6564.24	9281.08	10012.3	6582.56	2941.44	6977.12	10361.8	6183.04	4091.8	5602.24	5699.2	4906.48	4410	4142.76	3326.24	2202.52	1313.72	636.24	368.6	483.88	601.2	510.56	253.08	26.08	79.84	99.84	56.16	200	164	50
TSS_00246	191.68	215.68	108.32	23	0	0	0	0	0	0	0	0	0	162	365	437	823.8	1062.4	1276	1270.68	2216	3502.04	2750.44	1809.16	2718.4	6530.88	9837.44	9720.28	7047.32	4409.48	3071.28	1580.4	682.16	398.68	212.16	117	17	107.2	258.8	293.52	212	284.76	312.2	114.52	0	48	149	252	151	0
TSS_00249	55	153	156	47	0	10.92	224.08	435.44	528.56	453.64	181.36	265	406	279	160	56	0	270	792	812	1313.4	2371	2932.16	3326.16	3084.12	2183.68	1715.68	1378.4	1323.6	2748.88	4509.52	5789.4	4275.12	1878.84	1701.96	1633.8	752.44	187.84	392	426.24	787.56	732.96	220.44	60.8	0	0	98	200	102	0
TSS_00251	254	143	46	92	200	108	88.36	190.64	111.64	9.36	0	51.92	347.08	495	510	353.08	130.88	375.04	393.04	209.96	119	15	35.08	508.8	893.04	795.2	1814.84	2752.48	2979.76	3335.64	2836.76	1899	1510.36	1283.28	1819.08	3439.2	5241.56	5470.88	3078.36	1631.68	1874.56	1283.84	352.8	299.8	369.56	592.48	850.2	488.72	144.04	19
TSS_00258	280	253.84	216.16	163.16	3.84	0	0	35	100	65	0	0	82	165	285.12	355.88	325.28	1066.76	2387.52	2770.56	2616.92	3937.44	4871.4	4847.6	5754.92	8791.2	9937.92	8467.64	7192.84	5353.88	3959.32	2340.08	1654.28	1676.24	1463.4	1347.36	1051.68	637.36	217.4	43	0	52	130	148	70	0	0	0	66.16	357.84
TSS_00259	24.4	0	0	46	100	54	0	12.32	195.68	245.6	320	747.12	1104.08	1350.36	1499.6	1954.4	1760.88	2677.84	5919.24	7827.6	4741.96	884.76	158.56	28	100	82.56	98.44	163.64	200.36	125.8	1.2	69	214	260.92	336.08	525.08	449.92	179	132	259	422	437	392	305	162.8	163.2	91.2	352.68	986.12	749.12
TSS_00261	200	56	0	11	100	109	102.4	211.2	300	269.4	330	500.2	418.4	327.6	292.6	512	1100.6	2088.4	3241.6	3590.8	3471.2	3046.2	4103.4	4613.6	2296.8	1001	3337.6	8709.8	9814.2	6581.8	6323.2	7237.4	6519.6	4669.2	3700.2	3714.2	2882.2	2186.4	3167.6	3546.4	2794.8	2622.4	1545.6	394	195	219	361	339	106.4	229.6
TSS_00268	0	0	0	0	0	0	0	0	0	0	0	34	100	166	200	101.44	85.56	98.56	43.44	339	371	61.96	152.28	531.8	688.8	928	1593.16	1559.16	816.76	862.08	1123.8	1007.2	874.2	461.8	237	292	263	157	51	5.52	182.48	294.48	117.52	0	0	0	0	0	0	0
TSS_00269	166.64	97.36	99.64	83.28	71.68	258.04	385.08	522.56	942.52	1216.04	2315.44	4772.84	6559.48	5118.44	2441.8	1087.08	367.16	1775.84	3021.08	4370.2	6134.64	3885.96	971.92	1123.2	3196.6	4626.52	3321.64	1657.8	2390.4	3413.8	3954.72	4505.92	4374.16	4012.32	3222.6	2915.92	2568.44	1236.8	264.88	98.2	96.48	2.52	112.64	350.36	339.36	234.56	385.08	331.8	162.2	83.28
TSS_00270	376.88	237.16	344.96	340.96	102.04	6.72	97.28	95.2	289.68	1314.8	2615.84	2914.12	3263.6	4044.52	4372.76	4494.12	3920.92	3371.8	2344.4	1680.8	3431.04	4630.72	3062.6	1050.2	1060.12	4077.56	6109.04	4277.2	2967.88	1672.24	370.76	1143.88	2574.8	5215.84	6530.28	4664.24	2212.84	1189.44	931.72	505.16	381.88	251.44	64.48	87.08	99.04	97.96	171.04	114.96	28	0
