	-2500:-2401	-2400:-2301	-2300:-2201	-2200:-2101	-2100:-2001	-2000:-1901	-1900:-1801	-1800:-1701	-1700:-1601	-1600:-1501	-1500:-1401	-1400:-1301	-1300:-1201	-1200:-1101	-1100:-1001	-1000:-901	-900:-801	-800:-701	-700:-601	-600:-501	-500:-401	-400:-301	-300:-201	-200:-101	-100:-1	0:99	100:199	200:299	300:399	400:499	500:599	600:699	700:799	800:899	900:999	1000:1099	1100:1199	1200:1299	1300:1399	1400:1499	1500:1599	1600:1699	1700:1799	1800:1899	1900:1999	2000:2099	2100:2199	2200:2299	2300:2399	2400:2499
TSS_00003	180	257	479	785.2	650.6	593	674.4	255.8	22	275	432.8	416.2	245.2	10.6	91.2	250.2	248.8	148	173.2	398.8	286.8	32.4	377.6	593.2	642	626.8	484.4	1406.8	1299.6	234.4	96.4	66.6	410	600.2	409.8	334.8	325.6	325.6	316.6	691.6	1105.8	588.8	32.2	0	0	393	861	849.4	1230.6	913.6
TSS_00004	415.36	448.84	358.96	340.08	479.76	541.28	350.24	219.32	589.92	502.92	230.08	427	293.68	171.32	388.32	699.68	1026.88	799.12	328.12	442.88	607.36	817.44	1363.64	1586.04	2819.44	6267.84	9098.64	7927.32	5999	5306.84	4930.76	4167.36	3097.16	2803.04	2304.12	1456.12	685.04	723.84	574.32	478.12	820.04	1195.56	1346	950.6	494.36	478.88	745.12	1343	1814.56	1405.44
TSS_00006	716	876.2	603	640.56	803.44	1121.8	1133	631.04	460.12	1458.2	1762.8	1393	2008.24	1617.88	578.4	544.92	500	214	330	642.56	933.96	807.92	559.04	577.72	1449.12	4985.48	9440.72	8834.8	5899.84	4847.08	4594.64	5675.8	5929.72	5490.04	4824.44	4686.24	4761.36	3527.96	2591.96	2726.52	3081.52	2704.4	1726.68	880.68	849.8	583.04	251.96	270.76	343.56	719.44
TSS_00011	84	0	0	0	59.4	185.6	140.6	93.4	464.4	661.6	340.08	190.92	209.52	196.76	575.72	694.88	644.12	838.6	1239.32	1506.32	1072.12	912.76	1305.6	1137.92	1206.68	2286.92	3970.44	4215.72	3612.84	4000.36	2871.2	1218	1389.32	1949.64	1439.28	1257.4	1059.36	253.2	333	1433.48	2332.48	2153.56	934.52	169.96	405.6	510.4	394.4	132.6	65	527
TSS_00014	165	49	0	12.8	203.4	443	296.6	226.2	600	591.8	545.2	571.2	620.8	554.2	628.8	1795.4	2794.6	2917.6	2798.4	2542	2790	3477.8	2596.2	1289.8	1228.6	1307.4	1181.2	1809.8	4051.8	6060.8	6043	6197	6108.6	5557.8	5644.8	4591.8	2977.8	2559.4	2527.2	2460.2	2740	2578	2530.6	2364.8	1933.4	2415	3105.6	2839	2183.2	1277.8
TSS_00016	848.64	1929.48	2230.08	1872.76	2117.64	1765.32	1602.56	1796.44	1788.72	1285.84	566.84	767.16	1091.36	947.52	1050.92	733.32	373.16	433.96	856.32	1558.2	1647.28	1556.04	1241.88	651.96	2231.24	3764.6	4330.44	5029.28	4320.6	3224.32	3101.16	2213.68	990.2	1212.68	1348	1076.84	1597.48	1691.76	841.8	705.84	611.6	564.56	729.96	1055.44	1365.2	763	251.4	300	159	60
TSS_00020	480.6	945	1351.4	934.8	782	960	899.6	1676.6	2474.84	1939.76	1370.84	2276.04	2256.76	2066.32	4108.52	3969.56	2928.72	3212.08	4679.2	6632.2	5989.2	4889.2	4290.36	2965.28	2201.2	5235.48	7748.44	7852.8	6936.84	4742.96	3319.8	3089.32	4534.2	4497.68	2738.4	1857.4	1989.16	3348.8	3354.68	1868.84	821.24	286.68	885.28	1216.72	782.72	510.28	332	297.04	384.96	551
TSS_00022	350.04	454	534.2	585.8	380.8	65.2	100	50	311	800	489.24	111.76	202.4	180.48	345.48	533.76	356.68	383.2	677.2	524.8	272	412.16	433.84	159.12	128.88	194.72	83.28	0	353	524	570	542	177	54	236	281.44	231.56	439.56	371.44	367	649	611	383	257.64	403.44	630.28	525.56	193.08	4.8	146.76
TSS_00025	27.92	114	196	86	0.88	143.12	202	354	518.16	552.28	715.92	1027.76	1724.28	1689.04	1092.16	2231.68	4279.96	4835.24	5599.96	6382.48	6479.52	5592.84	3707.76	2221.2	1082.04	1394.52	1719.36	876	333.84	199.84	44.16	18.4	451.8	749.4	348.52	273.32	1109	2353.16	2242.84	1417.88	2805.32	4025	2461.32	1601.32	1697.92	1004.68	928.96	1289	839.32	391.84
TSS_00028	543.2	863.4	1013.8	933	604.6	305.8	38.4	29	100	71	88.8	549.2	751.2	450.8	229.4	346.8	411.4	288.2	498.2	884	985	481	47	292.4	1451.4	3415.4	3147	2815.6	3870.8	3505.2	3023.8	3878.8	4040.4	2552.6	2115.6	2883.2	3216.8	2226.2	1015.6	831	696.4	461.6	461.2	629	631.6	307.8	398	559.6	1187	1105.6
TSS_00036	98.08	227.08	434.92	423	460	649	377	148	130	402	616	420	293.04	321.96	412.96	596.04	478	272.72	1268.28	1721.04	914.4	688.44	1890.68	2439.92	1245.16	1690.08	2839.32	3333.36	2801.92	1050.44	939.68	2236.32	2246.8	1077.68	1102.08	1460.68	834.92	1338.96	2181.88	1502.36	486.32	278.56	248.56	145.44	200	76	0	0	96.16	487.44
TSS_00038	279.32	366.68	412.68	391.32	351	174.56	136.44	197.44	669.28	1295.08	1169.48	524.92	249.64	893.28	2359.92	4099.24	4441.4	3858.88	2399.68	2311.68	4562.76	6361.64	7601.36	6498.48	3852.52	5418.44	9309.28	9010.24	5200.68	2337.28	3050.36	4872.68	5633.28	7235.12	9302.92	8383.04	6148.52	5798.8	6444.56	6263.88	5094.92	4508.72	4749.8	4555.96	4595.92	5189.52	3816	1979.96	1970.96	1989.64
TSS_00040	614.2	555.2	482.8	310.8	154.6	222.6	396.4	753.6	891.2	386	276.8	669.4	1114.6	786.4	205.6	370.4	461.6	229.6	41.4	82.6	743.6	1463.4	1231.2	1190.4	1891.2	2914.6	4072.2	4613.4	4196.6	4413.8	4428	3962.2	6011.4	7458	6407	4275.2	2040	3122.4	4736.8	3535	2171.4	2265	3349.6	3086.8	1599	1343.2	1438	1403	1562.2	1218.8
TSS_00041	212	150	100	163	100	163	484	926	806	508.72	565.28	315.28	44.72	638.36	1325.72	1122.88	1633.96	1783.8	1377.64	1940.16	2250.12	1438.16	529.36	1701.8	3394.72	3738.56	3095.6	3203	4478.16	5643.24	6086.96	4222.84	3167.84	4363.6	3316.04	1878.32	1775.56	1359.6	1110.28	925.72	458.04	187.96	335.08	544.92	434.92	394.36	628.72	344.72	165.28	571
TSS_00042	2513.76	1019.68	346.24	380.52	1007.48	1317.48	1192.52	693	425	508.2	467.8	570.4	2254.64	2967.16	1595.76	1171.16	1126.6	1249.16	1225.28	748.04	545.4	1865.8	4713.16	6083.8	5823.24	4275.68	3220.24	5533.08	7503.68	6494.56	5529.8	5122.4	3454.88	2577.4	3093.96	2932.88	1420.56	197.28	450	1448.8	1863.04	2148.36	2034.4	1912.56	2643.4	1959.28	949.16	896	582	615
TSS_00044	211.6	198.08	220.72	597.12	754.2	510.88	232.76	256.24	382.32	696.68	689	287	227	112	10.92	528.48	1107.24	1386.56	1861.48	1555.64	1296.04	1325.72	708.32	401.76	1390.2	4126.6	6573.88	6261.6	4123.12	3531.64	4660.12	3631.84	2251.16	3341.24	3726.48	3399.48	2258.04	887.44	1408.84	2206.16	2452.16	1564.64	558.12	505.28	343.88	150.96	426.96	645.96	621.56	845.48
TSS_00051	241.6	468	455.6	527	1298	1433	602.8	456.8	751	1069.4	1012	640.8	439	936.4	1824.4	1745.8	1683.6	1219.4	786.4	954	1368	1563.4	690.8	634.8	1184	1714.2	2339	2674	2929.4	4235.8	4545.6	2293.2	792.4	925.6	2129	3125.6	4058.4	4686.2	3733.4	2796.8	2186.4	2409.2	3718	3113.8	2477.4	3604	3163.4	2033.4	1860.6	1309.4
TSS_00053	201	0	0	3.6	288.4	563.4	314.96	225.64	196.64	7.36	0	45.2	297.8	390.8	202.2	85	100	258.08	856.72	2253.12	2481.92	2023.72	2878.32	3124.08	2519.4	4183.44	5022.48	5816.68	8312.84	7680.24	7105.64	7492.76	6935.28	4695.64	3287.12	4902.28	6336.36	6730.24	6764.72	5803.08	5067.16	6092.72	7992.12	7787.84	5674.8	4051.32	3752.16	4313.96	4315.88	3606.8
TSS_00060	97.16	620.76	858.84	399.2	318	381.12	448.88	596.88	314.12	100	240	300	123	0	47	100	79.56	609	1028.88	921	944.56	494.68	825.16	1589.24	1973.08	2705.8	3591.36	4365.28	5464.4	5699.04	4500.64	2393.2	719.04	841.28	1200.52	2399	2825.64	2884.68	6038.52	6784.56	5837.4	6289.2	7289.44	7012.56	5419.08	5254.92	5367.84	5495.96	4143.56	2660.92
TSS_00061	785.76	1217.6	765.4	427.16	491.84	425	114	346.12	439.88	268.88	591.12	672	212	147.72	681.28	735.28	232.72	316	386	114	53	126	261	400.8	623.76	1384.64	1562.12	1258.68	900.12	486.72	2451.92	8619.76	10767.8	8235.16	7340.24	8293.24	10730.8	11127.8	9368.16	6783.28	3892.72	3513.56	7821.28	11183.2	10964.2	10638.6	10276.8	10183.4	9880.92	8410.08
TSS_00064	895	1167	1166	761	540	538	409	264	592	1267	1256	1030	1257	1363	1059	759	823	742	608	613	653	668	926	1203	1113	1540	1580	749	374	728	1101	638	83	0	140	771	887	429	258	329	638	542	455	764	1052	902	937	1563	955	1436
TSS_00067	622.56	886.56	2007.68	3402.56	3033.36	2345.64	1870.24	2161.48	4117.76	5479.76	5134.4	6026.92	6729.48	6134.28	6490.24	7673.44	7744.12	10551.8	13025.8	10755.1	11492.1	9260.76	3309.48	1569.48	2245.6	6591.04	13389.8	14808.7	8040.28	2216.92	2194.08	5104.4	7717.2	7985.84	7066.64	5358.48	3895.16	3761.96	3492.72	3532.04	3526.64	2919.44	3258.48	3678.72	2752.08	2561.04	4885.44	4017.92	1885.48	2350.48
TSS_00069	689	1261.8	1051	545.6	202	193	258	144.4	263.6	362.6	1034.4	2837	3235.4	2080.6	866.6	82.4	0	6.4	187.6	321.6	424.8	495.2	734	885.8	754.6	1290.4	2225	2799.2	2322.2	1778.6	2285.8	2414.2	2276	1861.8	1873.6	2595.2	1544.4	335	795.6	931	499.6	639.2	714.6	346.4	294.2	300	68	0	0	24
TSS_00070	922.8	549.96	554.8	451.68	361.48	463.28	696.4	1787.6	1929.32	896.48	813.2	995.6	1789	2211.64	2398.16	2747.56	2791.76	3208.6	4305.2	4863.04	4524.84	4047.16	3683.28	3517.04	3499.08	5053.04	7347.08	8905.36	7213.44	3799.72	2719.52	2643.84	2885.6	3749.64	3572.96	2470.8	2295.8	1990.52	1771.72	2142.96	2526.28	3172.32	3624.2	2385.4	1184.84	1184.92	866.96	1109.16	1239.08	907.2
TSS_00072	860.52	583.4	233.04	286	199.44	455.28	1272.12	1369.16	1007.72	1242.28	1631	1124.48	700.04	963.28	773.68	729.52	1552.4	3424.8	4416.28	4852.92	5061.8	4170.92	2701.68	1726.04	3124.56	3558.08	2941.96	5372.96	7248.2	5562.76	4270.32	2974.28	1517.56	2185.64	3063.96	3764.64	3553.24	3731.4	3066.16	898.36	375.36	923.36	1647.88	1724.84	1302.68	871.96	957.84	752.72	356.56	308.32
TSS_00073	328	781	766.24	551.48	627.04	438.16	287.84	361.08	483.4	490.28	803.48	700	257	400	297	100	181.08	535.92	987.24	1473.4	1999.48	1429.4	1056.4	954.6	425.12	396.68	378.68	394	322	116	75	148	193	438.48	1299.36	1197.68	232.64	24.24	247.6	473.6	252.4	49	174	179.64	123.36	380.96	1110.04	1084	1053	824.4
TSS_00076	1388	1161	534	721	1675	2148	1291	823	2449	3353	4337	5905	5137	5327	6483	6988	6774	6904	7090	5752	4315	2682	2103	1722	1358	2406	4252	5975	5352	3470	2164	2179	3093	2713	1535	1173	963	603	1133	1316	1978	2001	658	371	658	1056	632	74	388	827
TSS_00077	1557.76	1103.28	1079.56	2094.32	2508	1498.56	919.52	1757.2	3050.08	3079.72	2383.24	1849.16	1003.2	1009.04	1342.8	1747.36	2288.08	2373.76	1728.16	1359.32	1778.08	1605.8	1254.96	2073.56	3565.72	4469.6	2824.4	1349.36	2477.6	4155.6	5361.6	5698.4	5114	4830.92	6298.68	6584.44	4398.88	4385.8	4865.92	2914.76	2218.24	3724.44	5022.2	4692.28	4214.4	5871.68	5242.56	2243.76	1125.84	815.88
TSS_00078	879	581.24	1545.84	2560.68	2020.16	1682.08	1170.72	947.28	1410.12	2628.64	2947.4	1569.92	839.88	1386.4	2436.56	3803.48	4749.64	3307.64	1373.4	817.64	449.28	119	0	0	526.72	3957.84	8199.8	8851.88	8336.36	8000	8341.48	8075.76	6607.96	6091.8	5426.16	5842	5049.76	4985.16	6449.76	4800.16	3257.12	4517.32	4923.96	3963.4	4340.56	4749.76	3569.8	2254.76	1662.32	1393.2
TSS_00083	415	762.4	585	228.8	0	120	436.2	836.8	1094.6	895.4	1079.2	870.8	365.2	705.4	1054.8	2123.6	2354.4	1307.6	1308.8	1725	2189	2246.6	2171.2	2422.4	2169.8	1400.6	965.6	1269.8	1506.6	2371.6	2277.6	982.8	794	1038.8	977.4	515.8	337.8	737.8	517.8	213	514.4	514	294	199.8	660	1415.6	1192	386.8	39.6	0
TSS_00084	75	173.52	519.48	426.48	80.52	91	163.8	208.48	318.92	200.52	154.4	668.44	1658.92	2198.72	2986.08	7268.84	8889.08	7097.32	8151.04	8157.04	4713.84	1560.08	1407.2	1870.72	1445.4	1305.32	1558.56	2056.68	3040.48	4385.48	5231.56	4796.4	4828.8	5125.2	7506.72	10943.9	8364.12	5732.8	7094.16	7393.36	5769.2	4115.6	3408.64	2735.8	2750.48	3351.72	3859.24	4504.4	5355.6	4591.76
TSS_00086	798	400	299.04	192.96	166.96	7.04	6.8	400.2	593.2	956.8	1431	744.36	205.04	396.24	722.2	706	437.92	245.4	191.84	309.24	605.76	541.76	159.24	172	216	141.6	257.4	315.4	173.6	90	262	341.12	394.88	521.88	357.76	369.36	385.36	273.32	476.32	559.32	243.4	241.28	280.28	91.72	122	183	149	106.8	124.2	93.2
TSS_00089	734.72	311.04	113	12.08	414.6	2350.32	2693.32	971.32	725	867.84	1307.68	1644.32	2377.2	2451.36	1640.12	1772.32	2597.4	2349.28	2598.56	2615.92	1361.08	1655.12	2132.2	2026.28	2046.36	2569.92	2284.76	1682.64	1673.88	1439.36	1104.4	1182.92	1462.72	2153.12	2715.76	2256.04	945.88	415.28	1238.56	2113.64	2187.12	2021.24	1596.6	1807.08	2026.48	1417.32	806.04	1485.12	2478.28	2123.6
TSS_00097	240	79.6	98.4	86.4	1.6	189	300	129.4	692.6	1183.2	789.8	324	214	294.4	207.6	176	171	105.6	120.4	98.4	4.6	0	46	100	54	0	84	100	112.6	643.4	1009	973	607.2	548.8	690.6	399.4	289.6	295.4	303	319.4	301.6	120.6	92.4	168	232	232	78	13.6	186.2	477.6
TSS_00101	130	200	134	100	40.8	284.2	525.2	622	785.92	858.92	2007.84	2112.88	576.24	22	102	306.6	893.4	1321.32	1582.76	1650.76	1260.48	915.44	1182.08	2737.76	2605.32	1901.96	2344.68	2528.64	1902.84	1136.2	1605.36	1741.72	1349.32	1013.6	642.76	465	678	682.44	345.36	345.76	486.28	951.16	948.36	469	451.64	404.76	698.24	605.88	140.12	162
TSS_00103	70	101.2	155.4	232.2	219.4	522.8	649.2	474.8	507	705.6	1111.4	744.4	322.6	411	652	844.6	2082.4	2686	1877	1248.4	1506	2500.8	2210.6	1562	2813.4	5178.2	5330.6	5003	4641.4	3426.6	2825.4	3074.2	2863.4	2130	2519.8	2276.2	1574.2	2221.8	2196.2	1499	1751.4	1682.4	1094	675.8	398.2	199	57	134	200	234
TSS_00107	2.8	0	0	0	0	0	0	0	2.4	102	194.2	224	555.4	634	350.4	338	368.8	462.4	1675.8	1905.6	895.4	867.6	885.6	1282.4	2542.6	3956.6	5105	5939	5833.8	5404.4	5598.2	5656.2	4943.6	4065	4144.2	4826.4	3973.6	3302.2	4410	4195.8	3163.8	2769	2188.8	1681.4	1521	1095.2	1297.6	2044.4	1412.6	554
TSS_00111	368	167	619	977.12	676.88	639.88	604.12	259	0	48.36	501.64	727.64	402.84	684.16	1882.52	2541.2	2635	3331.92	4055.4	4023.12	4142.2	3867	3009.32	1946.6	802.96	1224.88	1368.16	772.36	991.16	1344.52	1766.44	2424.6	2388.12	2825.76	2950.04	1486.2	669.2	608.8	524.88	386.88	298.12	256	112	53	179	475	521	172	65	100
TSS_00117	397.56	571.88	1586	1536	436	594	864.84	537.08	668.24	711.92	501.92	570.12	527.88	454.88	490.12	1163.12	1546.36	1061.72	1436.28	2204.96	3838.8	6446.72	7276.96	5569.72	3859.8	4486.08	5951.08	6850.44	6289.8	5026.88	4454.28	4193.2	3867.48	3351.2	3255.36	4704	5668.36	3122.6	881.28	559.36	624.16	1464.64	1843.44	1723.92	1989.88	1592.68	845.24	1125.32	1439.12	835.88
TSS_00120	430.96	244.96	148.4	553.92	1471.4	3122.52	2781.76	1359.72	1971.64	3032.84	3493.24	3833.48	3510.4	2397.52	2567.48	3681.72	3152.08	2586.4	5360.24	7755.88	7311.92	7583	7443.88	4160.36	2189.44	4321.12	7128.96	4981.52	1444.08	2080.52	3954.04	3499.04	1656.2	1040.96	1137.88	1204.76	1190.72	990.72	1019.28	1122.56	767.92	1345.96	1948.08	1100.48	254	138	2.64	1058.36	2146.36	1347.64
TSS_00122	282.4	29	238.6	420	361	242.4	480.6	521.2	207.8	281.8	350.2	335.2	334.8	497	636.8	1392.2	1463.2	487.6	428	546.2	1117.2	1583.4	2091.4	2063.6	1055.4	859	746	1338.4	3082.8	3968	3418	3622.4	3652.6	2480.6	1769.2	2289	3584.2	5155.2	4285	2867.4	5726	7021	4484	4142.4	4005.2	2120.6	1594	1924.2	2003	2051.4
TSS_00125	470	619.44	1225.16	1999.48	1863.84	2372.76	2172.8	1333.4	823.48	1110.04	2009.2	2042.52	1570.92	665.36	129.6	337	1078.28	2356.04	3212.28	3348.52	3298.88	2689.44	1621.88	1970.08	3262.36	3124.56	1903.2	1324.52	1977.76	2382.08	2043.84	2390.88	2835.92	3485.48	3378.52	2635.04	1860.4	802.36	904.64	1391.32	1347.44	990	654.72	530.04	588.52	507.28	623.6	655.52	733.56	983.92
TSS_00126	392.6	346.4	299.12	151.88	271	373	229	477	1125.48	2286.52	1975.2	1199.28	2368.92	2909.56	2401.96	1665.88	3038.32	4336.44	3947.96	3325.44	2279.4	1934.56	1412.08	693.32	526.68	1183.32	2907.56	3879.56	3173.88	2774.16	4295.68	3672.32	1949.96	1977	2096.84	1666.48	915.8	827.88	1025.48	1142.72	624.8	224.56	34	137.8	534.2	560.2	265.8	174	223	257
TSS_00133	224	349	468	1329	1690	1088	727	592	554	813	953	614	617	654	267	93	194	504	519	744	2004	1928	1172	1712	3467	6264	6157	3784	3858	6326	6032	3943	4006	3829	3642	2988	2068	1711	1567	2160	1876	1296	1468	1713	2517	2545	1441	982	1359	1405
TSS_00144	519.6	190.64	184.64	9.36	37.44	834	1087.12	373.68	170.76	363.32	1002.68	1086	402	43	13	229.88	675.68	1160.56	1378.48	2257.4	3514.84	3030.04	2436.8	2755.8	3305.84	4887.44	6162.64	6431.52	5275.4	2775.6	1561.92	2290.08	3247.44	3420.64	3713.28	3816.84	3035.68	2374.2	1341.76	1247.4	2036.56	2552.12	2513.68	1661	1424.28	1734.4	1898.48	1450.6	932.04	911.16
TSS_00154	339.68	275.48	534.84	684.84	315.4	202.04	287.48	146.56	187.68	277.4	534.6	797	488	621.84	863.16	515.56	671.44	1398.36	3362.56	4375.04	3102.32	2830.04	3319.48	2179.6	1080.28	2032.96	3452.04	2679.28	1498.8	2458.28	5191.24	6265.64	4855.76	4698.12	5591.2	5392	4968.68	3863.12	2302.64	2267.6	2639.96	2355.16	1620.64	889.4	230.8	173	547.76	849.2	677.28	957.12
TSS_00157	381	257	212	147	142	200	165	458	493	164	100	82.8	363.2	474.2	177	373.8	456.8	147.2	44	1698.2	3466.8	1944.8	192.2	85.8	196.2	213.2	305.2	675.6	642.4	573.6	666.2	522.4	332.4	186.4	91.2	293.4	318.2	240.8	292.2	409.8	356	94	292	371	415.8	1101.2	1221.2	573.8	229.4	351.2
TSS_00168	478	545	222	76	379	751	544.6	448.4	396.2	596.8	1188.2	1354.12	2277.44	2288.92	795.72	216.6	433.28	985.72	1651.88	1740.2	1827.76	1617.16	1428.04	1972.92	2239.68	4088.24	5049.52	3727.28	3123.08	4405.64	3618.24	1158.08	924.64	708.84	700.8	1235.2	1466.16	1151.92	1038.36	751.08	357.28	617.36	833.64	435.52	26.48	0.88	103.4	291.84	358.44	357.44
TSS_00169	477.32	695.68	468.8	1161.88	1550.92	1096.96	1577.16	2401.04	1830.64	1359.6	1930.52	2907.84	2850.48	2073.64	2252.68	2712.32	2460.16	1736.56	1714.96	1886.68	1360	658.8	326.36	133	438.92	2108.2	3841.96	5188.68	5573.84	4530.84	3612.84	3360.2	3500.44	3602.08	3570.16	1961.84	760.72	950.48	591.12	209.68	251	545	602	319	57	0	80.16	356.84	349.48	419.52
TSS_00170	432.8	184.2	68	139	292	561	340	0	108	261.2	556.8	448	387	906.8	1070.4	1192	1430	1541.8	2192.6	2741.2	3259.8	4006.8	4181.8	3521	3165.6	3994.2	4483.8	4499.8	5551.6	5771.6	5176.6	4023.6	1766.6	650.6	822.2	1158.6	838	388.8	483.4	1340.8	1271.8	686.2	1475	1299	356.6	483.6	611.2	321.4	228.6	524.4
TSS_00182	0	139	364	361	136	81	244	220.72	401.28	611.28	580.72	487.84	429.16	843.68	933.32	464.24	992.28	2052.8	2939.52	3242.68	2867.6	2952.76	3102.12	2936.92	3331.8	3856.52	3913.68	3349.36	2673.6	1960.52	1081.92	1597	3023.92	3400.68	3880.32	3410.2	2018.6	1935.08	2205.84	3158.32	3071.28	2263.04	2188.48	2313.96	2493	2020.04	1783.96	3211.68	4119.76	2764.2
TSS_00187	137	202	408	650	512.72	263.28	146.96	117.04	243.32	204.88	148.8	284.8	403.2	226	100	153.56	330.44	407.44	170.64	213.92	425.92	737.08	573	163	560.16	3377.52	5763.04	5945.16	7118.36	6411.8	4430.8	3743.64	2519.56	1491.88	1247.96	1140	1275.24	1197	607	414.6	1256.16	1246.4	328.56	204.16	193.16	38.44	114.4	356.4	576.6	440
TSS_00194	153.16	136.6	224	369.44	440.56	198.56	179.44	200	50	47	200	230	312	327	231	205	157	91	0	0	0	102	599	1043	775	378	297	177	29	55	201	412	399	138.04	430.96	872.56	789.44	663.4	379.6	59	15.56	457.4	718.48	343.72	155.84	162.88	170.12	270.44	485.56	365.56
TSS_00217	298.48	570.84	857.76	591.6	407.4	697.92	856.36	586.8	577.84	739.48	798.52	783.2	1375.8	1586.64	1402.36	1408.52	938.48	1020.8	1436.72	1728.68	1405.28	572.52	325	467.4	936.4	2310.32	3619.84	8266.12	13159.4	12789.3	10806.4	6173.24	2296	2636.44	4896.52	6788.68	5125.56	4492.72	5842.2	5337.12	3572.76	3397.48	3335.28	2051.68	1660.36	2526.76	3254.08	3417.68	3135.6	1651.72
TSS_00218	305.16	365.2	743.64	490.64	427.92	796.24	721.64	377.04	315.68	571.56	639.96	1108.28	1817.48	2348.6	1785.48	1351.12	2021.16	2730.64	3494.88	3826.6	4080.72	4884.36	3692.88	2112.44	1736.84	1935.72	3159.96	4204.56	4903	4017.84	3125.16	3213.84	2945.48	2759.12	2017.2	1119.56	1082.04	910.04	975.68	804.44	440.96	597.24	400.12	225.28	657.72	1137.16	1237.72	1195.32	897.68	364
TSS_00229	0	0	0	0	53	100	97	206	250	94	34	112.16	582.84	917.12	685.72	463.88	307.44	206.84	273.72	501.4	730.16	896.08	1156.64	797.36	1211.96	3973.92	5471.56	5628.84	5884.28	6633.92	6230.76	5127.56	3952.36	2210.44	2239.36	2542.56	3094.56	2878	1218.64	478.92	1181	1794.56	2128.44	1830.32	1053.76	968.28	908.76	630.64	386.04	336.2
TSS_00231	1304.88	1677.44	2488.04	2412.28	1615.96	2504	2636.24	2092.24	2177.72	2697.8	3246.08	2578.16	1754.68	2607.24	3426.04	4141.2	6129.4	6571.12	6125.52	5417.52	3633.6	3687.32	3737.4	2618.24	3112.24	3446.16	3224.2	5057.68	6554.52	5026.08	2813.84	2024.92	1778.68	1462.08	1530.6	2747.32	3056.64	2263.6	1458	467.04	334.88	806.6	699.72	253.28	161	191	300	158.4	148.6	196.8
TSS_00233	659.44	700.56	600.76	879.8	916.24	1112.64	1101.56	406.76	452.24	710.24	412.76	188	35	0	40	121	431	379.08	167.6	1373.24	1915.4	1215.76	1346.92	1259.36	1080.92	2035.36	2342.08	1402.72	852.44	836.24	1093	1567.12	2018.32	2100	1716.96	1395	1191.4	820.12	853.96	1324	1016	461	541.64	742.44	1485.28	1292.56	708.6	876.48	653.48	346.24
TSS_00246	42	100	58	0	69	100	31	60	300	340	201.44	379.56	891.56	1172.92	1386.52	1065.52	767.48	818.84	976.28	1554.04	2213.84	3661.16	3318.44	1671.4	1172.72	2115.68	3889.72	4447.32	3577.08	3779.52	4438.48	3403.76	2122.28	1125.84	859.64	817.44	655.08	646.12	681.88	850.56	547.56	174.68	508.64	575.64	314.36	340	511	700	366	7.2
TSS_00249	1165.04	1055.8	613.8	971.32	1612.2	1935.12	1848.36	2149.16	2315.76	1666.72	1189.72	1450.44	2416.2	2974.48	2162.56	877.4	501.4	1072.64	2393.04	2712.92	2491.84	2962.2	2882.6	2083.04	1382.88	1634.28	1919.96	1700.72	1258.24	2026.28	3713.2	6266.92	7340.04	6068.64	4742.36	4095.12	2932.8	1751	1948.6	2275.28	3401.36	2827	1669.88	1674.08	897.64	249.56	86.56	142.96	813.8	1964.96
TSS_00251	585.88	436.52	726.56	1661.96	1633.12	1007.52	1088.4	966	607.36	1188.28	1871.08	1940.64	1895.88	2226.2	2163.44	1461.68	1161.84	1638.2	2910.72	2904.12	1493.64	559.52	627.4	1777.36	2426.2	2619.6	2810.12	2935.72	2656.4	1673.84	1409.72	1779.64	1909	1466.16	1378.16	2689.36	4783.44	6955.4	6882.64	5485.32	4532.36	3686.32	2303.44	1764.8	2072.64	2635.36	3427.68	2254.24	1631.92	1504.24
TSS_00258	896.68	627.32	552.2	560	646.92	755.72	725.96	511.84	623.4	615.6	318.4	415.72	666.48	690.8	543.8	340.48	146.72	345.08	548.92	734.36	1178.68	1123.52	929.64	1406.72	1757.84	1434.68	1170.76	2084.36	2828.08	2576.44	1719.08	734.56	425.84	762.16	1248.2	1301.6	1013	744.52	702.76	1292.2	1154.2	637.56	1076.08	1169.4	725.88	307.88	236.04	377.28	395.68	376.68
TSS_00259	137.52	0.48	73	163	127	165	218.48	275.24	608.8	1110.24	1520.36	1808.32	1882.6	1969.76	2392.48	2420.24	2270.36	3619.04	6991.12	6140.28	2417.32	1427.48	993.88	561.4	575.16	1177.44	1363.44	1770.6	2213.12	1875.92	1398.76	1479.56	4337.44	6464.28	5933.48	7070.8	9146.6	8234.76	5765.44	5696.72	6662.2	6569.84	6085.72	5302.32	4764.36	5484	5166.08	4779.88	4816.88	4116.96
TSS_00261	198.2	48.8	88	98	116.6	291.6	345.2	364.2	785.4	1287.2	1200.2	1185.2	1392.4	1058.2	840.4	1127.8	1501.8	3048.2	4641.4	3431.8	2301.2	3327.8	3874.6	2768.6	1363.8	834	1919	3170.2	2979.6	1955.4	1072.8	1581.4	2333.4	1920.4	1495.4	1549.2	1094.6	1225.8	2092.4	1393	406.8	480.2	417	718.6	638	81.2	112	508	799.2	694.4
