	-2500:-2401	-2400:-2301	-2300:-2201	-2200:-2101	-2100:-2001	-2000:-1901	-1900:-1801	-1800:-1701	-1700:-1601	-1600:-1501	-1500:-1401	-1400:-1301	-1300:-1201	-1200:-1101	-1100:-1001	-1000:-901	-900:-801	-800:-701	-700:-601	-600:-501	-500:-401	-400:-301	-300:-201	-200:-101	-100:-1	0:99	100:199	200:299	300:399	400:499	500:599	600:699	700:799	800:899	900:999	1000:1099	1100:1199	1200:1299	1300:1399	1400:1499	1500:1599	1600:1699	1700:1799	1800:1899	1900:1999	2000:2099	2100:2199	2200:2299	2300:2399	2400:2499
TSS_00003	8.4	0	9	96	91	4	9	103.8	186.2	183.2	104.8	13	6	130.2	338.8	269.8	55.2	0	18	175	212.8	370.2	657.2	441.8	431.6	924.4	770.4	228.6	148	282.6	360.4	256.4	118.6	121	148	100	125	200	110	0	0	0	0	0	0	37	100	76.8	99.2	135.2
TSS_00004	127.24	5.76	4.56	95.44	95.44	153.76	317.8	371.8	282.2	79	0	0	1.52	94.48	182.48	105.52	16	255.56	585.44	666.56	648.12	1332.68	1972.76	1637.4	2082.16	5162.84	9537.12	11573.6	10981.8	7474.04	4531.8	5127.44	4638.36	3768.12	3786.52	2459.2	1045.64	851.6	790.28	361	248	430.24	454.12	329.4	301.88	373.4	376.96	247.24	291.76	249.72
TSS_00006	183.52	262.48	133.48	169.04	325.48	453.6	1093.2	1882.44	2077.96	1754.44	903.36	282.44	1014.56	1234.84	524.16	318.72	161.28	324.16	1628.68	2033.04	964.28	280.8	130.16	347.36	741.08	1853.88	3741.16	4230.24	3166.64	2552.44	2278.52	3168.24	6280.92	7044.56	6938.28	8441.92	10123.8	8405.56	4032.72	2847.08	3572.64	3174.72	1449.68	584.44	251.44	81.56	100	195	374	243
TSS_00011	0	0	0	0	20.04	321.96	379.96	78.04	0	61	100	39	152	279	272.76	318.6	266.16	264.12	381.04	672.96	953.76	1167.2	1199.04	714.16	1289.28	3563.8	5783.6	8650.56	10055.4	7436.92	5290.88	3585.96	2116.2	1827.08	1363.04	1026.64	683.32	746.56	824.56	446.44	69	0	0	77	400	323	0	0	80	300
TSS_00014	368.2	325.8	124.2	16.8	94	94	6	0	27	100	73	57	203.2	317.8	506.8	1024.2	1328.2	1630.2	2618.8	3279.8	4208	4889.6	2778.2	898.6	1349.2	3709	4038.2	2231	3580.4	4498.4	4206.2	4095.8	3643.6	3640.6	3246.6	2945.8	3118.4	3347.8	2970.6	3043.4	3288.2	2494.6	1392.4	788.4	1042	1059.4	829.6	455.8	425.2	686.8
TSS_00016	4035.04	3575	2630.84	3630.68	4756.36	4720.36	5280	4769.88	2880.8	2327.68	1817	976.24	352.88	196.48	375.12	799.52	1376.64	1851.08	2561.88	3967.72	4503.48	2568.96	524.84	489.72	2033.84	3702.28	4231.16	3576.64	2877.8	2442.08	1841.52	1765.24	1812.36	1666.28	1336.36	670	166	83	0	0	0	0	109.64	291.36	190.36	8.64	0	115.04	294.96	184.96
TSS_00020	1.6	0	0	71.04	302.96	585.96	480.04	420	458.76	506.08	626.4	350.16	368.6	546.76	293.24	146	283	590.88	1123.12	2338.76	2277.24	851.36	683.32	1058.2	1478.36	3685.4	7013.88	6097.2	3219.68	2532.48	3021.96	3853.52	3392.96	1642.2	521.92	686.2	734	633.08	596.2	304.72	24.36	0	180.6	590.4	419.4	34.6	100	75	0	0
TSS_00022	62.72	0	0	2.64	89.36	100.24	128.76	197.12	81.88	0	70	123	130	190	348	511.48	663.24	1013.68	1483.56	1914.72	1780.64	847.12	124.56	8.88	422.04	759.2	382.76	421.64	1599.96	2478.52	1838.36	900.12	456.88	192.48	310.16	767.48	689.08	271.44	320.2	480.48	280.56	19.76	0	0	36	171	454	429	110	0.48
TSS_00025	60.76	174	265	126	0	0	0	69	131	213	315.16	830.52	1473.16	1664.72	1977.28	2779.4	5177.48	9047.28	11602.5	10013	7722.4	6012.28	3369.88	1838.44	1660.72	4237.96	4778.44	1850.64	391.96	43.8	0	92.04	596.96	607.96	103.04	7.6	1163.92	2566.16	3270.2	3257.96	2686.72	2471.8	1746.64	1046.24	918.84	713.2	464.68	237.04	219	300
TSS_00028	0	0	50	100	50	0	0	25	106	200	215	259	179	16	0	0	77	123	267.4	1044.8	1736	1318.6	419.6	70.6	1240.6	2268	1427	1337.4	2821.6	3364	3459.2	4399.2	4710	3817.8	3375.2	3405.2	2777.2	2061	1937.6	1379.4	597.6	419	254	92	123.2	484.8	430.2	392.8	346.6	22.4
TSS_00036	0	0	0	0	0	0	0	82	100	18	39	179	161	21	123	299.88	276.12	201.12	269.88	358.4	590.64	898.56	944.36	573.04	458.32	1349.68	2290.16	3129.04	3311.56	1692.68	881.48	2815.48	5540.72	6022.32	5040.2	4103.88	2363.04	883.04	563.12	755.68	747.4	388.56	198.64	128.64	1.36	0	0	0	0	21.16
TSS_00038	71	0	0	0	0	0	64	100	36	184	312.8	239.2	498.2	476.8	186.12	293.88	214.4	160.6	188.48	161.28	305.76	729.8	1727.32	1730.72	2498.28	9180.24	18332.4	19682.3	10428.2	2272.96	860.68	1165.96	2476.56	3975.28	5259.16	7504.2	9286.76	8134.04	8614.44	9655.92	8189.6	7704.88	5322.4	3462.8	3470.44	2827.76	1639.2	355.92	212.72	301.44
TSS_00040	100.2	201.2	190.8	96	9	0	0	46	141	185	159	69	15	100	85	0	72	117	135.2	388.4	1699.4	2823.4	2133.4	904	1553.8	5389.2	9929.2	11588.6	13548.2	14709.6	11472.6	7248.8	6050.4	7108	6024.4	3475.8	1638.4	1059.2	993.6	894.4	744.4	636.6	922.4	873.6	382.6	247.4	300	136.8	86.2	99.2
TSS_00041	0	58	100	42	0	0	0	0	24	100	163	100	13	115	408.28	498.12	475.8	1300.24	2333.08	1679.64	745.88	1158.48	962.44	394.04	856	855.48	437.8	910.6	1459.56	1219.68	839.52	1081.36	1458.52	1202.48	523.12	347.88	300	68	224	269	76	0	0	0	98.6	243.4	201.4	56.6	88	100
TSS_00042	333.84	66	0	7.84	341.16	547.16	307.84	325	460	390	409	440	282	90	106	220.16	312.04	593.68	1145.04	1560.04	1113.44	1599.6	3771.52	4346.84	2947.36	2107.24	2490	3219.28	2974.32	2464.6	2416.24	1847.8	1116.12	523.08	425.6	417.68	82.32	0	0	0	0	0	5.32	95.68	94.68	4.88	379.44	513.44	220.56	86
TSS_00044	0	41.6	492.64	637.16	279.36	127.12	194.12	208.4	132.6	85.72	54.28	100	47	0	0	56	351	774	672.52	604.48	1725.48	2293.52	1257.72	432.48	840.96	3504.16	5420.44	4754.48	5145.6	8065.12	9203	7351.48	5988.12	4506.52	2757.24	1873.44	1270.92	963.32	1294.16	1224.6	1071.08	696.4	101.76	43	198	260.36	425.64	472.72	306.96	388.24
TSS_00051	0	0	0	0	0	13.2	98.8	161.8	101.2	86	100	60	401	580	299.6	267.4	199.4	332.4	551.8	613.2	717.6	735.6	646	414.2	382.6	440.4	311.6	275	472.6	766.6	1338.8	1251.4	379	267.2	2808	5429.2	5247.2	4111.2	3389.8	2790.2	3025.6	2881.4	2004.6	1477.4	886.8	661	841.2	928.2	496.8	208
TSS_00053	250	148	56	40	100	125	100	35	0	0	0	0	0	40	100	60	26	106.48	633.76	2235.6	3489.96	2320.88	850.28	490.48	647.52	1698.24	2887.72	5482.2	11033.4	17155.7	18318.5	15518.8	11640.4	6360.2	4811.64	6505.36	8516	9565.24	8798.48	6975.08	5515.56	6132.24	7250.24	6974.96	5026.52	3113.44	2882.2	2893.68	2478.04	3099.96
TSS_00060	48	105	152	142.04	392.96	352.96	7.04	0	2.04	93.68	181.24	106.32	40.72	100	76	0	0	0	53	100	47.24	132.32	795	1707.72	2795.6	3796.04	5627.6	8124.64	9930.48	15510	16074	7123.72	1278.16	372.36	2510.92	8715.76	11648.3	9282.48	8574.6	6644.56	4323.44	6041.16	9201	9836.12	7256.88	4868.92	4058.28	4310.28	3975.68	2529.04
TSS_00061	2.6	0	0	0	0	0	42	105.28	207.72	245.72	200.28	209	150	50.56	98.44	89.44	1.56	0	0	33	100	117.48	642.2	1074.56	1549	2432.2	2845.24	2801.32	1613.76	602.04	1800.48	5663.12	6606.88	3977.12	3332.52	4272.6	6167.76	6339.24	4739.12	3323.6	1550	928.12	2334.92	3464.04	3899.76	5724.8	6462.48	5706.12	4917.08	3132.64
TSS_00064	300	163	240	400	266	200	118	100	100	283	826	1452	2294	2054	884	381	272	142	100	137	363	496	507	1155	2289	3040	3093	2167	1097	957	902	723	676	703	579	310	314	348	372	252	8	29	120	171	115	100	65	0	0	95
TSS_00067	871.32	885.64	447	853.56	1210.96	1482.68	2330.2	6723.16	9358	8711.8	10434.6	8672.44	6759.6	5842.64	2533.36	3431.24	6442.76	7707	8941.92	9496.64	9280.36	7313.92	3269.12	850.6	972.04	3995.84	10867.2	13116.7	7323.92	2877.76	4010.52	9152.44	10761.4	7756.6	5497.04	6621.08	9626.64	9076.48	6307.76	4623.96	4393.4	4229.72	3509.96	2794.72	1886.92	997.24	723.48	810	1278.56	1583.92
TSS_00069	200.2	106.8	90.2	124	114	76	0	0	16.8	104.8	204.6	305.2	362.6	190	103	100	13	14.4	98.6	101.6	202.4	397	643	591.8	461.4	1237.4	2334.6	2932.2	2442.6	1692.4	1956.2	1938.2	1390.2	918.2	569	467.6	273	308.2	229	84.4	244.2	343.6	403.2	382.6	345	190.4	7.6	0	0	0
TSS_00070	237	178	112	174	251	126	97.44	304.36	301.76	102.36	100.08	297.28	348.04	948.68	1341.28	1011.64	1378.48	1973.96	2879.76	3319.2	2811.72	2044.92	2044.68	2039.8	1701.56	3144.04	5037.32	4950.72	3353.68	1844.6	1886.96	2807.52	3730.04	4564.44	4333.08	3768.16	2862.36	2100.6	1603.84	1095.6	937.24	680.72	564.08	554.4	286.6	259.24	399.76	187.76	160.24	200
TSS_00072	157	100	19	0	3.12	178.88	208.32	119.68	96.36	176.64	428.76	414.24	163.44	44.96	213.72	460.68	1107.48	2484.28	4797.44	5795.8	4013.8	1451.48	326.92	1219.28	2318.2	1845.48	1095	1737.44	3971.56	5479.88	4711.6	3273.12	1989	1536.76	1558.32	1790.32	1497.28	1047.8	599.68	43.28	0	24	243	403	357	317	300	156	0	0
TSS_00073	33.76	88	100	87	100	25	0	0	0	0	0	0	0.56	132.44	199.44	67.56	33	186	170.36	322.64	448.64	291.36	396.88	599.12	532.12	460.88	319	40	0	0	0	79	100	21	0	52	100	48	0	0	0	28.56	189.44	267.2	435.8	404.24	74.76	51	100	49
TSS_00076	420	289	273	664	1523	1567	1915	4077	5698	5665	6260	7145	6051	5671	6304	5656	6471	7739	6693	4021	2136	1953	1307	572	2374	8048	12573	10867	6017	3344	3331	2669	1576	1187	1266	1121	774	598	317	333	217	42	0	79	558	621	212	200	130	0
TSS_00077	1715.2	1204.72	563.28	1374.76	1991.92	1731.84	1406.88	1218.6	1240.72	983.04	744.68	433.08	818	2390.68	2928.48	2081.8	2731.12	4290.6	3170.2	1162	507.2	167.16	359.36	917.36	2609.84	3866.36	2422.16	698.12	1476.88	3555.28	4667.44	4206.28	3393.24	2273.08	1863.88	2219.88	1947.36	2880.44	3995.04	3550.68	2451.88	2456.48	2160.68	1199.96	1439.04	1192.44	787.76	932.72	607.44	386.28
TSS_00078	1750.72	926.92	799.24	801.52	821.8	795.32	554.48	544.72	917.52	1306.2	1382.08	1562	1237.44	818	1119.96	2080.36	3082.32	3126.36	3377.08	3130	1639.2	404.88	9.24	0	496.36	3021.8	7642.84	9742.36	9664.56	10276.5	10222.2	11932.2	11077.8	7688.36	7339.56	6917.8	6147.72	5221.36	4014.96	3146.96	2324.36	1471.88	1260.24	2032	1934.56	948.16	327.88	359.6	541.96	460.76
TSS_00083	405.6	540.4	594.4	258.6	200	573.8	792.2	496.2	140.8	663	967	411	189.4	881.6	1577.2	2048	3180.4	4474	6447.8	9363	10680	8435.6	4506	3808.6	4255	4618.8	7087.4	8675.2	9923	10076.2	7689	4799	3347.4	2259.2	1226.6	868.2	561.4	735.4	627	183.2	2.4	0	15	100	85	73	348	327	65	105.6
TSS_00084	142.6	374.4	279.4	113.6	100	12	43	141	157	59	64	299	573.88	1675.68	4224.16	9082	13866.2	16088.4	15756.1	13521	7661.64	2317.96	1154.04	411.16	765.64	2225	7681.76	13659.8	10503	5653.24	3889.28	2954.12	3208.92	3013.84	4429.64	5695.32	5363.64	6187.8	6391.84	5621.88	6635.24	7737.24	7020.36	4349.08	2121.96	1253.56	797.2	935.56	849.56	607.76
TSS_00086	0	0	0	0	0	0	0	70	100	76	100	54	0	0	91	300	294.44	531.28	942.76	1184.56	1011.68	778.4	1184.24	1191.04	1800.08	2552.24	1682.04	919.24	781.24	640.12	512.04	1055.84	1572.88	1091.8	850.84	987.72	998.76	1405.96	2149.52	2572.24	1949.56	879.32	293.88	151.28	519.04	538.96	349	220	17	0
TSS_00089	192	242	108	0	0	62	100	82	297.44	1083.6	1579.84	1553.08	1606.44	1781	2114	2673.12	3100.32	2426.96	1837.6	2447.68	2472.96	1503.16	618.4	187.4	108	405.76	1041.24	865.8	505.68	898.96	859.04	663.84	639.72	329.64	174.32	143	145	212	401.2	399.72	363.88	381.28	136.92	390.96	1429.04	1652	871	742.68	1588.04	2065.64
TSS_00097	689.8	888.6	1430.6	782.2	481.4	1321	3915.6	7346	7994.2	6478.8	5501	4952.4	5497.6	6417	5278.6	3557.8	2837	4651.4	6566.2	6158.6	5728.2	3812.8	1160	349.8	252.4	477.6	732.6	923.4	1844.2	2380.6	1574	804.4	1002.8	1185	742.4	298.6	177.6	204.4	163.8	195.2	187.2	104.8	77	107.4	242.6	267.6	149.4	25	0	0
TSS_00101	86	0	49	100	51	50	300.6	373.72	416.08	476.28	183.32	0	0	0.24	117.76	219.88	737.32	1509.36	2230.44	2961.8	2974.48	2256.64	1925.28	1722.56	2509.76	5729.04	8148.92	8068.04	6183.24	3817.08	2986.44	3387.96	3075.12	2082.96	1322.6	644.44	236.64	100	63	100	89	20	101.08	165.92	113.92	114.08	191	300	194	138
TSS_00103	240	305.8	416.8	417.2	267	143	55	0	15	180.6	551.4	819.4	433.6	0	3	92	113	108	143.8	618.4	1261.8	1458.6	973.6	227.2	276.6	1139.2	2077	2315.8	2389	2380.2	4107.4	6520	5904	4418.2	4023.6	3813.4	3485.2	3796.2	3577.2	2334.6	2020.6	1883.4	1012.2	294.8	32	0	35	177	165	35
TSS_00107	0	0	0	0	62	110.4	135.6	89.6	2.4	0	90	198	110	2	11.2	192.8	238.8	405.2	1211	1619	1555	883	265	372.4	896.2	1575	1800.2	1923.6	2473.8	3183.6	4674	6076.6	5025.4	4089.2	3613.6	3266.4	3414.4	2954	3126.4	4401	4995.2	3650.8	2633.8	2657.8	2369	2278.6	2817	4126.2	3291.4	1608.4
TSS_00111	5.52	0	69	200	132.36	154.64	298.64	145.36	0	69.2	367.8	450	533.28	771.64	2034.52	3661.92	3224.52	2704.48	3566.32	4604.84	4372.96	2730.32	2271.44	2108.48	860.28	711.56	1163	922.12	1292	3067	6425.84	7849.12	5239	2545.76	1795.4	2036	1816.16	1971.4	1339.48	272.16	198	24	0	0	40	100	60	0	73	100
TSS_00117	0	0	0	0	1.76	187.24	638.24	512.76	60	0	0	0	0	65.56	282.44	334.44	311.68	758.56	1269.36	1603.68	2750	6869.84	8844.08	5691.4	2670.28	2706.16	5777.36	6154.52	3521.04	1981.8	1609.12	3152.68	3481.6	1916.12	2225.84	3753.12	3641.76	1863.12	1137.48	1794.4	1614.52	947.6	651.44	749.2	772.64	455.96	277.36	129.84	162	106
TSS_00120	178.16	512.4	635.36	1038.52	2521.52	4207.52	6323.2	6721.72	6240.64	6447.08	6422.64	5733.48	4075.28	4970.44	7785.12	9079.2	11284	13594.9	15515.3	17679.3	17959.4	15634	9509.12	3476.84	1700.56	4981	7407.88	5190.04	2114.76	2143.68	4904.04	5109.16	3078.12	1941.28	1543	1392.44	1007.56	441.56	97.08	174.36	298.56	315.2	479.04	310.44	19.76	0	0	0	206.92	425.92
TSS_00122	0	0	92	216.8	328.2	445.2	365.8	228	165	118	331	444	239	177.6	326.4	270.4	52.6	161.2	851.6	2153.8	2670.8	2370.6	2670.8	1801.4	923	1973	1796.8	1195.8	2400	3788.8	4332.2	4651.8	4610.6	3273.2	2588.6	4933.6	6174.6	5005.4	5088	6518.2	6596.2	5277.6	4368	3781.2	3172.2	2200	1324.6	685.4	603	1548.8
TSS_00125	463.72	335.44	208.56	299.28	108.72	78.24	281.76	261.76	347.4	841.84	789.44	669.56	707.4	533.28	495.32	388.52	935.72	3191.36	5041.92	5526.04	4222.68	1583.4	564.88	1522.72	5668.04	10414.7	11395.1	12842.8	16681.4	18384.5	16778.9	12932.1	12288.8	13847.6	10699.6	8528.68	9751.28	9357.16	9231.68	8788.28	7874.04	7057.4	5284.6	3710.44	2031.84	1345.56	1501.64	1506.08	1381.64	1927.84
TSS_00126	0	61	100	69.36	284.64	332.84	196.16	157.8	383.2	593.8	689.2	1120.2	1290.6	1375.04	1827.56	2282.92	3078.48	3174.4	2548.8	2537.92	2582.08	2496.72	2230.48	1379.48	664.84	1113.64	3554.04	7002.2	10154.7	9615.6	7223.08	7103.88	6441.32	4580.88	2843.64	2285	2304.12	2090.32	1308.04	427	95	0	121	549	902	671	377	180.08	77.92	141.92
TSS_00133	87	247	253	265	332	388	284	168	184	32	0	0	29	100	306	401	316	317	461	1070	1940	3245	2842	1095	728	1747	3403	4611	6371	9905	10438	8469	8414	5942	3685	3841	3898	3983	2924	1623	897	446	307	368	339	423	302	84	100	189
TSS_00144	28	0	73	100	27	35	133	165	67	0	0	35	150	165	50	4.8	137.2	406.24	1028.52	2077.16	2536.4	2470.2	1888.4	1182.72	1216.12	3269.76	5857.16	8403.68	9132.6	8024.92	7620.48	5935.6	4202.44	4512.56	5295.56	4558.2	3284.96	2289.8	1166.52	748.92	977.56	973.08	1033.6	903.36	717.68	984.8	904.8	254.2	0	0
TSS_00154	772.16	1329.44	1559.12	1526	1603.36	1537.44	1423.96	1616.4	2498.96	2750.68	1639.64	1028.64	1020.84	852.88	704.24	854.08	1541.56	2749.52	3573.6	3540.12	4067.8	6160.4	6101.88	2608.28	1231.68	4420.56	7077.56	4054.52	1281.4	3198.08	5446.44	7748.2	8434.44	5110.68	2919.28	2258.68	1280.76	1004.96	607.24	197.44	311.4	468.24	398.6	218.08	20	193	386	207	88	125.92
TSS_00157	135	102.8	148.2	99.2	42.8	100	194	347	546	373.8	217.2	190.4	212	287.4	106.4	307.2	796.2	1024.8	1138.6	2081.4	2042.4	757	209.2	92	428	539	396.6	674.4	567.4	517.6	878	669	616.2	1485.4	1978.2	2655.8	3364.2	2500	1421.6	1526.8	1951	2248	2309.2	1952.4	1811.6	1724.4	1578.8	1479.4	1176.8	1099.2
TSS_00168	1.68	0	0	55.8	283.2	278.2	116.8	66	122	320	326	180	52	146	326	254	74	211	310.56	258.44	389.44	368.56	448	644.64	1129.4	1903.96	1843.8	1336.52	1930.12	2754.36	2054.4	1085.04	594.28	176.48	100	229	706	1078.52	1122.2	1081.04	742	657.08	844.68	615.36	185.12	70	142	230	231	100
TSS_00169	687.4	605.6	417.84	1030.96	4257.64	6692.96	5787.36	5471.92	5625.8	6743.72	6945.16	4707.04	4195.72	4695.92	6697.68	9737.76	8180.24	4770.96	4992.56	5027.88	6137.48	10942.4	8120.52	1419	591.64	1969.04	3345.88	2855.6	2715.12	3405.04	2983.08	2809.2	4382	5150.12	4036.36	3248.68	2142.36	1093.32	826.4	472.88	275.72	265.72	277.28	315.16	508.84	419.44	244.44	643	774.24	357.4
TSS_00170	370	294	241.2	668.8	625.8	331.2	240	22	150	207	203	320.2	749.4	1257.4	2148	3234.2	3379.4	3863	4992	4847.2	3390.6	2639.2	3829	4227	3008	3573.4	5323.6	6693.4	7165.8	6484.4	4650	3015.2	2115.6	1141.2	782.8	411.2	117.4	162.4	95.4	123.6	433	490	298.6	274.4	172.4	277.2	542.4	444.4	253.6	295
TSS_00182	234	427	295	73	29	172	177	178	256	280.64	416.04	461.68	272.96	108.48	279.64	645.76	698.88	1579.16	3643	5950.48	5859.56	5319.36	4697.32	2243.2	1659.64	3238.28	5031.8	6357.6	6018.4	4508.6	4046.16	6264.28	11215.4	13988.8	11782.6	8448.12	6866.4	6364	5119.16	4274.84	4645.08	5637.84	7341.76	7625.2	5243.28	2500.28	2916.4	4676	4344.48	3210.76
TSS_00187	0	70	174	258	334	272	165	100	39	100	88	0	0	0	8.64	99.36	91.36	0.64	0.72	123.28	370.28	276.72	29	100.84	822.76	2653.08	4104.16	4695.32	6006.28	7875	6786.24	4759	3826.6	2418.64	1962.16	1494.88	918.4	601.96	173.4	35.28	217	410	286.96	151.36	246.72	235.64	149.32	145.2	282.8	323.8
TSS_00194	0	0	0	0	0	0	0	0	0.48	136.52	208.52	221.8	624	863.8	1136.04	2539.56	4445.56	4109.56	2046.04	1213.12	1330.24	2334.2	2682.2	1710.92	1459.76	1853.68	2296.16	1931.72	1025.12	510.12	353.04	575.84	618.84	299.16	75.28	168.72	218.72	131.28	80	0.08	77.92	99.92	77.08	100	118	232	252	168	75	21.36
TSS_00217	58.44	205.6	236.52	94.4	5.04	63	300	427.72	299.28	109.28	162.72	200	120	257	670.8	1240.56	1384.84	1234.32	1297.36	1252.24	818	354.88	246	361	766.12	1533.24	2114.44	2465.88	3300.64	3067.84	1672.2	764.44	663.68	1984.4	3365.52	3171.88	2848.56	2974.44	3022.24	2559.12	2104.2	2176.08	1367.4	964.68	1066	707.08	709.6	817.24	440.4	167.68
TSS_00218	22	146	180.24	255.76	515.76	398.24	82	59	100	347	400	241	502.56	549.04	458.84	525.88	871.68	2304.08	4131.56	6316.28	9605.36	12953.4	8996.44	2537.96	2917.4	6938.8	7621.24	6128.48	9896.96	13194.7	12085.8	8452.6	4858.2	2994.24	1699.44	1520.48	1512.2	1102.36	739.28	428.48	574.16	602.84	228.84	137.4	300	172.08	95.92	93.92	22.08	131
TSS_00229	129	112	119	148	220	210	132	128	100	73	100	41	0	0	26.88	220.12	310.12	179.88	162	307.44	565.56	726.4	596.6	393.4	705.6	2933.92	5654.48	6741.24	7064.08	6263.28	4510.88	4163.84	3450.44	2618.84	3782.76	4524.92	4304.28	3674.16	1962	352.56	23.32	408.44	998.56	849.56	297.16	385.28	385.92	148.08	99.36	25.64
TSS_00231	187.76	50	206	560	639.72	426.88	344.68	378.48	407.24	327.36	368.64	735.08	1575.28	1804	1805.96	2157.52	1832.88	1984.4	2295.48	1280.84	773.04	1245	1062.04	690.12	677.28	672.04	934.48	2208.56	2698.12	2491.32	2196.08	1031.64	512.64	994.48	1495.84	1381.36	1246.92	1223.6	721.68	404.32	306	128	100	109	100	44	0	91	100	9
TSS_00233	42	100	58	93	210	344	290	200	300	163	0	65.16	279.84	234.84	20.16	0.48	87.52	99.52	27.96	425.24	1105.8	1110.6	1255.88	1064.16	291.12	818.24	1493.88	1075.6	775.92	1029.64	951.44	1030.24	1711.8	1549.36	891.96	486.92	364.16	646.56	468.56	163.44	88	170	186	103.76	391.24	428.24	417.76	398.64	284.64	382.08
TSS_00246	36.88	128.12	200.72	162.28	96.4	9.6	78	100	101	117	121	99.84	220.16	533.2	932.92	1270.28	1080.48	875.96	1873.96	2624.76	2887.04	2631.64	1913.36	1528.32	1946.92	3606.12	4667.4	5091.2	6115.36	5952.72	4188.84	3433.88	2162.04	516.08	217.28	451.24	494.24	310.76	383.2	637.8	421.12	134.88	295.68	184.32	201.64	483.36	442.36	216.64	85	100
TSS_00249	82.88	71	248	491	352	38	0	0.84	96.16	99.16	3.84	81.08	339.92	377.92	183.08	141	77	0	256.72	943.2	1449.72	1229.32	1005.68	754.2	883.8	1163.6	1176.12	1042.68	712.88	1097.24	2092.92	2673.2	2226.72	2733.96	3231.04	2454.8	1489.88	1227.52	1485.88	2200.4	2540.76	1079.88	300.6	497.28	247.28	2.72	0	20.16	252.76	461.92
TSS_00251	3.12	30	100	131	285	239	27	111.04	391.96	488.96	196.04	0	0	38	100	62	12	186	381.24	307.76	170.76	106.24	36	30	529.92	1225.36	1410.8	1135.96	853.84	808.8	1001.6	1113	1219.56	863.28	834.68	1487.28	2336	2580.08	2297.68	3023.88	3082.04	1979.88	1266.08	1358.68	1667.8	2532.4	2100	504.16	412.24	457.24
TSS_00258	277.32	38.68	27	100	73	74	100	26	95	100	5	89	100	88	100	23	53.68	196.32	153.04	284.96	729.84	744.16	806.44	1007.56	978.4	2016.24	2285.96	1430.08	1515	1664.8	1583.68	1101.04	453.76	254.04	140.2	0.8	40	111.76	158.24	88.24	1.76	0	50	100	50	42	100	58	0	0
TSS_00259	0	0	230	346.56	268.44	202.44	293.56	251	57	114.96	225.04	606.2	982.16	1223.92	1242.36	1108.92	974	1235.32	2986.04	4082	2611.6	787.68	184.8	141	154	200	91	32	100	68	0	26.4	263.6	539.32	707.36	1116.24	1911.4	1719.92	875.56	992.16	1679.72	2849.72	3670.56	3357.84	2458	2962	3858.68	2765.68	2311.24	2221.36
TSS_00261	200	114	0	0	71	200	129	109	430.6	731.4	903.4	1116.6	1087	762.8	979.2	1604.6	1908	2477.6	2735.2	1491.4	810.8	1365.8	1864	1621.8	881.8	319	39.4	351.6	703	742	493.8	689.2	785.4	546.6	517.4	513.6	362	142.6	403.4	814.4	525.8	415.4	676.2	484.6	207.6	100	86	0	57	102.2
TSS_00268	0	0	0	0	4.32	94.68	95.68	10.84	98.48	94.48	26.76	281.76	280.76	118.24	94	50	151	182	249	168	0	0	45	233.84	348.16	333.52	398.48	232.64	30.36	254	478	246	108	200	127	100	65	0	0	0	0	0	45	100	55	0	0	0	0	0
TSS_00269	24	174	259.4	231.52	336.68	300.64	424.08	644.04	697.8	732.56	1265.8	1931.76	1984.52	1598.64	1003.76	386.84	51.32	1283.8	3292.76	4841.6	5388.32	3663.48	1187.4	210.28	348.32	1235.68	1175.84	342.16	477	589	344.64	774.6	1390.12	958.6	604.84	642.56	981.8	927.28	261.6	148.96	312.76	509.24	387.24	134.76	200	284	271	374	329	137
TSS_00270	261	284	200	139.36	397.64	504.64	302.36	145.56	297.6	936.08	964.8	635.16	606.24	1004.6	1375.32	730.6	354.04	589	467	365.76	1207.24	1203.48	315.52	234.08	1291.4	3784.28	5395.52	4787.6	3187.36	1191.8	48.52	423.24	1028.36	1618.04	2008.72	1896.36	1228.8	730.16	700.8	627.44	415.88	305.04	329.48	230.72	258.4	169	19	0	0	0
TSS_00278	112.44	77.56	100	33	0	0	144	212.48	409.52	387.52	50.64	131.64	448.08	1113.12	1641	2675.92	3098.88	3187.24	3634.04	2202.64	979	1864.96	1686.68	413.92	424.72	886.56	883.44	557.76	1076.6	2394.4	3028.12	3181.72	3207.6	2732.6	2156.28	1349.64	625.88	515.04	500.24	371.84	611	547.28	194.28	73.72	0	0	65	100	35	0
TSS_00285	60	0	51	100	49	267	352.2	407.8	407.8	142.2	321.4	533.6	525.6	511.6	816	916.6	448	121.2	29	0	66	155	134	153	522.6	1261.4	1474.4	860.6	793	817.4	504	348.2	106	135.8	299.8	261.4	240.2	295.2	442	410	118	2	0	0	0	0	41	102.4	150.6	153.6
TSS_00292	306	154	0	0	0	63	100	37	0	44	200	251	200	105	0	171.4	417.6	859.4	1209.88	1446.76	1154.68	322.44	49.04	845.8	1964.8	1354.2	407.88	1918.48	3968.4	4358.2	4698.84	3250.88	1157.88	845.44	503	327	168	0	0	87	100	13	0	48	100	52	0	0	0	16
