	-2500:-2401	-2400:-2301	-2300:-2201	-2200:-2101	-2100:-2001	-2000:-1901	-1900:-1801	-1800:-1701	-1700:-1601	-1600:-1501	-1500:-1401	-1400:-1301	-1300:-1201	-1200:-1101	-1100:-1001	-1000:-901	-900:-801	-800:-701	-700:-601	-600:-501	-500:-401	-400:-301	-300:-201	-200:-101	-100:-1	0:99	100:199	200:299	300:399	400:499	500:599	600:699	700:799	800:899	900:999	1000:1099	1100:1199	1200:1299	1300:1399	1400:1499	1500:1599	1600:1699	1700:1799	1800:1899	1900:1999	2000:2099	2100:2199	2200:2299	2300:2399	2400:2499
TSS_00036	200	112	0	0	0	0	0	0	0	0	0	0	0	62	100	73.28	198.72	236.72	193.56	634.72	993.36	927.64	614.36	289.64	785.76	2105.24	2697.64	3335.16	3567.8	1635.6	417.72	1815.88	3011.36	2900.92	3344.72	3024.76	2076.64	1640.32	1099.04	821.48	588.32	356.64	211	96	111.04	142.96	88.96	1.04	0	0
TSS_00038	54	0	0	0	0	0	0	53	100	62.36	142.64	184.64	57.36	0	237	733	710	399	385.32	593.16	1088.04	2094.68	2452.96	1698.16	4134.52	14793.3	26141.1	26203.8	14057.3	3371.96	1369.24	1741.64	2929.08	3303	3760.4	5087.68	6301.8	6527.28	7188.36	8868.72	7298.24	5506.64	5949.2	5084.4	3616.36	2548.2	1304.76	471.36	265.32	174
TSS_00040	432.4	502.4	510.4	377.6	160	24	8.8	98.2	91.2	89.8	200	128	144	184	56	0	225	352	276.6	519	1611.6	3387.2	3043.8	1495.8	1865.8	4877.2	7059.2	8008.2	8450.4	7500.4	6778.6	5295	4723.6	3752.8	2264.6	1934.6	1311.8	746.8	548	431	152	296.2	603.8	482.8	349.2	368	236	56.6	114.4	233.4
TSS_00041	4.2	96.8	100	100	153.8	180.04	238.16	123.16	3.84	0	0	0	0	11.76	98.24	88.24	1.76	376.64	1341.36	1583.4	1612.4	1435.16	498.24	395.8	880.84	972.16	641.16	492.84	1182	1371	806.76	581.16	445.4	390.08	475.52	301.76	32.28	137.04	184.04	62.96	0	0	0	0	0	79	100	211.04	471.96	309.96
TSS_00042	441.72	327	84.44	180.56	311.64	647.2	1268.08	1239.24	995.84	688.88	515.12	530.48	430.88	597.72	739.56	827.4	1411.2	1525.36	2319.56	3312.6	1963.92	1613.32	3598.04	4065.6	2816.16	2031.44	2081.28	1814.12	1144.92	1073.6	1231.28	1424.04	936.08	242.44	168	286	162	26	100	148	176	343	324	99	100	166	100	18	0	27
TSS_00044	0	109	280	265	310	326	110	43	100	57	62	100	210.68	550.32	534.04	420.48	675.76	1075.04	1689.24	3168.64	5368.8	6696.56	4659.24	1731.32	1941.92	4581.08	5987.96	5953.4	6297.32	5025.32	3602.56	3113.16	3676.2	3689.8	3012.24	2293.8	1508.04	973.92	656.8	1261.52	1042.2	565.64	379.64	295.36	216.36	169.64	199.16	333.84	379.84	287.32
TSS_00051	63	100	37	0	0	41.8	238.2	258.2	61.8	0	0	72	100	28	58	109	138	111	104	140	177	216	223	206	221.8	315.2	178.2	80.8	386.8	1575.2	2422.8	1637.2	490.4	306.8	2809	6409.8	7296.4	5713	4345.4	4096.8	4364	4016	2716.8	1535.2	1192.6	1191.4	745.8	660.4	869.2	580.2
TSS_00053	100	138	130	125	70	0	75.4	181.6	124.6	18.4	0	32	111	210.32	431.68	476.68	257.32	194.8	703	2844.2	4640.52	3523.16	1771	1129.36	1962.6	4834.76	6213.08	6227.84	8037.76	13711.6	16770.3	13727.5	10263.8	6037.52	4093.92	6122.92	8631.56	7502.52	6004.84	6116.64	6104.24	7151.32	6620.16	5444.28	4190.04	3040.08	2748.56	2624.2	3069.6	3220.84
TSS_00060	0	1.32	87.68	98.68	12.32	0	0	0	0	0	0	2.16	95.76	189.92	104.24	7.92	0	0	113.92	488.6	1121.56	1108.88	1440	2597.28	3404.88	4563.44	7547.92	10580.8	13741.8	17735.6	16325.3	8517.76	2467.36	1298.4	3659.88	9555.8	12350.1	10636.3	9521.16	6605.08	3575.8	3762.08	4693.24	4828.24	4094.12	3344.16	3076.48	2760.24	2622.72	2148.68
TSS_00061	100	53	0	39	100	61	0	90	319	310	81	27	165	173	35	0	0	7.68	95.32	92.32	4.68	18	189.96	801.84	1491.16	2992.48	5292.52	6033.92	3674.08	1498.6	2582.68	5592.6	5973.32	4394.6	4199.6	4754.92	5479.4	5407.48	5409.36	5544.68	3603.32	1259.68	1626.64	2623.64	3970.32	4243.8	3293.32	3025.92	1988.28	1331.84
TSS_00064	424	464	429	367	587	837	691	743	720	550	596	1498	2594	1785	735	609	401	184	337	285	200	148	221	1031	2225	2404	1983	1671	1374	1167	1191	873	305	516	901	538	96	367	528	333	76	0	0	66	187	234	146	154	167	46
TSS_00067	253	436.8	981.92	1289.48	723.08	486.16	1562.48	4435.24	6898.12	8820.84	8792.72	6461.68	5578.12	5095.24	4385.48	6431.04	10361.9	13337.6	13847.1	12688.8	12511.7	11268	6283.16	2147.48	2232.76	4679.72	9489.64	12826.2	10134	4676.72	3801.8	6917.56	7329.96	5866.8	5568.4	5708.92	6477.72	5641.4	3911.76	4142.8	3664.72	2768.08	2346.72	1844.12	1814.28	1591.08	838.88	340.8	353.12	429.6
TSS_00069	110	66	0	0	0	0	0	0	0	0	0	0	0	0	222.4	399.6	177.6	0.4	0	0	95	117.6	104.4	82.4	96.2	677.2	2007.2	2973.8	2453.2	1677.8	1269.4	1028.4	1025.2	706.2	257.4	133.6	92	3	0	0	0	0	35	100	65	0	0	0	0	70
TSS_00070	412.76	543.76	387.24	139	0	0	18.24	224.76	281.76	123.24	148.96	351.04	251.04	0.96	97	415.4	724.52	1275	1656.08	2580.8	2911.72	2368.2	2678.56	2654.36	2264.48	2953.52	4215.72	4303.4	3050.64	1512.24	1233.24	1945	2482.24	2340.12	1980.08	2547.04	2111.2	1040.52	1011.44	774.32	736.84	847.4	476.24	179.68	190.16	225.84	272.84	195.52	206.64	279.64
TSS_00072	97.6	89.6	2.4	0	21.32	210.68	278.68	148.32	119	367.4	851.6	855.6	563.4	393	266.6	423.24	1329.76	2239.32	3667.68	5458.2	4837.12	2222.52	489.8	657.88	1236.92	1080.84	741.6	1274.52	2052.44	3057.92	3846.32	3295.2	2267.36	1317.52	593.04	351.76	668.52	985.36	580.8	159.76	88.04	0.96	0	113	249	187	51	0	142	300
TSS_00073	22.12	189.88	177.88	10.12	74.76	198.24	125.24	1.76	10.08	104.2	221.64	195.8	68.28	0	0	0	63.32	225.68	236.68	74.32	0	0	55	100	45	70	100	30	0	0	0	0	0	0	0	0	0	0	36	100	64	0	0	0	6.16	93.84	93.84	40.16	100	155
TSS_00076	259	547	753	808	1339	1407	1308	2221	2620	2275	2875	4067	5297	5219	4823	4355	4146	4775	4722	3489	1789	1517	1484	1480	4470	8717	9224	7983	5481	3287	3052	2572	1662	1066	904	968	1230	1001	476	119	100	41	80	300	245	100	75	68	149	132
TSS_00077	483	664.96	1196.28	1347.4	1301.12	1025.24	455	593.4	1169.8	1509.12	1050.48	295.88	308.56	1637.76	1854.32	956	1321.96	1767.36	2322.4	2028	601.08	10.88	97.12	657.24	1952.68	2930.92	1849.88	512.04	989.36	2290.64	3357	4042.4	3532.4	2977	2708.96	2104.76	1903.08	2479.28	3656.28	3246.76	2030.2	2254.96	2161.16	1639.92	1200.64	1220.92	1483.64	1156.36	808.4	286.8
TSS_00078	3415	3494.08	3148.32	2709.92	2270.08	2409.4	2807.64	2836.44	2934.76	2737.64	2493.76	3437.76	4610.44	4391.84	4162.24	4597.68	5898.44	5877.4	5615	4907.88	1729.92	59.24	0	0	505.24	3577.92	9135.64	12285.7	11040.6	10474.2	11216	10178.3	8257.04	6206.92	5507.68	6379.2	6575.88	5180.84	3826.76	3568.08	3358.88	3167.44	3309.12	3679.84	3718.2	3032.44	2268.08	2143.96	2563.56	2564.04
TSS_00083	100	84	78.6	272.4	221.4	103.6	581	779	366	352	546	635.6	1056.4	1535.6	1515	1385.2	2364	4331.4	6375.8	9823.8	11064.8	7133	4557.2	6234.6	5520.4	3750	6659	7245.4	4995.4	4293.2	3491.6	3066	2113.2	1094.2	882.2	490	306	334	206	41	2	88	166	112	32	0	0	0	0	23
TSS_00084	369.4	268.84	365.4	274.12	96.2	5.04	50	100	221.28	458.72	428.72	538.88	1096.28	2760.6	4481.76	6539.4	10437.6	14750.4	17781.9	17945	10977.6	3110.24	1645.88	1473.72	1182.72	2508.44	7686.88	11426.8	8448.64	6162.88	5825.2	4301.76	4042.24	4081.88	4479	6221.76	6289.72	4856.88	4123.92	3017.96	2845.52	3545.8	2415.16	1421.76	1355.16	900.16	766.16	772.68	390.68	204.32
TSS_00086	46	241	518	497	282	64.04	92.96	97.96	7.04	0	0	0	0	38.36	192.64	245.64	107.36	34	254	618	1340.44	1684.68	1152.44	803.32	729.2	1155.48	1342.36	850.24	1154.68	1277.44	644.88	596.48	1058.36	970.36	401.24	489.44	785.88	1297.4	1582.16	1017.52	631	387.64	275.36	411.4	441.6	385.6	240.4	137	66	152
TSS_00089	172	100	34	0	0	45	100	193.44	595.56	859.56	1466.72	2251	2114.2	1613.84	1216.8	2331.96	4241.08	3836.28	3236.68	3661.56	3202.52	2253.12	1235.32	570.24	392.88	483.72	671.2	878.16	935.12	1004.56	1305.76	1143.88	589.28	475.84	788.6	497.84	8.28	49.12	403.2	897.68	1077.32	1427.24	1627.16	1297.36	724.6	461.44	838.28	1345.72	1317.48	1210.4
TSS_00097	2484.2	2400.8	2449.2	1606.6	1297.2	4082.6	9100.4	11266.2	10087.2	9260.6	9096.6	7821	7273	6323.2	4450.4	3332	3718.6	6363.4	7688.6	7188.2	6796.8	5457	2666	709.2	271.6	441	731	903	913.2	1163.2	1079.4	616.8	369.4	396	340	115	100	17	0	0	0	123.6	358.2	456.6	293.8	119.8	48	4	96	96
TSS_00101	0	0	0	0	0	0	59	241	241	59	30.8	253.2	313.2	146.8	76	267.52	478.28	484.32	1174.88	1676.32	1518.56	1472.92	1574.52	1385.96	1401.44	2439.08	5285.2	7056.04	4925.92	2623.16	1435	1165.88	1334.8	1177.2	743.48	425.52	483.6	416.4	224.32	18.68	136.64	294.36	266.24	195.76	97.12	5.88	100	95	24	181
TSS_00103	52.4	380.4	502.8	249.6	144.8	70.6	95.2	282.6	218.6	116	94	102	229.2	256.8	234.6	324.4	309.4	301.6	379.2	481.8	642.6	880.8	980.6	600.6	367.2	1099	2475	3288.4	2294.2	1155	1800.6	3210.2	3855.4	3606	2466	1912.6	2579	2695.2	2122.4	1132.4	1156.8	1875	1652.2	780.8	333.8	301.2	377.8	1056.8	1241.8	849.6
TSS_00107	0	0	0	0	0	0	0	83	100	17	0	0	9.6	97.4	110.4	136.2	498.4	590.4	1035.6	2009	2652.2	1999.8	704.8	592.2	1404.2	1788.8	1561.6	2198	2595.8	2914.8	3688.2	3906	4065	4638.8	4090.4	2533.4	2398	2699.8	2629.6	2599.4	3155.2	4222.2	4106.4	2919.8	2160.8	2723	4058.6	4206.6	3645.8	4123.2
TSS_00111	79.96	100	32	0	0	49.96	338.32	579.92	542.92	600.72	835.84	1047.4	853.88	1041.48	1578.6	1892.96	2158.04	2925.84	4293.64	4257.24	3915.56	3669.76	2814.96	1434.96	538.92	1330.84	1164.88	1090.04	2287.84	4052	5873.36	6413.44	6114.88	4485.72	2483.56	1994.28	1658.04	1240	874.76	293.44	72.88	87.12	99.12	12.88	0	0	0	75	149	125
TSS_00117	178.68	99.68	19.32	0	0	0	1.84	127.16	198.16	101.84	100	81	200	190	0.48	158.52	553.52	831.6	1142.48	1460.12	2728.88	5698.48	6513.72	4251.28	1967.16	2225.84	3486.36	4177.92	4247.68	2980.32	1793.56	2149.4	2931.04	2080.52	1701.12	2216.92	2285.08	1437.2	646.8	571.6	1253.4	1620.6	1036.92	634.16	311.8	407.52	431.96	416.04	368.04	81.96
TSS_00120	529.76	753	1025.6	1382.24	4047.28	6507.04	8792.36	8429.8	6351.68	6527.04	6841.84	6371.84	5363.76	6528.6	8117.4	10933.8	14685.6	15702.5	14981	15686.9	17482.1	17490.4	11483.6	4043.6	2550.2	5635.44	7324.12	4936.44	1979.52	1498.28	3197.84	3575.92	2735.28	2156.52	1763.84	1269.12	604.48	320.96	227.76	623.96	1005.08	758.48	349.92	154.8	94.24	110.76	201.2	192.8	232.04	278.96
TSS_00122	92	100	17.6	192.4	190.4	7.6	225	300	75	0	12.8	98.2	87.2	1.8	106.8	377.2	485.2	292.8	280.4	846.4	2008.8	2655.6	2256.8	1185.6	1373.4	1944.4	942.2	511.2	1187	2142.6	3304.2	4691.8	4743	3664.4	2986.8	4237.6	5268.8	4751.2	4283	3931.4	5595.2	7047.6	5487	3999.6	5181.6	5174	3327.4	2008.6	1035.2	2074
TSS_00125	196.04	272.84	811.16	726.2	151	254.8	285.96	372.04	353.8	248.2	339	453.12	672.92	706.84	543.12	654.72	1728	2704.12	4332.88	5554.72	3981.12	1682.44	642.16	2624.08	6919.72	9836.76	9920.68	10631.5	12530.6	15802	15636.7	11798.9	14325.6	16168.9	10582.9	7077.88	8461.56	8628.12	9731.8	9269.4	6336.56	5177.84	4291.44	3556.24	2263.88	1279.8	1824.12	1966.56	1527.28	2319.2
TSS_00126	129.24	422	389	78	26	147	217.4	314.6	276.6	139	170.4	127.4	211.16	528.44	516.68	717.76	1277.48	1363.64	1421.88	2113.12	2303.16	1865.68	1923.28	1630.36	1015.96	1569.72	3421.52	4955.48	5665	5444.56	4721.92	4746.8	3836.8	2420.48	1448.76	659.96	573.96	555.04	380.04	201.8	215.16	279.16	320.84	320	156	8	100	92	39	150
TSS_00133	251	338	199	46	0	0	0	0	182	200	19	106	335	320	316	429	286	366	884	1313	2140	3457	3753	2324	1732	2864	3724	4104	4298	6198	6634	5602	5737	4380	2960	2628	2605	2681	2078	1094	458	339	455	498	603	583	438	305	463	327
TSS_00144	144.68	189.32	192.32	43.68	37	100	63	0	0	117	229	372	462.72	484.28	452.28	239.68	504.96	1115.32	2483.36	3987.04	5736.04	7520.48	5161.16	1957.2	1511.48	4347.44	7970.72	11500.6	11371.1	7660.68	6931.36	6323.48	5268.96	4750.76	5213.88	5567	3728.36	1338.08	387.6	518.72	775.6	993.96	711.4	314.32	400.96	280.04	99.04	73.96	100	86
TSS_00154	812.36	1792.72	2324.76	1427.28	1048.84	1253.88	1496.36	2099.04	2232.24	1386	565.48	730.28	1058.72	899.4	1032.56	1538.44	1433.84	1171.36	1614.92	1732.64	1882.64	2837.84	3074.04	1704.44	1572.12	3514.24	4628.36	2974.16	1926.12	2628.76	3085.8	5114.2	6318.08	4680.08	2470.48	1956.56	1843.08	1089.68	1032.72	894.48	557.28	643.2	546.48	183.88	339.16	473.68	265.32	158	109.36	223.64
TSS_00157	151	159.6	177.4	213.8	299.2	172.6	9.6	138.8	200.8	158.2	92	19.8	169.2	264.8	386.2	516.4	684.2	1238	1705.6	1975.4	1624.6	688.6	130.2	0	69	100	122	372	409	401.4	599.6	326.6	168.8	853.6	1847.4	3012.4	3913.2	3191	2248.6	1936.4	1670.4	1765.8	1554.4	1892.6	2359	2064.8	1737.2	1456.4	1814	2156.4
TSS_00168	100	75	34	100	66	0	0	0	107	200	93	48	184	195	150	157	66	5.72	93.28	94.28	240.4	769.32	582.32	209.6	726.12	1389.48	1730.56	1575.2	1770.92	2626.08	2519.52	1495.8	817.28	451.24	677.88	971.88	783.84	1131.08	1188.48	1161.28	1578.8	1563.68	969.6	455.36	221	3.96	91.04	96.04	8.96	164
TSS_00169	1244.28	821.8	521.48	2431.92	7103.08	10041.8	9840.4	9487.08	9893.32	11704.3	10987.8	7678.84	5929.32	5781.12	7873.64	11713	12688.1	10544.8	10659.2	9073.28	8509.52	14759.4	11766.3	2395.96	465.24	2201.24	3859.84	4015.88	3824.72	3645	2672.08	2503.28	3587.28	2944	1448.64	1234.04	1667.32	1141.96	355.4	401.48	259.48	224.52	331	181	42	134	263	383	374	384
TSS_00170	0	0	49	100	51	42	100	58	136	200	64	257.2	767.2	983.4	1241.2	2879.8	4856.2	4849	3932.8	3523.2	3316.2	4963.2	6860.4	5438.8	4072	5400.8	6618.2	7130	7234.8	6017.8	4606.8	3879.2	2475.6	1085.2	939.4	659.4	476.8	671.4	839.4	643.4	613.6	1124.8	1156.4	670.4	193	80.2	556.4	1536	1609.6	1216.8
TSS_00182	0	0	152.76	294.24	147.52	319.52	576.68	286.24	98.04	325	425	175	0.4	306.8	1421.52	1647.08	697.56	1242.12	3190.44	5240.8	6670.32	6183.52	5055	3569.08	2351.4	3078.92	4536.92	6997.36	7031.16	5227.2	4235.04	4570	8616.44	10800.2	9002.84	6955.68	5958.92	7238.16	6207.12	4523.68	4806.04	4635.52	5585.68	6999.04	5756.2	3072.6	3486.12	6642.56	7295.28	5954.84
TSS_00187	100	72	0	13	133	187	67	130	200	70	7.92	326.08	460.08	221.92	232	196	252	301.96	372.08	684.48	613.44	383.12	724.92	829.92	1601.48	2939.24	3269.36	3490.12	4407.92	5829.28	5650.28	3768.88	2337.24	2341.12	2211.4	1180.88	662.88	521	297	125.04	348.96	360.96	51.04	0	0	28	100	151	100	21
TSS_00194	16.8	186.2	183.2	107.8	200	153	100	53	30	279.24	551.12	415.32	398.84	969.4	1511.36	1998.24	2721.76	2412.2	1520.88	1536.16	2520.12	5175.84	6372.92	4104.04	1970.16	2011.6	3319.36	2589.96	1015.48	733	417	303	572.88	765.44	891.8	679.56	386.32	227	80.48	282.52	219.52	19.32	98.16	155.16	102.48	127.36	99.36	15.64	63	100
TSS_00217	0	0	0	0	0	0	86	142	114	58	41	149	249	151	33	199.32	430.68	471.04	586.8	1083.8	1059.52	345.84	51.72	371.64	1216.92	1947	2332	2574.4	2050.4	1278.6	548.96	31.56	217.04	994.56	1387.84	1273.08	1521.12	1574.44	1239.92	846.8	619.08	663.8	938.12	777.12	419.88	563	596	378	351.32	831.68
TSS_00218	100	111.16	191.84	293.84	290.16	190	123.12	326.88	294.88	85.12	100	399.56	1451.44	1603.44	775.76	780.56	2153.48	4218.16	6936.76	9214.88	9783.12	10579.2	8456.04	3537.28	2570.2	6024.4	7905.32	7213.36	7660.76	7618.56	5569.08	4160.96	3238.28	1684.56	1003.04	924.56	740.72	489.52	256	190.52	190.48	132.48	16.56	180.96	192.96	36.04	217.08	478.92	282.92	4.08
TSS_00229	55	100	129	100	16	0	65	100	123	200	112	0	0	51	100	113	148	136	122	494.12	973.76	1299	958.24	349.6	477.2	2971.64	6451.6	6984.64	6983.76	6836.04	6173.4	5493.04	3657.12	2616.88	2805.8	2933.76	2744.52	2535	1898.12	781.8	373.96	652.48	516.52	306	216	70.32	290.68	375.68	198.32	100
TSS_00231	88	100	24.8	98.2	186.2	257.24	641.56	593.96	634.72	1036.92	572.72	1049.68	2000	2235.68	1952.12	1426.52	1324.6	1715.08	1788.28	987.96	711.12	1254.6	1647.68	1107.4	424.96	141.24	722.64	2644.68	2958.4	2394.88	2616.32	1583	753.4	1071.08	1029.8	505.32	412.24	462.56	570.44	600	440	234	87	100	95	100	18	0	0	39
TSS_00233	0	69	100	31	0	42	143	193	216	165	41	0	0	0	0	0	18	100	82	11.92	387.36	874.8	712.64	213.8	263.88	759.6	824.6	344.68	378.72	477.6	715.4	841.6	907.4	1439	1107	442	203	95	0	75	152	159	229	266	119	0	38	100	100	100.12
TSS_00246	5.4	93.6	130.6	106.4	64	0	70	100	55.68	292.32	294.32	107.68	161	185.2	792.8	1086.36	1067.44	1555.52	3294.84	4324.76	4015.8	3354.08	3005.52	2746.48	2639.6	4164.92	4807.36	5223.6	6574.28	5830.84	3766.88	2669.32	1338.48	487.92	501.8	607.2	581.2	369.2	298.6	390.6	534.4	305.8	89.36	232.88	351.8	265.32	58.84	30	300	408
TSS_00249	100	181	442.48	855.52	757.52	331.48	176	109	36.6	159.4	187.4	165.6	286	315.32	313.68	159.68	7.04	318.28	724.72	1187.92	2113.96	2074.76	894.36	829.48	1349.64	1235.48	1133.2	1155.96	969.76	1470.44	2549.48	2760.32	2215	2111.88	2341.92	1763.2	876.32	1005.2	1643.6	1909.6	1654.24	1072.76	562.68	283.72	164.4	21	0	330.28	598.72	269.72
TSS_00251	0	0	0	0	0	64	105.76	282.24	591.96	902.04	634.28	168.72	168	83	59.2	194.8	156.64	205.48	343.04	321.72	241.12	78	80.12	471.88	917.08	1602.92	2195.72	1614.28	767.88	1009.8	1361.52	1164.64	1160.4	1083.32	1057.92	1940.36	2747.76	2514.32	2218.72	2145.16	2166.24	1470.32	696.16	1234.32	1954.32	1858	1363.16	837.68	412	253
TSS_00258	62	100	38	0	0	141	300	159	0	0	0	0	0	0	0	0	0	127	358.92	524.8	1327.92	1481.72	1131.08	1145.68	855.52	1100.08	1455.84	1385.52	821.12	715.8	672.6	248.4	272	228.4	202.6	227.6	102.4	15	0	0	0	0	0	0	0	0	0	0	0	0
TSS_00259	99.12	2.88	89	165	111	35	0	53	100	47	165	300	237	535	885.24	1108.64	909.88	623.12	2282.2	3152.16	1799.68	778.08	221	3	58	100	42	3.52	97.48	96.48	2.52	16.72	395.12	789.44	736.88	535.08	576.4	764.12	606.8	575.76	1109.4	1411.28	1573.76	2269.88	3084.8	3048.2	2378.12	2216.24	1863.64	1557.24
TSS_00261	88.8	128.8	113.2	157	98	28	170	204	212	280	187	203.2	299.8	359.8	373.2	642.2	1047.6	1924.2	2691.2	2181	1350.2	940.2	803	813.8	584.6	235.6	104.4	437.6	1089.4	820.8	454.6	642.4	425.8	99.2	7.6	81.6	99.6	18.4	0	141	200	93	200	167.2	165	279.6	146	119.2	165	100
TSS_00268	0	0	0	0	0	0	0	0	104	200	122	100	74	0	3.12	90.88	96.88	9.12	81	300	219	0	0	1.92	87.08	98.08	12.92	11	100	89	61.32	194.68	138.68	5.32	0	0	0	0	0	0	0	51.44	306.56	548.56	293.44	0	6.72	183.28	199.28	116.72
TSS_00269	463.12	95.84	0	108	300	218	100	160	100	535.96	1154.8	1619.04	1927.44	1138	217.76	21	92.32	1886.32	3870.92	5424.04	7073.12	5179.04	1755.64	345.52	482.48	815.8	525.4	158.08	122.96	357.56	327.48	390.32	550.48	928.28	1149.48	991	832.32	523.44	217.4	109.4	499.6	565.8	200.4	25.4	0	0	0	0	82	100
TSS_00270	0	0	0	34.4	209.4	573.8	490.6	93.4	241.4	535.84	834.52	1016	1135.28	907.08	546.28	382.52	328.28	350.16	114.56	174.88	549.4	803.8	463.28	374.72	1880.04	5382.44	7028.32	5312.44	3804.12	1758.52	74.52	26	242.36	1203	1924.84	1592.44	1132.8	497.56	100	160	100	228	300	93	0	112.24	473.32	476.2	168.68	172.56
TSS_00278	0	0	0	78	142.8	317.2	257.2	4.8	8.84	96.16	167.16	120.48	358.8	1368.92	2189.64	2879.92	3619.6	4877.64	5488.12	3041.76	1456.92	3314.68	3490.16	1284.44	494	756	621.04	454.84	1283.4	1993.76	2241.68	2061.56	1859	1864.32	1471.64	944.52	945	901.16	596.84	423.84	171.08	277.88	332.28	183.12	104.8	55	0	84	181.52	304.48
TSS_00285	0	0	41	100	59	0	59	100	159	200	82	0	313.2	769.6	1152	930.4	234.8	0	0	18	476	582	211	319.4	652.8	1395	1643.6	1169.6	616.6	116	122	278	436	470	467	352	75	0	0	56	100	44	0	0	0	25	100	75	79	100
