	-2500:-2401	-2400:-2301	-2300:-2201	-2200:-2101	-2100:-2001	-2000:-1901	-1900:-1801	-1800:-1701	-1700:-1601	-1600:-1501	-1500:-1401	-1400:-1301	-1300:-1201	-1200:-1101	-1100:-1001	-1000:-901	-900:-801	-800:-701	-700:-601	-600:-501	-500:-401	-400:-301	-300:-201	-200:-101	-100:-1	0:99	100:199	200:299	300:399	400:499	500:599	600:699	700:799	800:899	900:999	1000:1099	1100:1199	1200:1299	1300:1399	1400:1499	1500:1599	1600:1699	1700:1799	1800:1899	1900:1999	2000:2099	2100:2199	2200:2299	2300:2399	2400:2499
TSS_00003	1127.2	1083.2	364.8	230	382.2	428	692.2	782.4	327.4	338.8	298.2	28.8	95	528	607	633	498	39	82	268.2	495.8	735.8	571.6	289.6	150.6	358.4	427.2	592.8	987.8	701.2	385	287.2	493.8	806.8	606.2	424	300	36	0	0	643	1554	1157	246	0	55	100	705.2	1493.2	1606.4
TSS_00004	80	200	394.12	596.88	366.88	125.12	233.96	556.04	437.2	465.8	624.84	468.16	463	188	276	309.12	120.88	90.88	54.24	358.84	1073.88	2408.04	3062.92	3711	7911.48	15307.6	16519.4	10862.6	6481.6	4193.84	5836.32	7254.44	4382.4	1951.84	1507.04	1158.32	672.6	853.44	608.04	402.16	493.16	204.84	301	387	199	92	171.36	928.64	1128.64	401.36
TSS_00006	505.12	240	288	326.44	740.64	2222.16	4211.88	5696.2	4682.48	2398.2	1445	1011	1191.32	1691.68	1017.36	424.64	323.32	104.68	166	930	2345.12	3264.64	2899.32	2276.44	2248.24	4282.84	6525.88	5879.84	4384.76	2657.72	1276.96	2132.2	3655.4	3805.56	3216.76	2559.88	2581.08	1924.08	908.36	1088.76	1193.12	791.04	299	78	105.44	260.56	394.56	179.44	377	538
TSS_00011	40	200	160	92	204.48	223.64	886.4	1084.92	392.56	99.44	37	565.36	799.76	387.64	279.8	147	23	260	453.24	619.76	876.76	1145.36	1578.04	2501.88	3157.8	5385.6	8490.52	7586.32	4086.76	1687.8	715.16	213.28	76.72	200	563	713.44	482.04	280.08	96.96	26.48	100	80	0	286	619.88	511.12	180.12	69.6	281.28	345.28
TSS_00014	656	1288	744	71.6	290.4	228.4	9.6	108	200	134	201.6	556.4	598.4	457.8	724.8	866.6	1120	1348.6	1339.2	1578.2	2095.6	3786.4	4200.8	4268	7609.6	11447.2	11169.8	7168	4324.6	3605	3916.2	4026.2	3648.4	3383.6	2293.4	1873.2	2720	2741.4	2441.8	2048.4	1968	1883.8	1535.4	1508.6	1297.6	716.8	1125	2316	2271.8	1439.8
TSS_00016	2192.88	2602.96	2977.8	3687.56	3899.04	3001.04	2269.04	1703.08	3112.52	3725	1426.04	186.48	155.88	361.12	472.8	753.2	646.64	773.08	2202.2	2246.36	1316.48	1747.72	1780.2	1282.84	1323.72	1892.96	4077.44	6181.6	6084.44	4548.32	2834.76	1499.28	880.96	629.92	516.44	909.24	708.04	200.36	312	538	331	100	173.56	542.24	747.64	357.76	35.8	0	0	0
TSS_00020	406.84	149.36	812.64	1347.48	1154.52	1237.52	1153.72	1432.44	1572.08	1119.4	1296.88	1507.16	1792.76	1812.28	1306.16	1500.8	1384.28	1272.16	2894.6	3318	3807.8	4874.04	5990.24	8401.92	9821	11544.6	10309.1	6633.64	4020.04	2978.84	2991.44	2642.84	2744.16	2734.36	1878.76	619	90.16	372.84	565.84	227.16	14	0	11.76	211.04	485.32	1606.36	2001.64	792.28	393.6	290.32
TSS_00022	1067	1040	1318.8	1158.2	419.2	216.8	349	187	33	0	7.68	419.28	876.36	695.72	542.88	803.08	673.08	238.04	490.88	444.36	184.64	299.52	124.48	0	0	0	0	3.36	91.64	96.64	8.36	0	82	256	218	44	8.16	187.84	211.84	437.16	482.4	244.6	197.6	105.4	377	627	579	793	644	105
TSS_00025	265.44	1051.56	1135.52	347.48	98.32	3.68	1.28	91.72	194.52	545.48	832.84	1065.16	1215.36	1036.64	825	717	1305.52	1977.6	2202.6	2970.48	3783.12	3675.2	3166	2327.96	2082.24	4703.92	5398.56	2960.84	1365.96	347	127	295	950.44	1430.56	753.24	518.8	1398.8	1938.6	2400.16	2311.92	1544	1199.48	783.36	286.64	242.4	880.6	1159.6	819.4	894	1496
TSS_00028	877.8	737.2	211	361	420	239	90	0	0	40.8	579.2	634	464	525.2	182.8	101.4	469.6	720	923	768.4	564.4	507.8	327.8	1966.6	4846.6	7414	5588.8	4159	5149.6	3891.8	2777.2	2046.8	2202.2	3189.4	3086	2335	1987	1682.4	1242.2	660.4	858.8	1069.8	552.4	272.6	298.4	129.6	100	85	0	0
TSS_00036	531	112	100	223	909	954	291	56.28	181.72	358.72	218.28	49.56	168.44	383.44	324.56	1027	1277	473	326	311.52	1108.48	1518.6	2352.6	3866.28	4607.76	6728.12	7690.12	7007.52	6726.08	4803.88	3009.24	3017.88	1728.12	428.8	304.6	403.08	1101.72	1532.92	1075.28	359.4	159	478	641	244	0	73	100	27	45	212
TSS_00038	854.44	181	100	55	0	0	0	0	55.36	343.72	643.56	456.28	309.08	473.08	1109.6	1811.24	1989.28	1646.84	1822.08	1923.8	1373.44	1315.4	2369.44	3338.24	3099.52	3289.44	4021.44	5091.12	4287.08	3210.52	5930.2	7928.2	6861.84	5535.44	4341.88	3646.88	3789.04	3187.72	2747.12	3820.92	3235.92	1869.44	1491.64	910.2	975.92	1539.08	1173.56	430.44	448	337.12
TSS_00040	873.8	370.6	273	276	123	130.2	568.8	660.8	218.2	9	0	44.8	295.2	255.2	4.8	0	59	100	41	0	225.4	2055.8	3310.4	2765.2	3112.2	6031.8	8694	9621.6	9138.2	8479.2	7807.8	5098.6	3406	3152.6	5117.4	4329.8	981.2	731.8	547.4	313.6	549	606	1291	1520	622.8	273	343.4	521	382.6	808.2
TSS_00041	397	256	379	213	0	359	576	406.32	523.68	456.68	200.32	78	297.32	1212.6	2431.76	2653.08	2015.8	2215.4	5524	7834.04	7837.44	6560.4	3369.16	3435.4	5306.96	5378.04	5554.24	5665.24	5867.12	5570.68	5006.28	4412.4	3004.32	2280.72	1757.56	1632.44	1951.04	1551.56	577	244	202.52	150.48	140.48	103.52	57	160	400	356	919	1264.2
TSS_00042	4054.4	4186.6	2853.48	786.68	672.68	1808.88	1753.88	905.72	948.56	1119.56	1064	644	102.84	755.16	1571.16	1846.84	2443.56	2188.76	2845.12	3482.24	3425.92	5389.52	6742.56	6159.52	4338.76	2614.32	2274.12	2205.52	3900.52	5670.2	4596.6	4991.64	4848.44	3072.04	2518.44	2576.8	1693.96	275.44	135	204	265	168	201	1217.96	3120.04	2687.68	1783.32	1505	487	189.36
TSS_00044	0	71	335.88	553.84	557.4	301.16	686.72	1202	820	272	61.32	665.68	1090.52	1254.48	1097.16	476.4	343.48	427.92	982.4	1924.64	3686.04	5960.8	5644.56	4082.88	4281.96	8326.48	10795.9	7663.12	5143.84	4705.84	4216.24	3446.96	3307.36	3426.36	3161	1935.08	864.2	1610.08	2190.28	1490.2	1087.8	703.08	145.92	0	59	237.56	511.44	462.44	129.56	84
TSS_00051	346.8	654.2	600	231	416	379	306.6	732.6	768.2	232.4	343	860.8	758.6	239.2	229.6	301.8	427.6	697.8	588.8	586	625.8	1202.6	1221.2	955.8	2339.8	3925.8	3657.6	3129.8	5249.8	7943.2	7650.2	4776.8	2799.6	3170.6	4297.6	4396.6	4583	4322	2822.8	1263.6	313.8	268.8	388.2	879.8	924.2	443	528.6	732.4	751.4	726.6
TSS_00053	122	200	178	40	131	249	298	511	371	0	0	104	400	436	226.8	423.2	373.2	37.44	175.92	580	1816.24	2965.6	4111.72	4614.52	4233.6	4079.52	3100.52	2182.68	2676.52	3359.28	2484.72	1804.04	1884.2	1209.96	909	965.92	1275.36	2069.52	1508.64	753.72	819.92	1497.48	2495.56	2062.96	1006.24	439.92	511.08	514.24	297.76	651.68
TSS_00060	189.44	195.44	30.56	100	85.28	194.72	311.72	205.28	83	37	100	63	164.24	594.76	535.76	369.24	516	454	476.96	761.04	707.04	453.96	1492.6	2208.4	1642.4	1890.12	2400.64	2975.32	2945.4	3532.44	4626.68	3801.52	2086.12	1971.76	4143.52	7156.6	7586.76	5265.4	5377.8	5328.52	4911	5325.72	5137.52	5077.48	3429.68	1335.2	798.72	885.2	949.08	721.88
TSS_00061	152	84	236	260	64	0	185	300	115	0	0	0	62	100	38	0	0	195	305.28	197.72	94.72	41.84	385.44	380.44	149.12	867.44	1682.6	2636.52	3252.2	3195.08	3392.68	4375.24	4990	4007.12	3294.32	3179.88	3749.04	4050.64	3238.6	2503.88	2271.88	3310.36	5735.64	5948.64	3833.56	2076.24	2170.12	2798.76	2148.28	1509.2
TSS_00064	1005	575	295	573	419	117	44	348	494	555	1016	2815	3320	1273	215	494	546	264	375	517	502	316	425	1391	2210	1635	581	773	1120	715	672	746	903	658	204	654	585	46	99	1032	2082	1564	519	104	0	94	223	451	631	455
TSS_00067	373.2	530.84	1149.16	1268.36	451.64	300	1863.28	2764.76	2598	3243.84	4407.88	4274.32	5502.6	6614.92	4263.08	2600.88	2414.08	2933.2	2655.64	2044.8	2152.56	2618.96	2552.92	1795.76	2084.16	4101.2	5801.24	8018.04	6791.16	2994.24	5001.68	7773.32	7961.12	7987.48	6139.24	3558.08	2149.6	1675.84	2364.76	2068.64	1820.88	1738.48	1206.2	728.92	1039.24	1486.24	908.76	582.08	533.12	718.8
TSS_00069	300	231.2	194.8	196.8	267.2	424	341.6	953.4	1096.4	1416.6	1908	986	392	542	592	306	269	292.8	408.2	1043.8	1149.2	1007	1615	1354.4	769.6	2093.8	3185	1959.4	570	495.4	1142.4	1436.4	1189.6	1084.6	1066.4	702.8	242.2	148.6	405.4	599	296	38	158	650	691	531	351	19	0	0
TSS_00070	764.88	711.52	577.92	122.08	187.72	799.28	853.6	523.2	554.8	503.6	628.56	1196.08	1546.8	1317.52	848.52	941.48	1336.68	1926.16	2173.16	1858.92	1849.4	2067.56	2205.56	2568	3085.64	3746.16	4331.32	4907.16	4586.36	3681	3404.4	3354.12	3506.76	3449.6	2961.68	2409.24	2382.56	2454.76	1767.8	1347.16	1759.68	1691.96	1278.04	793.04	350.96	139	200.28	376.56	832.88	907.44
TSS_00072	390.4	217	32	0	880	1242	440.8	253.2	217.2	229.32	863.48	775.48	98.52	104	210.4	388.76	1331.56	5030.16	9376.84	11145.6	13161.9	18660.6	20650.2	12747.6	6877.24	6283.32	4394.64	4588.16	8024.36	8339.36	4742.4	3228.6	3473.68	3239.36	3018.2	2533	2224.64	1901.6	1072.76	801.24	495.12	346.2	870.44	804.28	493.72	776.16	781.84	282	0	210
TSS_00073	0	0	89	331	311	154	100	126.84	1245.44	1914.88	854.56	73.28	0	0	1.12	134.88	398.36	457.64	318.52	563.56	727.92	575.92	598.32	558.76	255.76	78.12	199.12	131.12	0.88	87	145	189	255	391	529	375	250.04	418.96	420.96	139.04	134	200	66	0	75.44	686.72	1200.24	1097.44	524.32	15.84
TSS_00076	432	346	268	264	200	225	373	612	1092	1755	3737	5043	4782	4403	6024	6953	7447	10260	11098	8721	7365	5898	3582	4596	5624	7026	9079	8062	4047	1468	1351	1611	1721	2204	2492	1557	1345	1294	466	1133	1350	554	325	149	594	1367	1502	841	336	200
TSS_00077	2129.44	1168	699.88	446	434	499.64	751.08	1108.44	1122.12	906.6	1134.08	1282.24	510.08	344.72	804.76	950.88	804.44	795.2	1170.84	1578.36	1500.84	1150.6	979.16	2365.08	3752	4716.56	3473.52	1318.52	3225.52	4918.68	5055.96	4302.56	2433.32	1293.52	1348.68	1193.88	1118.04	2094.28	2013.48	1572	1968.72	1782.12	1274.96	852.52	862.52	1001.92	595.56	384.56	405.44	320
TSS_00078	1164.96	745.36	659.64	524.64	189.76	770.6	1130.6	879.4	634	510.76	1181.24	1219.24	554.76	406.84	790.84	1749.08	2198.84	2462.92	2807.2	1695.92	753.8	950.08	741.04	474.16	806.28	2328.16	5198.88	5231.8	2439.24	1332.4	1938.4	2061.64	2589.48	3051.28	1790.28	675.16	687.32	1176.48	1600.96	1809.96	1712.56	2292.04	3014.88	3285.08	3004.6	3105.12	3888.68	2231.88	296.16	604.6
TSS_00083	0	0	0	4.8	138.2	414.8	1000.2	994.8	453.2	270.6	177.2	586.2	819.2	728.8	412	6	409.2	1545.8	2469.2	2868.4	5031.8	6629.8	4951.4	3571	4555.2	5024.4	4766.4	4455	4059	3094.2	1564.2	700	93.6	12.6	265.8	436.8	315.2	256	119	38	100	111	100	72.6	457.4	478.4	42.6	0	0	68
TSS_00084	929.96	743.08	522.04	181.68	189.52	384	336.48	331.76	368.88	271.12	152.68	195.32	522.44	1065.2	1061.28	744.4	1440.64	2626.08	3052.68	3465.12	2665.92	1584.4	1481.48	974.64	934.28	1593.16	2263.64	2879.24	3426.72	3253.72	3027.6	2738.56	3380.92	4678.92	5600.16	4473	2049.6	1773.12	2220.52	2739.2	2697.56	2766.16	2770.84	1857.2	1515.4	1409	1054.6	1449.4	1582.16	937.04
TSS_00086	44	0	0	0	182	200	18	0	0	0	0	0	0	222	336	178	154.48	395.52	493.52	265.48	147.16	274.84	268.84	64.16	164.88	297.12	135.12	2.88	0	90	204	267.56	350.56	537.32	621.44	405.12	150	100	764	1000	374	129.92	304.08	845.08	1147.56	624.36	367.16	395.84	349.2	368.8
TSS_00089	885.96	525.96	350.04	225	536	1156	1402	1274	1173.56	1171.96	2321.72	3504.48	3551.4	3087.44	3123.92	4333	5559.36	4809.28	2229.48	1717.6	1983.64	1903.56	2068.16	1717.64	1598.6	1739.52	1555.24	938.36	692.48	669.36	852.96	2047.6	2905.96	1686.2	510.12	472.4	558.4	580.8	1223.2	2359.24	2382.96	1088.92	575.44	1358.24	2144.16	1947.08	975.24	493.32	480	403.68
TSS_00097	542	577	158	0	0	333.8	698.2	498.2	201.8	68	0	0	16	194	184	6	0	182.6	663.2	1203.6	736.8	13.8	55	100	153	400	308.8	174.2	383.2	271.8	100	54	174	354	226	46	4.8	221.6	487.8	510.4	407.4	168	0	0	19.2	240.8	380.8	206.2	116.8	152.2
TSS_00101	204	300	96	0	0	54	200	159	156	687	552.16	449.84	492.2	130.8	99.64	319.36	847.44	972.16	1373.96	1735.84	1102.04	833.56	1812.84	3157.6	5534.92	9819.24	8575.84	3621.92	2205.56	1319.76	1165.32	1729.92	1382.08	510	0	544	925	711.36	640.64	819.64	634.36	131	122.52	290.48	177.48	49.52	339	518	261	60.68
TSS_00103	393.2	874.6	706.8	217.8	300	225	228	400	172	0	0	66	232	284.6	562.4	746.4	705.6	760.8	877.2	1190.2	1228.8	1658	1813.2	1104.8	1120.6	2439	3091.2	3173.6	3742	2590.6	1042.8	2445.8	3594.6	2343.6	1381.2	1098.6	608.4	305	300	251	529.2	1211	1219.2	625.4	251.6	145.6	229	256	662	1135
TSS_00107	0	0	0	41	100	59	0	0	0	0	0	24	184.6	336.4	344.6	609.4	501.8	130.2	69	299.8	1637.4	2007.2	1442.6	1996.2	2283.6	1959.6	1968.8	2541	2894.6	2356.6	4612.8	5190.4	2182.2	1571.6	1352.6	589.4	997.4	1834.8	3180.8	3632.4	2355	1634	797	355.2	389.2	309.4	538.4	464.8	631.2	803.6
TSS_00111	390.32	476.16	253.84	324	354	296	213	100	149	208	284	286	293.12	861.96	2066.92	2983.92	1961.96	1303.12	1957.48	2400.08	3016.2	3085.36	2458.64	1238.88	455.56	1218.48	1225	755.56	1940.88	2247.96	1804.08	2152.12	1920.04	1917.08	1604.12	738.12	580.36	303.6	179.4	399.76	274.24	200	276	200	86	0	0	0	0	27.4
TSS_00117	73.16	0	87	200	116.84	390.16	496.16	109.84	0	0	0	0	0.88	87.12	222.92	1235.08	1750.28	956.12	856.52	2339.92	3860.84	4080.6	4257.76	5271.64	4380.72	3094.44	4279.68	4453.36	4299.68	6324.6	7393.28	6820.8	5495.12	2996.32	1440.88	2102	2743.44	1754.44	806	596.36	931.2	687.2	279.8	966	1682	1076	302.56	541.44	416.44	16.56
TSS_00120	1584.56	1537.16	1179.92	2031.88	1816.12	865.92	1367.72	1718.28	1610.2	1746.8	1674.92	1132.08	896	925.72	1358.76	3741.8	4007.24	2326.84	3467.32	4914.72	6086.76	5611	4436.36	6012.76	6506.2	8898.84	12412.4	10485.6	5826.08	6219.16	6841.52	3652.52	2279.8	1151.76	276.4	297.76	599.88	1185.56	1041.28	287.88	681.12	1567.12	1067.88	314	300	142	211	496	601	483.52
TSS_00122	480.4	1423.6	1663	756	256.6	4.4	0	0	46	100	396.2	886.4	1097.2	1375.6	1240.6	493.4	830	1453.4	903.8	836.4	1489	1328.8	1258.2	2170	3074.4	3135.4	2885.6	3847.4	6521.6	6409.8	3945.6	3120.8	2851.4	1904.6	594	640.4	2108.2	2628.4	2517.6	2438.2	1882.6	2366.2	3644.6	4303.6	5547.6	5671.8	3840.4	2790.4	3014.2	3305.6
TSS_00125	1223.16	1708.84	1675.24	1021.36	953.52	1250.28	913.92	543.8	1019.84	1431.2	1450.48	1537.64	1432.72	1101.44	616.56	363.04	1214.52	2357.88	2759.8	2872.32	2464.84	2052.72	1810.64	1848.6	2637.64	2137.96	1720.88	2120.16	2009.2	2293.4	2845.52	3286.52	3406.4	3821.24	3035.56	1193.04	1097.8	1597.68	1286.96	1003.68	975	804.76	427.24	211	36.04	530.72	1256.92	1259.04	1621.72	2069.36
TSS_00126	1	118	228	282	471	300	0	44	119.84	664.16	1199.16	851.84	903	902.64	794.36	881.64	3767.48	9327.48	13027.7	15646.6	14685	12846.7	14292.8	15878.7	14577.3	14616.6	15691.8	13798	11722.1	8740.44	5344.16	2636.92	1662	1449.56	890.76	1040.96	1207.52	873.76	315	0.44	132.56	269.84	822.16	843.72	1206.28	1386	339	4	148	903
TSS_00133	329	457	518	439	440	554	602	568	937	846	265	412	383	100	306	300	607	1018	868	870	1035	1051	1197	2046	2680	3396	3487	2649	2681	3988	4062	1883	1280	1884	2153	1876	1673	1676	1628	1330	609	1208	1164	325	815	1195	1414	1005	160	389
TSS_00144	284.76	139.24	94.24	6.76	0	111.84	846.24	1164.08	553.76	395.08	400	129	0	0	30.24	303.36	367.16	242.2	1167.72	1954.76	1315.88	1928.56	3208.32	3410.16	4532.6	8371.84	8789.2	8278.88	9880.88	8283.6	5807.72	2871.28	1489.44	2289.56	2562.92	3343.96	2619.68	621.84	156.24	353	779.68	850.96	614.68	424.04	385.88	817.76	1040.6	556.44	290.12	627.8
TSS_00154	92	13.68	388.32	1026.32	1015.68	573.68	851.36	1367.28	1169.64	658.92	916.12	760.12	109.88	154	349	384	452	973.24	1920.36	2331.6	1817.48	2197.88	2598.16	1940.32	2287.04	4789.84	5688.24	3195.88	2552.92	4710.76	5198.36	4222.2	3029.68	2255.64	2967.52	2804	2103.12	3908.64	10806.2	16369.2	11351.8	3448.96	683.08	1002.84	1530	811	114	105	611.64	1747.76
TSS_00157	450	27	0	0	0	184.2	626.8	950	1220.4	1045.4	352.8	459.2	1167.2	858.2	132.8	3	0	0	232	493	508.6	665.4	459.4	329.2	1149.4	1073.4	330.6	820	1022	415	98	4	516.6	1464.4	1729.4	1035.6	254	0	58	248	242	132	440	874	560	46	0	0	134	1183
TSS_00168	327	79.48	173.52	192.52	26.48	0	52	100	431.68	996.64	1550	1290.36	1297.76	1832.56	1168.56	384.44	200	206	445.72	1185.12	2437.52	3745.8	5430.56	4923.2	4351.28	5103.68	4638.2	4591.88	4127.48	2665.36	1216.68	757.72	818.8	526.96	523.04	748.28	657.72	503	379	496.12	930.88	736.88	543.12	406	0	14.52	304.48	502.64	475.36	684.68
TSS_00169	334.4	304.04	1283.08	2710.76	3070.24	2423.8	1974.84	1355.92	1760.92	4168.6	5065.48	5833.36	8121.44	7439.04	4293.04	4618.68	6260.6	5226.56	5239.44	6179	6505.2	5198.2	1995.72	431.4	932.52	2057.96	2308.28	2285.56	3340.88	3587.88	3003.64	2650.12	2175.16	1682.84	2757.8	2738.28	1577.72	1367	607	214	109	100	216	300	156	0	162	266	238	134
TSS_00170	371.6	842.8	658.4	448.4	270	34	211	366	422.6	594.4	569.6	378.4	263.6	800.4	982.2	326.8	154.6	574.2	1281.6	2110.6	3818	5932.6	7364.6	6733.2	7076.2	7502.2	5698	4908.4	4593.4	4136.8	2519.6	882.8	409.6	309.4	1376.2	2084.2	1059.2	203.6	200	200	246	376	382	246	98.4	385.6	373.6	14.4	0	0
TSS_00182	0	0	0	0	46	272.64	721.36	532.36	133.2	260.44	199.44	50.56	280	384	120.6	218.4	1007.8	1725.64	2516.16	2922.96	3110.2	3702.44	2643.64	1891.96	3512.92	5242.6	4654.88	3449.12	2903.84	2529.76	2842.2	2658.4	3936.68	4142.72	2662.68	2085.4	1376.4	1002.6	1458.32	2353.68	1988.76	1381.96	2144.2	3220.04	3165.04	1909.88	2181.84	2816.32	1597.24	774.12
TSS_00187	0	0	21.6	353.4	600	537	344.4	109.6	92	160	219	155.12	217.88	184.88	125.12	210	180	100.08	196.92	523.92	775.08	1671.76	2876.76	4308.4	6816.76	9595.36	10262.5	9133.8	8698.84	9979.68	10005	6119.04	2197.84	1230.32	2211.44	1648.64	586.88	920	1175.56	1201.44	1052.24	744.76	405.36	474.64	442.08	227.92	96.76	10.24	0	219
TSS_00194	196	73	161.4	385.6	338.6	41.4	50	100	50	0.16	212.84	599.84	387.16	93	200	107	0.32	112.68	299.68	187.32	1.04	140.96	324.96	260.24	184.8	298.8	289.2	100	0	2.88	784.12	1505.12	821.8	545.08	560.08	236.92	334	246	200	209	100	55	140	400	260	0	144	324	478.04	664.96
TSS_00217	312	369	142	36	100	226.72	949.84	1311.72	795.92	796.68	963.36	641.84	608.04	808.96	949.8	1538.08	1673.04	1357.28	2051.4	3944.28	5180.48	3397.32	1063.36	1999.44	4303.28	4911.2	4167.68	4739.04	5660.2	6097.2	6565.32	4232	1763.28	1752.68	2380.44	2327	1621.72	2441.48	3047.76	2217.36	2091.48	1378.76	854.56	844.96	211.6	248.44	567.44	772.2	1113.36	829.36
TSS_00218	176	82	0	202	616	772	720	825.52	754.48	535.48	922.52	1396.64	1859.36	1591.4	1076.6	876.96	1181.04	2859.52	3210.08	3604.16	4200.32	5337.04	6626.16	6000.68	5293.48	7479.72	7175.64	4332.92	4770.04	3990.44	2646.84	1537.52	741.16	817.8	696.76	352.2	109.52	315	600	373	0	0	0	106	312	365	188	143	200	86
TSS_00229	0	0	48	300	252	0	173.2	1121.2	1412.4	478.8	140.4	312	946.8	1384.2	842.56	598.44	582.64	305.36	255	794.32	1057.36	1419.04	2242.6	2036.36	5531.88	12846.7	14234.1	12377.6	13040.7	10533.5	5942.52	5644.68	5337.44	2720.72	1805.52	1853.12	1658.88	1306	713.28	611.72	482.72	56.28	356.24	587.76	310.76	112.24	33	2.56	178.44	369.44
TSS_00231	408	334	412	468.68	944.32	1565.72	2136.68	1808.04	963.16	1003.68	1569.72	1621.88	2394.92	2796.2	1636.2	2319.84	4585.96	5124.36	4833.68	4049.76	2704.56	2372.36	1722.28	1723.2	2103.4	1882.88	2488.04	3302.08	4161.2	5145.08	4286.68	3454.36	2695.2	2315.52	3058.36	2990.36	2434.56	1411.08	610.6	887.92	1507.96	935.04	245.48	193.88	456.12	611.08	348.92	296	303.84	195.16
TSS_00233	196	392.2	584.8	554.16	1140.32	2293.32	2741.08	2810.96	1713.8	287.6	181.76	433.76	642.24	431	100	35.48	462.44	798.32	584.6	676.2	948.64	1074.56	1409.64	1426.16	2005.88	4038.36	4687	3009.84	3448.12	4454.24	3028.68	1839.92	2336.68	3110.92	1929.12	1495.84	1875.88	1047.28	1195.2	1127.88	223.52	334.8	545.4	336.2	166.2	129	53	0	46.48	570.52
TSS_00246	0	14.4	403	886.04	593.16	191.56	203.84	270	200	38	37	100	253	622	610	181.24	89.76	240.08	506.72	1352.72	2362.64	3465.16	3905.04	4010.68	6433.96	9372.44	9396.08	10258.9	9918.44	6353.92	4470.08	2969.12	1918.52	1221.76	504.88	346.88	93.88	5.12	66	100	91	151.64	410.36	348.36	32.64	0	7.2	96.8	224.8	403.2
TSS_00249	558	948	781.68	959.04	1027.24	873.96	1112.04	1559.68	2017.76	1628.32	1029.56	2205.72	2357.12	1603.28	1843.2	1405	951.92	1388.44	1985.92	2502.56	2462.76	3068.76	4591.36	5864.4	6941.92	6997.32	7146.04	5863.96	4150.24	5069.6	5619.72	6230.96	7069.92	5895.28	3682.44	2944.6	3471.6	2768	1629.52	1034.28	1101.92	1440.92	962.04	244.92	106.08	61	0	240	400	160
TSS_00251	160	374.96	1354.04	2123.04	1145.96	231.16	759.84	1026.84	778.76	929.08	1034.44	877.64	1239.2	1889.32	1970.04	1258.8	1432.76	2351.28	2124.96	1647	1580.88	1285.24	1100.88	1485.44	2423	2415.76	2477	3910.72	4967.4	6303.92	7144.24	7040.92	6925.28	5027.24	4158.76	5468.68	5743.08	6782.8	6896.6	4808.76	3185.36	3212.36	3298.32	2154.68	1435.56	958.36	1309.64	1383	514	194
TSS_00258	492.2	804.64	576.36	96.64	79	193	397	407	142.48	267.84	466.04	730.32	1124.72	1064.6	590.76	137.24	142	807	1358	830.88	636.12	562.12	188.44	583.64	2002.16	3432.44	3084.28	1795.92	1361.56	1617.44	1429.44	814.36	497.2	273	528	875.2	772.8	654	300	145.32	499.6	865.76	1007.12	650.28	191.2	92.64	10.48	667.6	803.84	330.16
TSS_00259	96	100	510	621.12	231.88	78.88	117.12	331.68	575.32	1043.32	1303.68	815.08	785.12	1263.8	1970.2	1784.56	1074.08	1254.76	2035.6	2525.08	2503.84	2211.2	2022.6	1584.64	511.96	85.88	213.6	691.52	881.48	414.64	120.96	587.64	1958.92	3073.04	2861.24	2901.56	3742.2	4680.16	4539.36	3452.76	2693.48	3048.84	3333.8	2417.16	1824.84	3001.4	4038.16	4084.84	4241.44	3882.92
TSS_00261	100	92	0	0	0	0	0	0	0	0	135	900	768	92	158	739.6	2103	4196	5615.6	3898.2	2244	2857.2	4327.6	4505.6	3807.8	4572.6	5362.8	7793.2	8259.4	5472.2	3630.4	2202.2	1325.8	1513.8	3208.6	3467.2	1642	684.8	510.8	727.6	779.2	677.8	622	245	479	1249.8	1669.2	1405.2	679.8	200
TSS_00268	6.72	253.48	702.08	553.24	274.48	247.28	508.72	746	308	158	200	102	304.8	630.2	500	464.36	764.92	882.36	530.28	361.08	600	419	200	168.04	916.96	1014.96	209.28	543.76	729.16	1470	2049.44	1190.32	735	783	620.16	538.92	558	509	548	265	34	40.44	522.56	685.56	277.44	74	5.76	206.24	294.24	345.36
TSS_00269	236	687	686	388.64	964.36	856.36	162.64	711	1369	1100.64	1392.96	5931.6	8928.72	6267.72	3292.84	1306.92	1165.44	2473.32	4073.8	8179.6	14281.1	13385	6242.88	2629.92	3999.56	5243.36	3307.2	1394.44	2014.04	2758.16	2570.4	3850.16	3279.04	1964.08	3545.04	4436.88	2753.28	787.08	673.84	1388.4	1782.6	1135.76	395.24	508	573	571	481	332	593	813
TSS_00270	491	561	568	508	400.64	1190.36	1803.6	1332.4	650.24	858.88	2867.08	4436.68	3463.44	1970.88	3337.44	3803.76	2569.4	2741.76	1937.44	1446.84	3464.2	5238.96	3857.16	2718.12	6557.68	13651.6	14076.3	7840.6	3976.8	2410.52	1142.84	1355.12	3439.24	6468.92	8854.92	5672.6	1329.56	1120.04	1334	681	187.04	871.96	934.96	388.04	711	667	216	100	99	249
TSS_00278	374.44	354.4	386.8	118.52	474.2	796.64	369.64	103.36	133	100	27	0	252.48	1613.52	4270.52	8307.08	15705.2	17529.6	12146.4	6216.84	3463.68	7751.4	8660.6	4600.16	5441.84	11855.7	9998.36	2997.4	2287.2	2600.08	2712.64	3053.52	2498.52	1663.24	1502.92	1544.96	1740.72	1506.52	718.88	160	15.6	190.4	184.4	9.6	0	0	144	319	256	81
