	-2500:-2401	-2400:-2301	-2300:-2201	-2200:-2101	-2100:-2001	-2000:-1901	-1900:-1801	-1800:-1701	-1700:-1601	-1600:-1501	-1500:-1401	-1400:-1301	-1300:-1201	-1200:-1101	-1100:-1001	-1000:-901	-900:-801	-800:-701	-700:-601	-600:-501	-500:-401	-400:-301	-300:-201	-200:-101	-100:-1	0:99	100:199	200:299	300:399	400:499	500:599	600:699	700:799	800:899	900:999	1000:1099	1100:1199	1200:1299	1300:1399	1400:1499	1500:1599	1600:1699	1700:1799	1800:1899	1900:1999	2000:2099	2100:2199	2200:2299	2300:2399	2400:2499
TSS_00003	79	100	21	0	0	0	0	0	0	0	250	390	150	38	100	72	0	0	0	0	0	0	53	100	47	0	17	100	83	0	0	0	0.6	90.4	145.4	109.6	54	0	46	292	354	181	100	83	100	48.2	92.8	95.8	7.2	0
TSS_00004	0	0	0	0	0	324	400	102	115.96	267.04	184.04	6.96	0	0	0	0	0	52	120	148	80	0	0	0	0	0	41	100	59	80	100	207	508.48	440.52	290.52	363.48	397.2	387.8	203.8	126.2	289.68	396.32	449.04	546.08	538.16	661.96	786.76	873.44	918.04	604.6
TSS_00006	128.8	243	267	157	94	204	315	280	100	35	191	353.68	332.32	241.6	175.4	85.72	1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.52	238.48	325.48	192.52	165	69	18.68	285.36	428.28	367.64	253.04	47	0	11.56	180.2	482.68	380.68
TSS_00011	95.24	5.76	0	0	0	50	100	51.12	84.88	98.88	15.12	0	0	0	50.68	230.32	249.32	112.76	243.92	286.92	156.08	70	0	0	0	1.12	118.88	198.88	146.12	115	135	147	225	338	234	100	52	106.16	186.84	218.6	296.4	299.24	210.52	170.24	112.48	193.52	185.56	101.44	140.2	190.8
TSS_00014	481.8	80.2	0	20	100	80	0	0	148	461.2	547.8	238.8	4.2	0	0	52	100	48	0	0	85	173	115	27	0	0	0	6	94	94	6	0	0	0	7.2	95.8	176.8	146.2	122.8	153.2	93.2	4.8	93.8	347.2	311	149.8	286.4	303	238.8	300
TSS_00016	104.44	199.44	125.56	100	70	0	0	0	0	54.88	237.12	245.12	68.48	167.4	194.96	217.04	606.44	615.56	193	74	100	26	0	0	17	100	83	0	23	200	177	62	256	338	182	100	74.2	192.8	221.28	200.72	373.52	372.48	193	34	0	63	100	55	158	309.2
TSS_00020	0	0.84	126.16	199.16	125.84	102.52	172.48	199.16	171.84	240.32	224.68	158	101	100	78	66.72	197.28	133.28	2.72	0	0	0	0	0	0	0	0	0	32	101.68	164.32	105.88	101.12	92.44	2.56	0	59.24	197.76	140.76	41.24	100	175	272	208	179	213	149	150	100	90
TSS_00022	142.16	96.16	6.84	30.2	184.8	169.8	35.2	100	123	114	192	265	165	21	0	0	0	0	0	1.2	84.8	98.8	21.2	100	94	0	0	0	0	0	0	0	0	0	0	0	34	100	103	342	363	82	100	111	104.56	205.44	195.44	68.56	100	91
TSS_00025	253.44	281	153	64	14	100	86	0	0	0	0	0.16	78.84	99.84	25.16	149	209	174	187	77	0	0	42	100	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	100	30.84	276.84	490.8	528.84	437.72	295.96	267.64	249.36	444
TSS_00028	100	82	0	0	0	0	0	0	0	59	101.4	126.6	98.6	14.4	0	0	0	0	4.4	168.6	195.6	31.4	0	0	0	63	100	109	100	97.2	196.8	130.8	85.2	200	118	145	402	462.6	640	880	814.8	503.6	358	313.2	249.8	596.6	913.4	661.4	652.6	775.4
TSS_00036	100	161	351	267	86	159	163	115	100	189	200	52.64	157.36	184.36	42.64	37	100	63	92	131	116.28	228.72	191.72	40.28	0	0	0	0	0	0	0	7.36	98.64	200.64	201.36	92	97	126	269	454	417	314.72	216.28	137.28	100.72	68	0	0	14.72	157.4
TSS_00038	16	100	84	0	3.84	93.16	120.64	200.36	255.52	106.48	20	40	179	160	21	0	0	34	100	118.2	192.8	194.8	107.2	76	100	149	100	91	100	37	0	38	100	62	0	13.44	98.56	138.48	221.52	311.08	190.8	163.12	271.12	182.2	113.68	176.68	191.32	115	113	200
TSS_00040	68	7.6	96.4	142.4	103.6	50	0	0	0	0	0	0	43	100	57	0	0	24	100	76	0	45	100	55	0	18	156	182	44	0	0	51	118	149	105	100	77	105	200	95	0	217.6	496.4	282.4	3.6	122.4	353.6	358.6	148.4	122
TSS_00041	58	0	243	417.88	454.12	283.8	106.76	318.76	368.12	279.56	128	0	128.08	426.92	443.92	173.08	102	230	306	170	20	66	100	34	0	0	0	140	200	60	0	63	100	37	0	0	45	171	160.88	126.12	94.12	2.88	0	64	188	214	312	222	183	344
TSS_00042	100	63	0	0	5.04	150.96	234.68	348.32	260.28	0.72	0	36	171	164	29	23	158	244	142	33	0	0	0	0	34	100	66	0	43.76	246.24	256.24	53.76	0	147	300	213	100	40	0	32.4	432.6	667.6	267.4	0	0	90	234	351.16	463.84	288.84
TSS_00044	0	0	0	45	141	185	159	120.48	311.52	438.52	188.48	11	0	0	0	84	166	216	171	203	444	397	119	0	0	0	0	0	0	19.32	181.68	386.72	553.76	823.8	741.24	270.16	248.28	763.36	816.72	425.64	416.32	543	342	177	397.4	1016.52	1215.68	926.48	896.48	686.68
TSS_00051	56	0	10.2	182.8	223.8	207.2	221.4	201.6	144.6	8.4	0	0	85	100	15	0	0	0	0.6	90.4	99.4	9.6	85	100	15	34	100	66	0	0	0	0	0	0	49	267	402	237.2	141.8	151	226	309.8	267.2	235	152.6	344.4	407.2	587.8	669.8	472.2
TSS_00053	87.12	140.12	114.08	149.8	98.8	10.96	97.24	98.24	2.76	0	0	0	0	0	73	111	127	94	100	106	100	89	0	0	0.64	84.36	115.36	215.64	253	166	131.24	185.76	199.76	48.24	0	0	131	400	354	365	515	310	100	45	100	95.84	434.16	484.16	125.84	104
TSS_00060	167	196	34.08	149.92	201.56	147.44	97.36	2.64	0	0	0	0	20	116	180	84	0	0	0	3	100	97	73	100	27	28	100	72	0	0	0	0	0	0	54	100	47.44	88.56	217.56	211.44	81	0	9	193.28	530.72	591.56	451.24	458.36	427.76	505.08
TSS_00061	0	0	0	0	0	0.48	87.52	99.52	12.48	0	0	0	0	0	0	0	0	87	100	13	80	100	27.2	149.92	289.68	150.08	3.12	0	0	0	0	0	0	24	100	84.16	95.84	139.84	104.16	124	100	37.12	144.36	395.8	531.08	661	763.8	693.72	723.12	760.56
TSS_00064	200	127	0	0	0	0	0	31	100	172	200	170	228	227	72	0	0	0	0	0	0	0	0	0	0	79	100	21	0	0	0	27	100	234	300	243	393	466	255	130	237	300	347	698	852	543	443	426	196	290
TSS_00067	300.88	279.08	239.92	196.8	45.2	265	280	105	190	230.16	189.84	99.84	21.28	84.88	98.88	15.12	101	205	242	195	57	0	0	0	0	1.76	88.24	98.24	11.76	0	0	0	0	0	0	21	149	179	118	329	335.24	161.76	97.76	36.24	121.16	252.84	178.84	20.16	51	101.76
TSS_00069	100	63	0	0	0	0	83.2	375.8	320	120	182.4	216.8	213.2	87.4	1.2	0	0	0	74	100	26	77	100	23	0	93	195	156	111.4	154	190.2	97	122.4	200	161	100	20	19.2	310.8	380.8	106	213.2	283.2	134.8	231	288	169	64	0	21
TSS_00070	21.12	99.88	78.88	0.12	112	200	88	105.28	240.72	368	459	308.72	100.28	18	28	100	72	32	169	168	31	0	0	0	0	0	0	0	0	0	0	0	6.72	99.28	93.28	0.72	2.88	99.12	97.12	45.88	180	155	159	299	261	101	96	200	281	246
TSS_00072	302.68	88.32	0	0	84	100	16	0	71	116.64	335.36	391.16	188.84	135.2	104.8	57	0	92.16	191.84	109.4	97.6	98.44	10.56	0	0	0	0	0	7.28	125.72	192.72	75.32	88.96	117.96	186.88	333.16	324.16	282.84	200	65	59.72	290	516.56	310	120.08	337.64	359.64	322.36	248.16	274.84
TSS_00073	61	0	0	0	0	65	100	88	100	47	22	185.56	267.44	114.44	10.56	0	0	0	32.96	217.04	267.04	82.96	3.36	91.64	96.64	8.36	0	0	0	0	0	0	0	0	0	0	11.2	177.8	188.8	22.2	0	81	100	102.4	294.6	316.6	247.4	378	258	22
TSS_00076	295	257	141	280	205	103	59	0	84	100	16	0	0	0	29	100	143	100	28	0	0	0	0	0	0	31	229	490	549	279	54	101	168	171	100	28	0	0	0	52	317	389	406	633	675	434	274	367	500	659
TSS_00077	0	0	8.16	95.84	116.84	104.16	75	196.92	477.08	303.08	91.92	100	31	5.44	94.56	94.56	5.44	0	0	0	0	0	0	17	100	83	0	9.52	96.48	99.32	99.68	91.16	102.84	200	140	120	161	80	92.2	196.8	324.8	303.2	83	106.36	468.44	613.84	331.56	144.8	123	135
TSS_00078	36	169.84	263.16	130.16	147.64	385.2	352.04	213.96	133.48	288.52	267.68	114.84	197.48	97.48	19.08	99.44	83.44	0.56	0	0	0	0	0	0.72	93.28	140.28	106.72	59	0	0	0	0	13.68	98.32	86.32	1.68	93.44	193.56	106.56	112.76	650.68	713.68	349.32	293	208.64	272.36	224.36	135.64	248	357
TSS_00083	115	100	64	25	100	120	224	255	148.2	198.8	141.8	101.2	86	130	300	170	0	42	100	89	100	69	0	0	0	21	142	279	190	100	68	0	0	0	0	0	9.6	165.4	278.4	134.6	16.8	184	374.4	320	298.8	196	22	65.6	241.4	343.4
TSS_00084	2.52	0	11.52	97.48	103.2	192.8	185.28	82.72	183	127	18.28	190.6	422.84	309.4	75.88	40	100	60	0	0	0	0	0	0	0	0	0	0	0	0	0	20	100	80	0	126	200	74	118	200	82	0	46	151	438	349	16	91	289	309
TSS_00086	100	81	31	228.16	364.84	171.84	69.16	139	135	61	0	0	0	0	83	100	77	100	40	42	100	58	91	100	9	0	0	0	42	100	58	9.52	188.48	190.48	89.52	100	22	0	48	100	52	81	104.76	182.24	195.24	97.76	100	103	170.56	233.44
TSS_00089	424.16	193.84	100	74	0	75.92	199.08	124.08	55.68	204.24	245.24	208.4	315.36	330.36	184.64	108	112	149	88	1.28	91.72	98.72	8.28	0	43	100	108	405	449	95.72	85.28	101.2	115.32	192.56	99.4	5.52	10	100	99	100	144	100	47	0	0	0	0	39	100	121
TSS_00097	209	92	0	0	0	0	0	90	100	10	0	0	0	0	128	200	72	0	0	0	0	0	0	0	0	0	0	323	400	77	0	0	79	100	21	0	0	0	0	0	47	177	185	123	68	0	0	0	56	100
TSS_00101	305	304	215	113	100.12	163.32	188.44	226.68	335.44	429.48	469.52	486.52	306.48	77	2.04	92.96	175.96	146.04	122	61	0	0	0	0	0	0	21	100.6	204.4	199.4	74.6	45	191	271	209	84	0	0	0	0	36	155	164	63	100	122.12	246.88	261.2	140.8	100.72
TSS_00103	198	326	271	185.6	229.4	172.4	222.6	318	179	82	111	284.8	425.2	512.2	463.8	203	11.4	97.6	152.6	183.4	236	119	0	0	0	0	0	56.4	199.6	143.6	13	98.4	87.4	1.6	0.6	90.4	99.4	9.6	31	124.6	265.4	175.4	54.6	100	49	39	100	117	200	144
TSS_00107	0	0	0	33	177	167	23	0	0	0	32	164	168	45.6	97.4	118.4	102.6	72	0	32	100	68	0	0	0	0	0	0	0	0	68	164.2	278.8	334.8	232.2	101	21	154	359	298	182.4	533.2	808	604.8	514	585.6	385.6	252.6	445.8	313.8
TSS_00111	0	0	0	42	200	235	137	155	263	168	0	0	0	0	0	68	256	232	44	0	0	0	0	0	0	0	0	0	0	22.52	194.48	240.48	169.52	237	136	19.48	191.96	380.08	308.04	100.44	0	0	69	100	31.88	139.12	199.12	119.88	151	145
TSS_00117	151.2	225.8	374.8	234.2	24	0	0	0	48	100	52	56	177	144	93	102	130	126.32	180.68	182.68	119.32	165	100	24	0	0	0	0	0	0	0	54	200	146	0	0	0	7	100	93	28	170	183.64	248.36	446.08	617.6	551.44	362.2	192.84	147.84
TSS_00120	39.76	0	58	100	42	69.08	193.92	171.92	187.08	160.44	104.56	103.12	198.88	360.44	395.56	473	406	262	114	3.36	91.64	96.64	8.36	0	0	0	0	0	94	200	109.12	90.88	182.16	347.84	395.72	221.72	282.56	239.56	36.44	89.16	493.88	642.52	552.4	368.32	53.72	3.12	158.88	373.88	341.12	136
TSS_00122	331	321.2	341.2	250.4	105.2	226.6	379.4	271.4	220.6	133	0	42	100	134	119.2	206.8	205.8	117.2	226	266.2	245.8	141.8	195.2	192	8	0	0	0	70	100	33.2	174.8	196.8	25.2	79	109.6	207.4	290.4	205.2	318.4	402.4	181.6	140	264	255	148	109	124.8	199.2	252.6
TSS_00125	293	163	227.32	562.68	572.68	284.32	100.72	129.28	100	206	427.28	425.28	482.44	375.44	160.56	473	591	344	238	109	100	74	0	69	100.28	113.72	165.72	217.28	134	0	0.76	94.24	173.24	105.76	26	56	200	317	778.32	825.68	465.68	551.2	723.52	787.72	432.48	225.6	438.8	522.04	556.12	572.6
TSS_00126	178.36	111.48	136.56	288.4	250.56	196.52	234	115	35	100	144.16	379.84	320.84	76.16	100	44	0	0	32	245	268	55	0	0	0	0	0	0	0	0.04	118.96	291.96	281.04	187	200	121.28	82.72	151.72	372.28	500	245	48.76	116.96	292.56	316	356.68	267.04	118	100.88	189.24
TSS_00133	244	106	0	0	0	0	0	0	0	31	100	69	0	79	100	182	300	148	181	291	219	200	100	0	0	0	0	82	100	18	63	100	37	0	20	327	473	173	7	0	137	382	378	222	293	383	192	13	95	300
TSS_00144	51	0	0	69	100	73	175	248	235.08	294.92	189.92	15.08	0	0.96	88.04	100.48	102.44	187.64	109.52	10.92	0	0	0	0	0	0	0	0	0	0	1.44	88.56	112.56	271.84	609.6	574.6	385.04	261.36	91.36	3.64	77.8	392.2	322.2	33.8	174	293.96	417.4	448.68	328.6	394.16
TSS_00154	106.04	218.28	215.84	228.16	268.44	275.56	215	152	200	80	0	121.92	296.08	258.08	206	216.92	115.2	102.8	82.72	0.28	66.4	198.6	133.6	1.4	0	0	0	37	100	63	0	0	0	92.32	354.68	407.68	145.32	0	57	207	343	313	263	180.72	138.2	216.36	397.2	797.08	1007.52	1002.76
TSS_00157	67	95	176	172	317	236.2	102.8	125.8	162.2	171	42	0	111.6	298.4	216.4	163.6	235	181	137	57	0	0	0	0	175	200	25	71	100	88	100	41	0	0	0	118	282	206	118	76	66	100	34	90	277	310	123	0	77	100
TSS_00168	288.24	153.24	11.76	73	165	285	235	42	0	0	0	62.52	190.48	207.48	209.52	130	0	0	0	11	143	189	57	0	0	71	100	29	19	100	150	106.6	199.4	193.4	31.6	9.24	98.64	309.88	401.36	371.88	488.84	538.16	312.04	204.96	199.12	65.88	115	321.16	692.84	759.84
TSS_00169	100	55	152	247	248	153	0	0	0	0.76	94.24	99.24	5.76	0	62	100	38	0	0	0	0	0	0	0	0	0	32	100	68	89	154	172	146	39	83	254	225.36	199.64	191.64	46.36	24	124.32	304.68	284.04	218.96	191.64	72.12	313.28	527.2	434.72
TSS_00170	46	0	67	100	152	386	495	314	86	74	100	26	93	200	107	0	50	100	50	0	70	100	30	39	100	61	0	0	96	258	225	258	279	93.4	181.6	273.6	293.4	421	451	472.2	560.8	617	548	309.2	158.8	193.6	204.8	704.6	735.6	252.4
TSS_00182	0	0	0	0	0.68	92.32	99.32	8.44	94.24	99.24	59.76	157	165	143	81	0	136	200	132	246	232	54	0	0	0	0	135	262	165	38	0	0	28.2	339.64	581.96	360.52	276.68	578.76	711.24	477.08	316.92	284	185	206	200	54	0	0	66	200
TSS_00187	0	0	0	0	0	0	0	0	68	200	208	200	124	42	200	160.16	87.84	97.84	102.16	224	210	76	0	0	0	6.48	168.24	278.8	131.76	14.72	45	100	55	0	0	15	128	185.72	223.12	443.44	470.88	398.84	378	159.88	112.12	197.12	105.88	191	282	251
TSS_00194	100	169.04	188.96	125.96	11.04	0	0	16	133	346	467	259.8	186.2	247.2	213.8	233	200	98	0	0	0	0	0	0	0	58.08	289.92	485.92	355.08	256	155	0	10	223.88	409.52	369.72	280.48	210.4	203.84	402.16	396.16	93.84	0	112	200	132	100	84	176	172
TSS_00217	120	200	101	0	67	100	115	107.68	132.32	192.32	88.88	167.8	196.8	32.2	65	100	35	126.04	294.96	214.96	105.04	59	0	0	0	0	22	112.16	175.84	119.84	258.16	268	87	100	147	100	10	28	201	449.8	420.2	331.2	327.8	199.32	236.56	557.68	803.56	701.48	763.4	748.52
TSS_00218	275	187	25	29	169	234	131	119	179.12	211.88	194.88	112.2	121.92	159.92	179.08	134	102.04	197.96	158.96	102.04	64	0	42	107.68	157.32	92.32	87.52	191.16	113.16	69.84	148	139	52	0	75	154	125	46	0	0	10	166	261	334.96	314.04	99.04	14.96	209	439	302.84
TSS_00229	15	0	46	100	54	29.52	197.48	189.48	165.52	295.72	256.28	185.28	80.72	0	0	38	186	236	114	26	0	0	0	0	0	0	41	115.36	158.64	115.64	100.36	106	100	86.04	260.96	330.96	139.04	46	0	0	0	0	0	5.12	93.88	143.88	106.12	51	89	101.92
TSS_00231	385.8	689.2	535.92	380.08	557.56	876.56	929.56	701.2	830.16	752.96	316.44	238.56	354.56	261.44	124	100	55	0	77	164	245	236	78	0	0	0	43	100	57	0	0	0	8.32	95.68	145.68	129.32	202	258	182	117	62	132	501	598.08	942.44	1214.52	833.44	455.4	144.12	100
TSS_00233	0	33	100	70	100	97	0	0	0	0	1	100	99	0	17	100	115	100	68	0	54	100	46	0	0	0	0	0	0	0	0	47	140	225.4	387.6	327.6	107.4	130	215.48	342.52	474.52	460.2	633.28	467.28	84.72	111.12	382.44	653.36	739.24	786.36
TSS_00246	32.72	23	114	177	86	13	100	87	0	0	0	19.12	229.88	304.12	260.96	262.68	109.16	14.08	0	0	0	0	36	100	64	0	0	0	4.32	284.68	406.68	215.32	156	100	33	71	200	163.28	334.72	430.32	406.68	384.32	364.96	467.84	760	822.84	339.4	154.64	166.24	164.16
TSS_00249	47.08	99.2	88.24	145.76	360	352	341.96	355.04	224.24	318.76	268.76	29.24	0	166	200	34	249	361	224	139	101	100	26	0	0	0	0	0	0	3.36	182.64	196.64	127.36	200	92.52	96.48	271.2	300.8	246.8	315.16	287.76	217.32	286.72	170.24	20.96	99.04	98.32	209.48	608.92	491.48
TSS_00251	0	0	115.16	361.84	384.84	138.16	57	100	86.96	230.04	399.04	303.08	356.76	357	225.24	309.88	175	0	48	200	152	76.16	303.04	332.64	196.96	106.2	100	85	0	0	0	0	0	0	0	68	200	140.64	183.36	191.36	56.64	149	305	275	271	332	232	253	252	91
TSS_00258	0	0	84	123	116	77	0	180	288	120	12	81.92	198.08	243.08	201.92	75	0	26	189.84	270.16	110.16	122.84	204.2	177.8	95.8	3.2	0	0	0	0	0	44	100	56	59	100	56.12	186.88	184.88	13.12	0	0	51	100	115	127	376	373	83	100
TSS_00259	0	0	0	22	100	78	0	0	29	143	221.8	255.2	167.68	101.32	81.52	0.48	0	2.64	97.36	97.36	2.64	0	0	0	0	0	0	0	0	0	0	0	0	54	100	46	0	0	83	354	371	146	137	100	116.48	226.52	195.16	170.84	224.36	303.44
TSS_00261	95.2	5.2	177.6	195.6	233.4	422	290	240	489.6	690.4	501.4	322.6	208	68	124	236.2	256.8	141.8	119.2	79	0	0	0	1.2	84.8	98.8	15.2	0	0	0	0	43	167	157	33	0	0	0	83	200	117	53	277	351.2	219.8	99.8	206.2	334	215	230.2
TSS_00268	41.28	200	275	200	86	0	0	0	0	84	200	116	0	0	50	101.44	148.28	452.84	401.72	55.72	100	90	0	57	202.16	230.84	97.84	14.32	87.84	97.84	12.16	36	100	64	0	0	0	4.32	94.68	95.68	5.32	63	172	237	128	0	0	79	141	121
TSS_00269	315.88	48.12	57	157	150.92	499.56	791.6	343.44	0.48	0	0	117	209.68	240.32	190.32	42.68	0	0	0	0	0	0	0	0	0	0	0	80	130	120	70	0	0	24	100	76	0	0	60	100	54.08	98.92	187.52	279.48	198.4	103.6	127	195	173	23
TSS_00270	122	104.6	207.4	275.28	181.72	97.12	55.88	100	55	0	0	81	100	19	0	0	75	125	125	75	0	0	0	0	0	0	0	0	0	0	0	50.48	192.52	242.52	207.48	107	0	0	1.28	380.84	792.6	467.16	154.12	152	52	58.32	325.68	400.68	293.32	327
TSS_00278	0	0	0	0	0	0	0	48	155	152	48.64	179.36	196.36	44.64	133	194	225.6	372.4	241.4	9.6	0	0	0	0	0	0	0	0	11.44	98.56	88.56	10.28	180.16	198.96	115.04	305.2	368.8	187	36	133	258	167	95	161	340	364	279.52	366.6	417.36	308.4
TSS_00285	505.4	435.2	290.2	84.8	153.4	283.6	324.6	162.4	55	100	109.2	252.8	310.8	147.2	47	48	100	52	0	0	0	0	0	0	0	46	100	63.6	106.6	320.6	437.2	431.6	430.8	695.6	772.4	453.8	618.4	904.6	942.2	684.2	192.4	0	0	0	51	119	149	230	321	276
TSS_00292	0	0	0	0	0	0	0	0	0	10.08	111.92	202.24	209.76	187.68	78.32	0	0	0	0	0	0	0	0	0	0	0	0	0	107.6	411.4	392.4	114.6	100	74	0	0	66	100	34	18	105.6	175.4	181.4	206.6	147.32	277.68	465.68	338.32	286	348
TSS_00293	22	122.6	294.4	277.92	203.08	99.48	81.52	100	21	0	0	63	100	37	0	11.52	134.16	286.8	165.84	1.68	0	0	0	0	0	59.2	374.8	340.8	25.2	55	100	45	0	10.08	156.92	199.28	192.72	220.64	272.36	279.36	174.64	107.92	124.08	312.72	322.2	289.08	369.08	280.92	136	100
TSS_00294	0	0	0	67	100	42.36	96.64	90.64	3.36	0	0	83.8	295.2	216.2	4.8	0	0	12.48	99.52	87.52	0.48	0	0	0	0	18	100	82	0	0	6.76	94.24	141.24	105.76	52	35	200	165	0	0	61	220.64	330.36	215.36	108.64	64	73	336	346	392
TSS_00296	398	379.84	183	97.84	12.16	73	169	127	46.12	359.88	394.88	140.12	95.04	92.96	94.96	7.04	0	0	2.88	89.12	97.12	10.88	0	0	0	24	200	176	0	3.24	89.76	96.76	10.24	0	0	0	0	0	0	0	0	0	0	0	0	1.08	85.92	102.16	103.84	96.76
TSS_00297	98	200	169	200	133	0	0	0	0	0	78	110	186	194.2	128.8	95.8	136.2	200	123	100	48	0	0	0	0	0	0	0	61	250	349.08	566.92	489.92	170.08	298.96	617.04	533.04	456.96	598	339	70	0	0	0	0	52	262	333.16	364.84	321.56
TSS_00300	21.16	0	0	0	0	0	0	0	0	0	0	114	300	226	100	85	100	75	0	152	200	48	0	0	0	0	0	0	0	0	0	0.32	80.68	99.68	73.32	144	146	56	0	0	61	145	139	80.32	180.68	176.2	113.8	98.48	5.52	0
TSS_00304	100	52.88	235.12	273.12	123.36	193.52	238.52	276.6	296.88	129.88	15.08	96.04	91.04	3.96	8.96	96.04	91.04	3.96	79	100	21	148	200	52	0	83	100	39	100	201.2	331.8	276.8	68.2	0	33	182	167	209	357.92	471.08	484.92	490.08	566.68	504.32	452.48	429.52	295	214	236	207.04
TSS_00305	0	59.68	372.32	340.32	69.68	203.84	328.16	296.16	129.84	0	0	0	0	0	75.72	293.28	224.28	6.72	55	100	72	100	73	0	0	2.88	94.12	97.12	23.4	267.48	282.48	76.52	200	203	217.36	384.64	341.64	268.36	143.4	91.6	100.16	100.84	97.44	7.56	0	162.68	498.32	365.32	152.68	303
TSS_00308	154	65	0	0	0	161	300	139	0	68	220	232	80	0	27	103.96	164.04	96.04	8.96	23	183	193.68	209.32	183.32	61.68	145	146	107	100	54.12	178.88	193.88	21.12	0	0	0	0	0	33	108.64	211.36	367.36	355.64	124	0	0	0	121.32	291.68	178.68
TSS_00309	0	35.52	199.48	166.4	99.6	98.08	0.92	0	18.24	175.76	181.76	35.76	198.48	190.4	100.6	98.08	0.92	93	176	107	78	179	146	21	0	0	0	0	0	0	0	44	186	156	14	0	0	56	182	144	18	0	0	0	22.08	99.92	77.92	0.08	74	100
TSS_00311	140	200	149	100	115	100	25	0	179	300	121	0	0	0	0	0	0	0	67	176	133	24	0	0	0	0	0	0	0	0	27	100	73	0	0	0	0	0	0	84	200	166	100	50	0	0	84.12	198.88	115.88	1.12
TSS_00312	23	0	0	0	0	0	0	42	100	109	100	120	100	44	100.36	191.64	413.64	399.12	224.24	320.24	261.76	74	0	0	0	0	0	0	0	0	0	0	0	0	0	84	100	16	0	0	67	305.4	365.6	267.6	291.56	314.84	221.84	242.04	397.8	510.96
TSS_00315	526.96	303.88	177.36	109.6	219.12	551.56	668.64	625.08	359.36	232.92	350.72	175.72	8.28	0	62	100	38	0	80	100	20	0	0	0	0	28	100	128	327.4	638.6	452.6	205.4	120	0	10.88	113.12	367.48	486.52	249.64	100.36	129	231.72	342.28	593.28	797.72	730.2	1041.8	1533.8	1587.2	1275.44
TSS_00329	45	145	214	155.24	159.48	240.04	219.52	59.72	0	1.76	97.24	99.84	98.16	98.4	4.6	0	0	25.52	194.48	228.48	105.52	46	0	0	0	0	0	0	0	0	0	0	0	66	106	234	194	0.96	89.16	265.92	283.84	361.32	417.8	221.8	284.2	293	270	301	155	121.76
TSS_00330	0	19	100	81	42	100	58	0	0	8.28	232.72	331.72	215.28	160	52.36	241.64	299.64	100.36	100	81	146	177	54	0	0	0	0	0	12	100	92.32	99.6	277.76	200.4	125.92	249.28	290.72	150.72	60.28	100	96	100	45	0	0	122	203.6	168.4	215.32	339.44
TSS_00331	0	0	0	0	0.48	87.52	99.52	12.48	0	0	0	0	0	188	300.96	204.84	191.24	107.16	7.8	0	0	0	87	100	13	0	68	200	132	0	0	0	0	9.12	96.88	90.88	3.12	123.04	350.24	378.32	351.12	398.64	305.2	303.72	312.8	292.64	506.64	737.4	857.6	641.88
TSS_00332	157	31	100	69	0	0	9	100	91	0	0	0	0	105	200	95	0	0	0	37	281	263	19	0	0	0	0	0	0	0	0	0	48	125	152	75	0	0	0	0	0	10.8	196.2	189.2	3.8	0	1.68	86.32	120.8	248.2
TSS_00335	355.16	453.6	338.84	223.28	249.6	359.4	313.4	202.16	511.44	492.44	168.56	292	320	239	452	406	214	220	184	150.92	236.08	292.08	113.92	31	100	69	15.12	128.4	349.36	301.6	135.52	70	81	100	19	235	448	465	377.76	444.12	629.84	529.16	423.12	333.76	283.76	224.96	238.16	365.44	535.28	416.24
TSS_00340	200	132	100	77	0	50	200	150	0	0	38	176	162	24	0	0	0	0	0	0	0	0	1.44	93.56	98.56	6.44	0	0	12	100	88	0	0	0	0	0	0	0	0	0	0	0	68	100	32	0	0	52	100	107
TSS_00344	91.64	200.64	208.36	97.44	85.56	98.56	83.24	196.2	177.2	114.8	154	89	8	100	92.48	82.52	99.52	17.48	0	0	0	0	0	0	0	0	0	3.36	91.64	112.64	108.36	84	0	62	100	38	0	4.32	94.68	95.68	48.44	220.88	256.88	79.12	0	0	1.92	168.08	198.08	31.92
TSS_00347	159.64	350	373	223	100	27	0	50.04	302.48	362.68	406.72	563.84	290.8	23.44	0	0	31	100	69	0	0	0	0	0	0	0	0	0	90	200	110	0	0	73	200	360	373.92	596.08	986.92	831.08	511.16	487.88	527.68	509.24	669.32	761.72	576	399	284.92	465.48
TSS_00348	39	100	191	200	70	0	0	0	77	100	36	143	385	389	211	195	261	222	183	151	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	204	384	675	405	245	500	376	229	647	660	581	524	334	473
TSS_00349	643.4	348.2	412	767.6	691.2	408.8	197.4	315.4	354.4	268.6	300	138	16.8	193.2	249.2	106.8	90.2	281.8	270.8	206.2	273	112	0	0	42	106.4	154.6	93.6	44.4	100	59	0	65	125	327	445	269	180.2	234.8	149.8	4.2	0	50	100	91	201.6	466	492.8	356	205.6
TSS_00357	68	0	0	0	0	0	0	0	4.8	159.2	195.2	111.8	194	129	6	0	0	35	100	70.76	221.24	385.24	230.76	165	148	44	0	0	0	0	0	0	133	319.64	444.36	307.36	216.64	334	206	39	99	173	101	104	100	23	87	200	179	187
