	-2500:-2401	-2400:-2301	-2300:-2201	-2200:-2101	-2100:-2001	-2000:-1901	-1900:-1801	-1800:-1701	-1700:-1601	-1600:-1501	-1500:-1401	-1400:-1301	-1300:-1201	-1200:-1101	-1100:-1001	-1000:-901	-900:-801	-800:-701	-700:-601	-600:-501	-500:-401	-400:-301	-300:-201	-200:-101	-100:-1	0:99	100:199	200:299	300:399	400:499	500:599	600:699	700:799	800:899	900:999	1000:1099	1100:1199	1200:1299	1300:1399	1400:1499	1500:1599	1600:1699	1700:1799	1800:1899	1900:1999	2000:2099	2100:2199	2200:2299	2300:2399	2400:2499
TSS_00078	1257.96	866.76	393.56	123.88	277.28	337.72	281.52	227.84	420.64	798.64	741.36	527.76	695.44	898	1239.12	3021.96	5758.04	6527.92	6762.4	5825.92	2634.96	661.44	260.04	361.88	2024.96	11034.4	23615.5	26524.8	19699.8	14520.2	16219.4	18551	17860	18437.3	18544.7	14923.4	11699.5	9458.72	7375.6	6036.48	4434.2	3439.96	2810.28	2217.6	1943.24	1603.36	1168.08	640.64	293.08	293.68
TSS_00083	32	140	440	365.2	226.8	302.4	370.4	433.6	307.8	446.8	589	1236.8	2375.2	3606	5359.6	6754	9331	12387.6	16725.4	22827.6	26354.4	21170.6	10329.8	7163.8	8327.4	9471.2	17607.2	24672.4	26346.4	26851	23269	16448.4	10656.6	6990.8	4013.4	2175.4	1643	1232.4	616.8	407.8	285.8	216.2	188	316.8	958.2	783.2	78.8	71	106	303
TSS_00084	204.68	152	0	0	161.52	446.48	367.48	211.52	197	142	271.04	1107.96	2315.8	3702.56	6486.6	11390.1	16341.5	19616.9	20459.8	20615.8	13629.6	4330.52	2036.76	748.28	781.16	3165.24	13061.6	24250	24593.6	20361.4	17440	17448.8	21932.1	26382.7	26571.3	24075.5	21512.5	20611.6	22783.9	22895.4	18129.6	16692.1	16597.1	12578.8	8496.64	6548.4	6738.56	6857.52	6046.8	3789.48
TSS_00086	192.32	157.32	7.68	105	200	156	100	114.4	281.6	224.6	18.4	0	10.2	185.8	369.8	267.2	241.08	577.96	1569.12	3555.68	7145.68	10304.7	8836.48	6580.96	9637.72	14390.3	11760.3	8770.24	9377.92	7699.12	8623.84	13170.8	13959.9	12305	11231.7	9553.36	9738.08	11563.3	11983.5	11056.3	8579.64	5218.48	4229.52	3707.2	2720.24	1529.52	637.32	432	435	292.72
TSS_00089	186.04	158.96	179	187	219.6	397.4	481.4	268.76	425	1703.92	3074.24	3429.04	3990.24	4262.8	5581.52	7410.8	8271.92	7566.16	9508.44	15446.2	16032.6	9993.72	4308.92	1913.4	1096.36	1434.92	2601.76	2836.2	2194.72	1576.72	639.68	269.48	437.52	519.72	301.08	36.88	117.92	199.92	163.88	361.2	463.08	425.92	403.96	550.04	661.44	803.76	1331.88	1570.72	1640.84	1373.84
TSS_00097	1584.8	1897.8	2643.2	2502	1546	3550.2	8045.6	9052.8	7984.6	7539.8	6997.8	8366.2	12039.8	12746.4	9909.4	8296.6	9860.8	13824.4	13650.4	11124.2	10604.6	7671.4	3087.6	1557.4	1879.4	1428.6	1640.2	6301.8	14118	16281.8	10651.8	5583	3686.8	2298.2	1449.4	752	186.6	121	158.6	280.4	359.4	198.6	70	100	148.6	227.4	349.4	310.6	238.4	266.8
TSS_00101	0	0	74	100	160.4	295.6	240.04	192.96	125.56	231.44	452	421	452.32	953.04	1683.32	2267.24	4711.64	8622.44	11454.7	13767	13095.7	11095.7	12452.2	11245.8	10416.1	18801.3	25536.2	25251.9	20255.3	12692.4	9053.92	8132.32	5857.8	3670.8	2578.8	1296.08	813.92	463	240	375	337	225	109	42	157.08	247.92	242.92	174.08	101.92	128.08
TSS_00103	341.8	247.4	138	0	0	0	0	0	0	64	187	302	246	250	373	354.6	863.2	1807.4	3244.8	5502.4	7099.2	10133.2	10344	5580	6935.4	17967.6	25390.4	26086.4	23590.6	16549.2	12860	18136.4	22460.2	18868.6	15051.8	13803.6	14032	14554.6	12935.6	8206.6	4836.6	4813.2	4576.6	3261.2	1838.4	842.8	470.8	877	1090	859.2
TSS_00107	0	0	0	0	0	0	0	94	100	6	105.4	461.6	487.6	205.4	160	141	195.6	735.6	1966.2	3167.8	4278.2	3903.8	2651.4	2403.6	5578.6	12270.2	14501.2	17902.6	23246.4	24373.8	26040.8	27554.6	27510.8	28742.8	26067	17423.8	15366.6	19170	21003.4	21749.6	22370.4	20320.4	16368.2	14934	12424.4	10146.2	11562.6	13180.2	10976.6	8095.2
TSS_00111	100	122	100	44	0.8	86.2	99.2	13.8	0	94	270	507	558	479.56	1662.92	3812	4647.68	7611.48	13243.9	15278.8	16601.2	16098.2	11368.2	5765.48	3000.52	6211.84	6864.44	6185.96	10481.2	13843.8	13071.8	12573.4	11850.7	8527.08	5935.6	4355.36	3200.08	2180.48	1015.72	275.8	107.76	99.76	20.24	0	0	0.8	86.2	131.2	165.8	168.96
TSS_00117	213.44	255.8	277.8	287.72	207.24	24	18.64	228.48	539.24	428.52	142.12	43	0	0	31.08	441.92	665.4	1206.24	1670.88	1636.04	3433.96	6511.12	10282.1	11661.9	8047.16	7045.28	10274.8	12571.6	14086	12681	9685.64	13163.8	16951.2	13062.9	9484	12529.8	14273.3	8971.08	4099.96	3352.44	4188.32	4998.92	5121.36	3991.16	2472.12	1512	643.6	254.76	289.04	107.96
TSS_00120	332.08	436.84	338.44	863.24	2834.56	4260.48	4161.2	5205.76	5834.8	5260.88	6569.8	6780.76	4558.68	5607.4	10098.5	12931.5	14185.1	16844.9	19372.3	23088.3	24057	18318.8	11703.7	6592.52	11473.2	30553.6	39354.8	27678.5	13635.7	15084.3	23316.6	22910.8	18256	12787.6	9027.52	6600.92	4615.68	2948.8	1961.84	2253.72	2597.44	1866.48	1468.96	1204.68	448.04	257.08	556.16	694.84	502.88	397.56
TSS_00122	100	81	100	80	195	180	63	180	325.6	318.4	116.4	1.6	42	187	158	37	380.6	772.4	712.4	1040	1759.8	2933.2	4479.2	3841	4472.2	7466.2	5865.8	5037.6	11848.2	19405.8	19884.2	20331.2	19380	13200.6	8617	8882.2	11934.2	13695.4	14341.8	12539.4	11098.4	9971.6	9077.2	6479	3335.4	2841.8	2108.2	1730.2	2787.8	4354.6
TSS_00125	402.76	573.8	516.92	459.92	447.24	272.08	404.04	602.8	392.8	199.2	209.32	356.6	658.76	909.76	1103.16	1713.6	3258.36	5788.8	11122.4	16051.5	14991.4	9572.12	4332.48	8148.64	26014.3	42411.2	47136.2	47951.4	46003.4	49388.2	58306.5	60200.4	50296.1	38083.1	28561.2	22444.8	23994.9	22723.8	20944.2	22545.6	20795.7	16603.5	13096.4	9989.76	5610.2	3394.4	4169.8	3996.08	3488.76	4808.64
TSS_00126	41	163	368.84	630.16	560.16	241.84	226.48	452.52	580	1081.24	1812.52	3774.4	6235	9314.28	11039.4	11155.8	16654.5	27685.7	31609	28799.3	24343	21916.5	21525.1	11695.4	4382.92	11000	27831.4	41530	40663.1	31066.5	22537.4	20270.9	18986	14367.3	12225.4	10959.8	6289.56	3249.4	2906.6	2857.2	1836.44	1131.64	1415.8	1514.12	1528.32	1436	802.04	179.76	295.92	405.2
TSS_00133	39	0	142	342	355	180	103	109	100	201	240	268	218	100	180	200	62	102	325	773	1673	2865	4160	3105	3825	12913	19158	17740	19247	25992	25865	19247	17289	13480	8654	9673	11475	10915	8453	5535	3568	2339	2228	1804	886	484	457	466	237	161
TSS_00144	0	41	100	59	73	100	27	3.36	90.64	96.64	38.36	100	110	100	61	77.48	424.52	602.36	1958.84	2839.96	2634.16	4229.76	4425.4	2489.6	5140.04	24269.6	37234.4	34351.6	29027.4	19628.8	16035.5	16168.6	16624.6	17495.2	19443.9	22294.6	17406.9	9575.6	4728.72	2726.04	4090.96	4537.88	3762.08	3216.44	3095.72	2422.16	1289.76	1182.36	1010.04	548.04
TSS_00154	3134.6	3885.6	3691.76	3938.16	5565.8	7889.76	11463.9	12160.2	11203.2	9690.36	4711.4	2105.92	2270.76	2165.08	2197.2	3629.12	5839.64	8516.16	12508.6	15737.3	15979.3	19809.6	20076.7	9353.6	3256.08	10105.4	15652.5	10102.8	8363.84	16219.5	20121.6	21348.4	21461.2	17650	15088.2	11319.3	6948.04	5133	4259.56	2706.92	1676.8	1172.04	665.12	435.64	180.28	81	130.24	336.76	453.76	313.08
TSS_00157	0	95	200	105	0	84.4	286	485.2	374	189.2	254.4	347	335.6	228.6	531.4	998.2	1627.6	2028.8	3053.6	5398.4	5236.2	2141.2	318	410.2	1851.8	3829.2	3483.8	3985.8	3722.8	2263.6	6365.2	8225.8	6623	8298.2	8859.6	9953.2	10212	7186.6	5126.4	4418.6	5091.8	6156	5992.6	4774.4	3938.8	4053.4	3953.4	3222.8	2522.6	2415.6
TSS_00168	0	136	300	164	0	96	208.36	200.64	164.64	193.36	227	110	3.08	89.92	174.92	210.08	124.64	105.64	418.08	673.56	1934.68	4168.56	4600.2	5250.56	10070.7	16338.4	17164.8	12597.7	10059.6	12875.6	13389.4	7894.16	4547.48	3492.48	2800.08	2644.88	1923.68	2167.84	2062.08	1035.12	760	1396.84	1172.92	369.28	264.88	282.72	128.84	51.72	161	155
TSS_00169	981.2	1132.8	1160.04	2965.96	5794.6	6777.32	6822.96	8016.72	8712.64	8180.72	7751.08	8828.68	9709.24	10404	12747.4	13459.7	10080	7497.04	9876.68	9617.72	9484.72	14755.6	11568.2	3116.52	3655.08	16522.8	28069.1	29188.4	28055	27610.8	20897.6	14298.8	15921.3	16470.4	13655.8	9200.92	4917.96	3250.96	2659.36	1301.84	613.52	495.08	477.48	331.48	95.52	73	300	316	123	111
TSS_00170	106	3.4	177.4	368.8	283.6	127.8	39	59	151	306	351.6	586.4	1222.6	2240.8	3978.6	6247.6	8324.6	9067.2	10063.6	11012.2	8982.2	8295.4	11259.6	13364.8	20070.6	29574	33671.2	34001.4	29229	23413.2	21400.6	21441.4	18847.4	12298.2	9253	8165.8	6054.2	4839.2	3499.2	3012.8	2397.6	1374	1098.4	875.6	347	461.6	1126.4	1416.2	1180	981.6
TSS_00182	30	100	70.4	125.52	297.68	230.48	101.92	44	43	140.68	390.32	359.32	66.68	123	675.16	1404.68	1745.04	3512.6	6478.96	7662.72	8934.64	11312.3	11232.8	7964.96	8816.88	11905.8	13151.1	16269.4	16783.6	12897.2	7780.44	8473.64	17499.8	27488.1	27873.8	21076.6	15552.4	14080.3	12582.1	10623.2	12152.8	12352.4	11543.8	11116.8	9260.6	5250.16	4352.24	8082.8	8702.56	5624.64
TSS_00187	0	0	54.88	189.12	145.12	10.88	134	200	66	0	0	0	0	0	0	100.36	314.88	567.96	662.8	664.84	1196.92	1397.84	1051.08	1397.16	5772.04	18057.3	27845.2	32817.4	32207.4	28766.5	25231.4	17783.2	11270.1	7948.8	6582.64	4282.48	3034.88	2060.4	897.2	553.72	867.48	792.64	451.96	242.32	114.08	137	134	224	313	211.04
TSS_00194	0	1.04	114.96	198.96	85.04	0.24	79.76	99.76	20.24	95	442.32	914.8	1184.6	1097.88	1573.52	4085.28	7079.76	8204.92	6449.72	5876.84	9010.08	11878	10166.7	6708.48	6783.04	7415.12	6107.92	4290.12	2453.24	920.96	396.64	369.48	457	529.44	528.12	372.68	351.32	341	116	67	101.6	128.4	98.4	14.6	100	90	0	0	0	0
TSS_00217	247	228	140	267	213	53.48	312.88	579.16	332.84	378.84	918.68	1078.92	758.8	698.48	1666.4	2646.64	3949.28	7065.4	10493.8	14991	15741.7	7750.36	1227.32	582.4	3021.84	8700.92	14420.3	22513.2	26481.7	22759.6	19247	12020.6	7134.96	13207.6	17941.3	17678.4	17891.7	17607.6	19426.2	17267.8	11069.4	8330.92	6236.48	3536.76	2617.08	2593.2	2000.08	1667.92	1346.52	1159.52
TSS_00218	0	0	4.16	129.84	256.84	170.16	39	6.72	101.76	187.72	222.32	371.72	450.76	300.16	312.36	445.56	1124.28	3240.28	5486.76	7916.56	10066.8	14557.3	14285.1	6503.64	5719.68	12625.4	14416.8	15339	24335.9	30972.5	29999.2	23766.7	15106.1	8714.04	5884.36	3927.48	2486.76	2579.2	2345.76	1122	326.96	642.56	718.16	230.44	309.2	399	397	518	361	234
TSS_00229	0	1.28	91.72	98.72	8.28	154	249	163	151	83	0	0	48	100	52	8.32	188.6	809.76	1305.16	2279.24	4114.24	6419.6	5221	2039.36	4032.92	13612.1	22725.7	29246.8	34668.7	31491.6	23077.7	17678.3	14496.3	13649	15283.2	15466.9	13361.4	9802.72	6093.8	2460.36	1194.32	1614.2	1560.76	1635.56	1603.04	1114.52	853.88	571.68	211.32	200
TSS_00231	120.8	178.44	282.32	291.88	449.2	411.76	568.08	1024.44	1206.88	1853.68	2601.56	3454.28	4896.24	5473.4	5890.64	6606.84	7010.4	10499.6	14209.8	9438	4831.56	6392.8	7476.68	6485.32	5416.4	5580.72	9150.04	14941.2	18823.1	18524.4	13796.1	12283.6	10743	6944.12	6159.68	5175.32	4041.16	3742.64	2528.04	1092.08	453.52	648.8	551.48	249.52	379	215	27.4	94.6	177.6	107.32
TSS_00233	0	74	129	126.16	150.84	120.84	120.16	167	200	112	0	0	0.2	80.8	99.8	19.2	139.12	510.12	850.24	1478.28	2651.76	5666.04	9888.76	9611.96	7142.56	17512.6	26291.6	15465.3	9599	12709.5	10655.5	9531.24	10567.7	9888.92	6744.88	3564.08	2108.12	783.92	228.76	416	448	325	234	178.72	319.28	258.28	70.72	130.28	269.72	269.96
TSS_00246	0	0	64	116	162	184	74	0	9	204	291	168	452	872.56	1306.28	2034.08	2903.56	3594.36	5853.48	7423.96	8748.4	8501.76	5005.44	3542	6826.6	14933.1	25928.6	37317.2	40406.6	31778	22765.6	16893	10187.3	5193.24	3265.88	2519.28	1775.64	1102.88	1005.16	979.6	517.32	243	117.12	200	135	0	34	100	66	0
TSS_00249	96.16	128.16	103.84	175.56	383.44	301.32	113.68	94.12	37.88	100	65	41	100	212.64	299.36	230.36	121.64	338.48	633.48	1280.32	3063.36	5315.16	6435.04	5333.32	5029.96	6201.44	6129.88	4958.72	5834.04	9082.72	17057.6	27751.4	25085.8	15067.5	11770.5	9569.56	5394.72	3426.72	3575.04	3574.08	3801.32	2607.08	951.44	510.44	336.16	198.68	277.68	347.88	524.44	608.44
TSS_00251	86	100	14	0	0	38	100	132	109.12	272.88	390.88	201.12	100	56	76	100	24	82	125.8	268.2	299.2	149.8	182.16	458.84	761.36	1876.44	4068.52	6042.64	6152.08	4888.8	5580.64	6246.2	5655.44	5152.24	6759.96	11604.5	21920.2	28345	21138.6	12835.7	11013.8	8072.48	4072.24	3518.64	3452	3755.76	3558.8	1815.2	632.52	460.96
TSS_00258	0	0	0	66	183.16	233.84	116.84	81.16	155	200	171	119	126	100	78	100	186.28	726.72	1247.76	1766.72	2686.24	2589.96	2375.48	3643.28	6889.4	12224.2	12668.1	11071.3	11198.8	11115	10025.2	5816.68	2381.84	1751.56	1703.72	1187.8	1141	947.92	727.2	458.84	176.24	252.76	358.28	334.72	204.48	12.52	0	0	0	0
TSS_00259	100	10	0	0	0	69	100	31	74	130	411	774.28	1570.24	3161.72	5036.08	7001.56	6887.96	8892.24	16911.2	17146.2	8186.64	2292.76	350.84	101.2	210.44	507	973.64	1486.56	1793.92	1575.68	1387.44	1523.12	3386.8	7501.4	13426.7	20933.5	23546.1	18806.7	14070	14502.4	16603.4	15054.4	12278.7	11438.9	11529	13828.7	15233.8	12987.3	11874.6	11848.8
TSS_00261	0	0	0	33.8	291	583.6	744.8	880.8	832.6	1038.2	1576.6	1972.8	2389.6	2645	2977.2	5630.2	8448.6	10884.4	15481.4	15389.8	11001.8	10195.2	13443.4	14003.2	7461.4	2406.4	6355.6	19610.2	25209.4	17280.6	13257.8	13764.4	12476.4	8238	5098.2	5594.2	4209.6	2607.6	3359.6	3602.4	3464.6	2525.2	924.2	399.2	519.2	319.8	177	95	79	100
TSS_00268	102.56	17.48	0	116	200	84	0	0	0	0	0	3.36	160.64	302.64	239.36	352	700	516	200	126	0	0	96	200	104	0	0	0	51.32	294.68	248.68	5.32	0	0	70	100.48	193.52	199.52	36.48	0	0	44	100	95	100	61	0	0	2.64	89.36
